     Pressure (Pa)     22mC5-400 (mol/kg)     3mC6-400 (mol/kg)     23mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.4758816839E-02    0.1050621749E-02    0.3713770624E-03    0.8524398559E-02
    0.3000000000E+01    0.1406419072E-01    0.3065898038E-02    0.1097581415E-02    0.2487896448E-01
    0.5000000000E+01    0.2309691703E-01    0.4974139639E-02    0.1802527354E-02    0.4036906998E-01
    0.7000000000E+01    0.3186880576E-01    0.6783630809E-02    0.2487135428E-02    0.5506151316E-01
    0.9000000000E+01    0.4039099453E-01    0.8501822949E-02    0.3152273787E-02    0.6901638214E-01
    0.1100000000E+02    0.4867399577E-01    0.1013543668E-01    0.3798761852E-02    0.8228787696E-01
    0.1300000000E+02    0.5672773997E-01    0.1169054925E-01    0.4427373693E-02    0.9492501363E-01
    0.1500000000E+02    0.6456161539E-01    0.1317266973E-01    0.5038841122E-02    0.1069722295E+00
    0.1700000000E+02    0.7218450460E-01    0.1458680383E-01    0.5633856535E-02    0.1184699055E+00
    0.1900000000E+02    0.7960481805E-01    0.1593751014E-01    0.6213075535E-02    0.1294548191E+00
    0.2100000000E+02    0.8683052502E-01    0.1722894893E-01    0.6777119341E-02    0.1399605371E+00
    0.2300000000E+02    0.9386918221E-01    0.1846492468E-01    0.7326577015E-02    0.1500177588E+00
    0.2500000000E+02    0.1007279601E+00    0.1964892336E-01    0.7862007515E-02    0.1596546157E+00
    0.2700000000E+02    0.1074136671E+00    0.2078414503E-01    0.8383941594E-02    0.1688969344E+00
    0.2900000000E+02    0.1139327727E+00    0.2187353257E-01    0.8892883559E-02    0.1777684682E+00
    0.3100000000E+02    0.1202914274E+00    0.2291979698E-01    0.9389312894E-02    0.1862911008E+00
    0.3300000000E+02    0.1264954832E+00    0.2392543981E-01    0.9873685773E-02    0.1944850268E+00
    0.3500000000E+02    0.1325505103E+00    0.2489277293E-01    0.1034643646E-01    0.2023689117E+00
    0.3700000000E+02    0.1384618151E+00    0.2582393624E-01    0.1080797860E-01    0.2099600337E+00
    0.3900000000E+02    0.1442344546E+00    0.2672091332E-01    0.1125870644E-01    0.2172744106E+00
    0.4100000000E+02    0.1498732515E+00    0.2758554545E-01    0.1169899595E-01    0.2243269123E+00
    0.4300000000E+02    0.1553828073E+00    0.2841954414E-01    0.1212920586E-01    0.2311313621E+00
    0.4500000000E+02    0.1607675151E+00    0.2922450237E-01    0.1254967866E-01    0.2377006270E+00
    0.4700000000E+02    0.1660315710E+00    0.3000190466E-01    0.1296074148E-01    0.2440466991E+00
    0.4900000000E+02    0.1711789853E+00    0.3075313614E-01    0.1336270696E-01    0.2501807687E+00
    0.1000000000E+02    0.4456175978E-01    0.9328808144E-02    0.3477799701E-02    0.7573437385E-01
    0.3000000000E+02    0.1171317839E+00    0.2240189416E-01    0.9142633265E-02    0.1820720973E+00
    0.5000000000E+02    0.1737101566E+00    0.3111934554E-01    0.1356037214E-01    0.2531715967E+00
    0.7000000000E+02    0.2190582419E+00    0.3734248564E-01    0.1710220585E-01    0.3040635391E+00
    0.9000000000E+02    0.2562178532E+00    0.4200487383E-01    0.2000529209E-01    0.3422937802E+00
    0.1100000000E+03    0.2872232344E+00    0.4562618519E-01    0.2242824715E-01    0.3720667180E+00
