     Pressure (Pa)     22mC5-400 (mol/kg)     3mC6-400 (mol/kg)     23mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.2123579960E-02    0.6317974702E-02    0.2796577759E-03    0.1708714751E-02
    0.3000000000E+01    0.6326027496E-02    0.1851726544E-01    0.8330903955E-03    0.5008609476E-02
    0.5000000000E+01    0.1046989722E-01    0.3016710114E-01    0.1378815729E-02    0.8160594185E-02
    0.7000000000E+01    0.1455640537E-01    0.4130376208E-01    0.1916993752E-02    0.1117441951E-01
    0.9000000000E+01    0.1858673474E-01    0.5196040374E-01    0.2447780045E-02    0.1405899694E-01
    0.1100000000E+02    0.2256203585E-01    0.6216738607E-01    0.2971325939E-02    0.1682248721E-01
    0.1300000000E+02    0.2648342799E-01    0.7195256208E-01    0.3487778662E-02    0.1947237775E-01
    0.1500000000E+02    0.3035200032E-01    0.8134153130E-01    0.3997281476E-02    0.2201555073E-01
    0.1700000000E+02    0.3416881285E-01    0.9035786318E-01    0.4499973813E-02    0.2445834304E-01
    0.1900000000E+02    0.3793489740E-01    0.9902329438E-01    0.4995991395E-02    0.2680659924E-01
    0.2100000000E+02    0.4165125858E-01    0.1073579035E+00    0.5485466364E-02    0.2906571850E-01
    0.2300000000E+02    0.4531887461E-01    0.1153802663E+00    0.5968527397E-02    0.3124069621E-01
    0.2500000000E+02    0.4893869823E-01    0.1231075935E+00    0.6445299815E-02    0.3333616107E-01
    0.2700000000E+02    0.5251165754E-01    0.1305558542E+00    0.6915905697E-02    0.3535640816E-01
    0.2900000000E+02    0.5603865672E-01    0.1377398855E+00    0.7380463982E-02    0.3730542841E-01
    0.3100000000E+02    0.5952057686E-01    0.1446734915E+00    0.7839090568E-02    0.3918693512E-01
    0.3300000000E+02    0.6295827668E-01    0.1513695310E+00    0.8291898412E-02    0.4100438768E-01
    0.3500000000E+02    0.6635259322E-01    0.1578399978E+00    0.8738997619E-02    0.4276101290E-01
    0.3700000000E+02    0.6970434252E-01    0.1640960917E+00    0.9180495532E-02    0.4445982427E-01
