     Pressure (Pa)     22mC5-400 (mol/kg)     3mC6-400 (mol/kg)     23mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.5805731046E-02    0.5296842707E-03    0.5560512260E-03    0.3438006444E-02
    0.3000000000E+01    0.1709730491E-01    0.1570800395E-02    0.1637543599E-02    0.1019607631E-01
    0.5000000000E+01    0.2798159110E-01    0.2588269051E-02    0.2680062096E-02    0.1680133587E-01
    0.7000000000E+01    0.3848023483E-01    0.3582884755E-02    0.3685677345E-02    0.2325891266E-01
    0.9000000000E+01    0.4861337425E-01    0.4555406847E-02    0.4656315825E-02    0.2957370727E-01
    0.1100000000E+02    0.5839976936E-01    0.5506561419E-02    0.5593772200E-02    0.3575040579E-01
    0.1300000000E+02    0.6785691793E-01    0.6437043110E-02    0.6499720402E-02    0.4179349143E-01
    0.1500000000E+02    0.7700115989E-01    0.7347516793E-02    0.7375723614E-02    0.4770725537E-01
    0.1700000000E+02    0.8584777155E-01    0.8238619153E-02    0.8223243285E-02    0.5349580693E-01
    0.1900000000E+02    0.9441105075E-01    0.9110960162E-02    0.9043647269E-02    0.5916308313E-01
    0.2100000000E+02    0.1027043940E+00    0.9965124470E-02    0.9838217206E-02    0.6471285759E-01
    0.2300000000E+02    0.1107403663E+00    0.1080167270E-01    0.1060815520E-01    0.7014874897E-01
    0.2500000000E+02    0.1185307647E+00    0.1162114266E-01    0.1135458992E-01    0.7547422879E-01
    0.2700000000E+02    0.1260866764E+00    0.1242405053E-01    0.1207858207E-01    0.8069262890E-01
    0.2900000000E+02    0.1334185307E+00    0.1321089188E-01    0.1278112949E-01    0.8580714837E-01
    0.3100000000E+02    0.1405361477E+00    0.1398214275E-01    0.1346317173E-01    0.9082086008E-01
    0.3300000000E+02    0.1474487818E+00    0.1473826053E-01    0.1412559420E-01    0.9573671687E-01
    0.3500000000E+02    0.1541651620E+00    0.1547968495E-01    0.1476923207E-01    0.1005575574E+00
    0.3700000000E+02    0.1606935286E+00    0.1620683885E-01    0.1539487377E-01    0.1052861114E+00
    0.3900000000E+02    0.1670416671E+00    0.1692012903E-01    0.1600326418E-01    0.1099250052E+00
    0.4100000000E+02    0.1732169386E+00    0.1761994696E-01    0.1659510767E-01    0.1144767663E+00
    0.4300000000E+02    0.1792263092E+00    0.1830666956E-01    0.1717107072E-01    0.1189438281E+00
    0.4500000000E+02    0.1850763753E+00    0.1898065980E-01    0.1773178452E-01    0.1233285342E+00
    0.4700000000E+02    0.1907733884E+00    0.1964226737E-01    0.1827784723E-01    0.1276331425E+00
    0.4900000000E+02    0.1963232771E+00    0.2029182930E-01    0.1880982612E-01    0.1318598291E+00
    0.1000000000E+02    0.5354879292E-01    0.5033610942E-02    0.5129084447E-02    0.3267903372E-01
    0.3000000000E+02    0.1370035277E+00    0.1359843711E-01    0.1312465720E-01    0.8832641790E-01
    0.5000000000E+02    0.1990448193E+00    0.2061219514E-01    0.1907070345E-01    0.1339446103E+00
    0.7000000000E+02    0.2469769451E+00    0.2646028145E-01    0.2366609841E-01    0.1720218154E+00
    0.9000000000E+02    0.2851213107E+00    0.3141024970E-01    0.2732436319E-01    0.2042859210E+00
