     Pressure (Pa)     22mC5-400 (mol/kg)     3mC6-400 (mol/kg)     23mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.1063010226E-02    0.3663028573E-02    0.5599577537E-03    0.8491772040E-02
    0.3000000000E+01    0.3173867039E-02    0.1061103988E-01    0.1671892779E-02    0.2460311680E-01
    0.5000000000E+01    0.5264744865E-02    0.1709681432E-01    0.2773313012E-02    0.3964787152E-01
    0.7000000000E+01    0.7335926010E-02    0.2316490093E-01    0.3864366984E-02    0.5372866522E-01
    0.9000000000E+01    0.9387687485E-02    0.2885430512E-01    0.4945200441E-02    0.6693536608E-01
    0.1100000000E+02    0.1142030113E-01    0.3419932480E-01    0.6015956410E-02    0.7934700515E-01
    0.1300000000E+02    0.1343403374E-01    0.3923023961E-01    0.7076775259E-02    0.9103336226E-01
    0.1500000000E+02    0.1542914717E-01    0.4397388250E-01    0.8127794763E-02    0.1020562813E+00
    0.1700000000E+02    0.1740589845E-01    0.4845411648E-01    0.9169150160E-02    0.1124707675E+00
    0.1900000000E+02    0.1936453991E-01    0.5269223435E-01    0.1020097421E-01    0.1223259070E+00
    0.2100000000E+02    0.2130531929E-01    0.5670729559E-01    0.1122339726E-01    0.1316656426E+00
    0.2300000000E+02    0.2322847980E-01    0.6051641163E-01    0.1223654727E-01    0.1405294301E+00
    0.2500000000E+02    0.2513426028E-01    0.6413498843E-01    0.1324054990E-01    0.1489527971E+00
    0.2700000000E+02    0.2702289527E-01    0.6757693377E-01    0.1423552857E-01    0.1569678196E+00
    0.2900000000E+02    0.2889461508E-01    0.7085483498E-01    0.1522160445E-01    0.1646035317E+00
    0.3100000000E+02    0.3074964597E-01    0.7398011197E-01    0.1619889659E-01    0.1718862777E+00
    0.3300000000E+02    0.3258821012E-01    0.7696314950E-01    0.1716752188E-01    0.1788400165E+00
    0.3500000000E+02    0.3441052582E-01    0.7981341178E-01    0.1812759519E-01    0.1854865859E+00
    0.3700000000E+02    0.3621680752E-01    0.8253954227E-01    0.1907922934E-01    0.1918459320E+00
    0.3900000000E+02    0.3800726590E-01    0.8514945072E-01    0.2002253519E-01    0.1979363099E+00
    0.4100000000E+02    0.3978210797E-01    0.8765038939E-01    0.2095762166E-01    0.2037744592E+00
    0.4300000000E+02    0.4154153714E-01    0.9004901994E-01    0.2188459577E-01    0.2093757580E+00
    0.4500000000E+02    0.4328575331E-01    0.9235147235E-01    0.2280356270E-01    0.2147543586E+00
    0.4700000000E+02    0.4501495293E-01    0.9456339689E-01    0.2371462583E-01    0.2199233075E+00
    0.4900000000E+02    0.4672932908E-01    0.9669001013E-01    0.2461788674E-01    0.2248946508E+00
    0.1000000000E+02    0.1040637099E-01    0.3156788358E-01    0.5481829277E-02    0.7323600686E-01
    0.3000000000E+02    0.2982420266E-01    0.7243587962E-01    0.1571134113E-01    0.1682874754E+00
    0.5000000000E+02    0.4758101780E-01    0.9772284674E-01    0.2506662264E-01    0.2273097349E+00
    0.7000000000E+02    0.6388119607E-01    0.1148981056E+00    0.3365521032E-01    0.2675411214E+00
    0.9000000000E+02    0.7889690769E-01    0.1273164286E+00    0.4156769591E-01    0.2967332885E+00
    0.1100000000E+03    0.9277421809E-01    0.1367078264E+00    0.4888093766E-01    0.3188883984E+00
    0.1300000000E+03    0.1056378548E+00    0.1440547188E+00    0.5566056784E-01    0.3362818504E+00
    0.1500000000E+03    0.1175949664E+00    0.1499562699E+00    0.6196297035E-01    0.3503030282E+00
    0.1700000000E+03    0.1287381145E+00    0.1547986071E+00    0.6783685431E-01    0.3618483788E+00
    0.1900000000E+03    0.1391476738E+00    0.1588417357E+00    0.7332451704E-01    0.3715222620E+00
    0.2100000000E+03    0.1488937742E+00    0.1622671207E+00    0.7846286552E-01    0.3797469846E+00
    0.2300000000E+03    0.1580378824E+00    0.1652052444E+00    0.8328424861E-01    0.3868265715E+00
    0.2500000000E+03    0.1666341001E+00    0.1677523242E+00    0.8781713971E-01    0.3929854813E+00
    0.2700000000E+03    0.1747302342E+00    0.1699808595E+00    0.9208670030E-01    0.3983930478E+00
    0.2900000000E+03    0.1823686872E+00    0.1719465100E+00    0.9611524788E-01    0.4031794309E+00
    0.3100000000E+03    0.1895871994E+00    0.1736927125E+00    0.9992264677E-01    0.4074463308E+00
    0.3300000000E+03    0.1964194728E+00    0.1752538584E+00    0.1035266362E+00    0.4112743673E+00
    0.3500000000E+03    0.2028956968E+00    0.1766575291E+00    0.1069431073E+00    0.4147282761E+00
    0.3700000000E+03    0.2090429948E+00    0.1779261008E+00    0.1101863372E+00    0.4178606389E+00
    0.3900000000E+03    0.2148858032E+00    0.1790779152E+00    0.1132691894E+00    0.4207146100E+00
    0.4100000000E+03    0.2204461965E+00    0.1801281486E+00    0.1162032843E+00    0.4233259398E+00
    0.4300000000E+03    0.2257441655E+00    0.1810894657E+00    0.1189991458E+00    0.4257244987E+00
    0.4500000000E+03    0.2307978582E+00    0.1819725178E+00    0.1216663278E+00    0.4279354387E+00
    0.4700000000E+03    0.2356237864E+00    0.1827863269E+00    0.1242135233E+00    0.4299800906E+00
    0.4900000000E+03    0.2402370070E+00    0.1835385854E+00    0.1266486592E+00    0.4318766638E+00
    0.1000000000E+03    0.8596961577E-01    0.1323172150E+00    0.4529488255E-01    0.3085208154E+00
    0.3000000000E+03    0.1860282415E+00    0.1728447107E+00    0.9804543587E-01    0.4053723529E+00
    0.5000000000E+03    0.2424681982E+00    0.1838937325E+00    0.1278264932E+00    0.4327743959E+00
