     Pressure (Pa)     22mC5-400 (mol/kg)     3mC6-400 (mol/kg)     23mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.5285637451E-02    0.3690543306E-02    0.9281028804E-04    0.3422093332E-02
    0.3000000000E+01    0.1560997383E-01    0.1084529837E-01    0.2740987909E-03    0.1005738615E-01
    0.5000000000E+01    0.2561768093E-01    0.1771336995E-01    0.4498325606E-03    0.1642806106E-01
    0.7000000000E+01    0.3532310463E-01    0.2431162566E-01    0.6202631950E-03    0.2254966248E-01
    0.9000000000E+01    0.4473973705E-01    0.3065563581E-01    0.7856273215E-03    0.2843654028E-01
    0.1100000000E+02    0.5388027912E-01    0.3675979570E-01    0.9461476933E-03    0.3410196233E-01
    0.1300000000E+02    0.6275669778E-01    0.4263743443E-01    0.1102034193E-02    0.3955821462E-01
    0.1500000000E+02    0.7138027821E-01    0.4830091179E-01    0.1253484747E-02    0.4481669047E-01
    0.1700000000E+02    0.7976167169E-01    0.5376170480E-01    0.1400686167E-02    0.4988797016E-01
    0.1900000000E+02    0.8791093952E-01    0.5903048510E-01    0.1543814918E-02    0.5478189221E-01
    0.2100000000E+02    0.9583759332E-01    0.6411718839E-01    0.1683037826E-02    0.5950761723E-01
    0.2300000000E+02    0.1035506320E+00    0.6903107677E-01    0.1818512727E-02    0.6407368540E-01
    0.2500000000E+02    0.1110585760E+00    0.7378079487E-01    0.1950389064E-02    0.6848806807E-01
    0.2700000000E+02    0.1183694984E+00    0.7837442046E-01    0.2078808438E-02    0.7275821438E-01
    0.2900000000E+02    0.1254910541E+00    0.8281951015E-01    0.2203905114E-02    0.7689109334E-01
    0.3100000000E+02    0.1324305067E+00    0.8712314073E-01    0.2325806495E-02    0.8089323191E-01
    0.3300000000E+02    0.1391947528E+00    0.9129194669E-01    0.2444633550E-02    0.8477074949E-01
    0.3500000000E+02    0.1457903451E+00    0.9533215420E-01    0.2560501215E-02    0.8852938928E-01
    0.3700000000E+02    0.1522235136E+00    0.9924961205E-01    0.2673518769E-02    0.9217454671E-01
    0.3900000000E+02    0.1585001854E+00    0.1030498198E+00    0.2783790174E-02    0.9571129544E-01
    0.4100000000E+02    0.1646260023E+00    0.1067379536E+00    0.2891414395E-02    0.9914441095E-01
    0.4300000000E+02    0.1706063383E+00    0.1103188892E+00    0.2996485698E-02    0.1024783921E+00
    0.4500000000E+02    0.1764463153E+00    0.1137972241E+00    0.3099093925E-02    0.1057174811E+00
    0.4700000000E+02    0.1821508172E+00    0.1171772964E+00    0.3199324749E-02    0.1088656811E+00
    0.4900000000E+02    0.1877245043E+00    0.1204632033E+00    0.3297259917E-02    0.1119267733E+00
    0.1000000000E+02    0.4934375488E-01    0.3373684017E-01    0.8664795686E-03    0.3129614348E-01
    0.3000000000E+02    0.1289831039E+00    0.8498858322E-01    0.2265247510E-02    0.7890811354E-01
    0.5000000000E+02    0.1904636905E+00    0.1220720633E+00    0.3345391155E-02    0.1134257787E+00
    0.7000000000E+02    0.2393606137E+00    0.1501420000E+00    0.4204702403E-02    0.1396047877E+00
    0.9000000000E+02    0.2791786242E+00    0.1721237501E+00    0.4904663494E-02    0.1601458612E+00
    0.1100000000E+03    0.3122315281E+00    0.1898007964E+00    0.5485868415E-02    0.1766966403E+00
    0.1300000000E+03    0.3401084448E+00    0.2043222798E+00    0.5976199772E-02    0.1903194510E+00
    0.1500000000E+03    0.3639369212E+00    0.2164619480E+00    0.6395443362E-02    0.2017300622E+00
    0.1700000000E+03    0.3845391714E+00    0.2267598410E+00    0.6758028499E-02    0.2114283783E+00
    0.1900000000E+03    0.4025288762E+00    0.2356043140E+00    0.7074725919E-02    0.2197741297E+00
    0.2100000000E+03    0.4183733531E+00    0.2432817863E+00    0.7353738319E-02    0.2270327988E+00
    0.2300000000E+03    0.4324347353E+00    0.2500081175E+00    0.7601422741E-02    0.2334045973E+00
    0.2500000000E+03    0.4449979894E+00    0.2559490683E+00    0.7822782090E-02    0.2390433707E+00
    0.2700000000E+03    0.4562904299E+00    0.2612340330E+00    0.8021807510E-02    0.2440692906E+00
    0.2900000000E+03    0.4664955969E+00    0.2659654900E+00    0.8201721874E-02    0.2485775933E+00
    0.3100000000E+03    0.4757633094E+00    0.2702256521E+00    0.8365156182E-02    0.2526447317E+00
    0.3300000000E+03    0.4842170696E+00    0.2740812377E+00    0.8514279487E-02    0.2563327899E+00
    0.3500000000E+03    0.4919595981E+00    0.2775869549E+00    0.8650896034E-02    0.2596927094E+00
    0.3700000000E+03    0.4990770288E+00    0.2807880867E+00    0.8776518872E-02    0.2627666829E+00
    0.3900000000E+03    0.5056421267E+00    0.2837224358E+00    0.8892426332E-02    0.2655899559E+00
    0.4100000000E+03    0.5117167849E+00    0.2864218066E+00    0.8999705855E-02    0.2681922011E+00
    0.4300000000E+03    0.5173539819E+00    0.2889131494E+00    0.9099288342E-02    0.2705985785E+00
    0.4500000000E+03    0.5225993310E+00    0.2912194517E+00    0.9191975357E-02    0.2728305623E+00
    0.4700000000E+03    0.5274923168E+00    0.2933604401E+00    0.9278460831E-02    0.2749065928E+00
    0.4900000000E+03    0.5320672916E+00    0.2953531385E+00    0.9359348553E-02    0.2768425938E+00
    0.1000000000E+03    0.2964381770E+00    0.1814174852E+00    0.5208135960E-02    0.1688434388E+00
    0.3000000000E+03    0.4712383717E+00    0.2681499959E+00    0.8285353914E-02    0.2506621336E+00
    0.5000000000E+03    0.5342450584E+00    0.2962985718E+00    0.9397860837E-02    0.2777624755E+00
    0.7000000000E+03    0.5667196334E+00    0.3101491505E+00    0.9972940531E-02    0.2913643173E+00
    0.9000000000E+03    0.5865267845E+00    0.3183512513E+00    0.1032471346E-01    0.2995790837E+00
    0.1100000000E+04    0.5998686652E+00    0.3237545177E+00    0.1056234592E-01    0.3050977983E+00
    0.1300000000E+04    0.6094666137E+00    0.3275704485E+00    0.1073378504E-01    0.3090722838E+00
    0.1500000000E+04    0.6167026082E+00    0.3304009481E+00    0.1086340383E-01    0.3120786226E+00
    0.1700000000E+04    0.6223529814E+00    0.3325785894E+00    0.1096490731E-01    0.3144372318E+00
    0.1900000000E+04    0.6268874376E+00    0.3343019422E+00    0.1104659551E-01    0.3163406858E+00
    0.2100000000E+04    0.6306068345E+00    0.3356967983E+00    0.1111378994E-01    0.3179117814E+00
    0.2300000000E+04    0.6337127970E+00    0.3368466615E+00    0.1117006035E-01    0.3192325691E+00
    0.2500000000E+04    0.6363455139E+00    0.3378091056E+00    0.1121789116E-01    0.3203599917E+00
    0.2700000000E+04    0.6386054813E+00    0.3386250926E+00    0.1125906506E-01    0.3213348273E+00
    0.2900000000E+04    0.6405666219E+00    0.3393245453E+00    0.1129489463E-01    0.3221870596E+00
    0.3100000000E+04    0.6422845238E+00    0.3399298212E+00    0.1132636783E-01    0.3229392378E+00
    0.3300000000E+04    0.6438017928E+00    0.3404579537E+00    0.1135424262E-01    0.3236086535E+00
    0.3500000000E+04    0.6451516335E+00    0.3409221423E+00    0.1137911027E-01    0.3242087942E+00
    0.3700000000E+04    0.6463603063E+00    0.3413327697E+00    0.1140143885E-01    0.3247503381E+00
    0.3900000000E+04    0.6474488529E+00    0.3416981123E+00    0.1142160376E-01    0.3252418530E+00
    0.4100000000E+04    0.6484343314E+00    0.3420248458E+00    0.1143990961E-01    0.3256902946E+00
    0.4300000000E+04    0.6493307159E+00    0.3423184128E+00    0.1145660620E-01    0.3261013708E+00
    0.4500000000E+04    0.6501495639E+00    0.3425832934E+00    0.1147190031E-01    0.3264798109E+00
    0.4700000000E+04    0.6509005166E+00    0.3428232077E+00    0.1148596460E-01    0.3268295674E+00
    0.4900000000E+04    0.6515916807E+00    0.3430412696E+00    0.1149894439E-01    0.3271539705E+00
    0.1000000000E+04    0.5937904626E+00    0.3213061911E+00    0.1045400278E-01    0.3025838213E+00
    0.3000000000E+04    0.6414530592E+00    0.3396377863E+00    0.1131112387E-01    0.3225744713E+00
    0.5000000000E+04    0.6519170292E+00    0.3431429427E+00    0.1150506684E-01    0.3273075646E+00
    0.7000000000E+04    0.6565057115E+00    0.3444923039E+00    0.1159251871E-01    0.3295529371E+00
    0.9000000000E+04    0.6590822740E+00    0.3451488856E+00    0.1164295693E-01    0.3309107270E+00
    0.1100000000E+05    0.6607319556E+00    0.3455055707E+00    0.1167610110E-01    0.3318425931E+00
    0.1300000000E+05    0.6618785179E+00    0.3457095337E+00    0.1169972707E-01    0.3325338712E+00
    0.1500000000E+05    0.6627215786E+00    0.3458273257E+00    0.1171753279E-01    0.3330743105E+00
    0.1700000000E+05    0.6633674985E+00    0.3458929719E+00    0.1173150712E-01    0.3335130491E+00
    0.1900000000E+05    0.6638781436E+00    0.3459254441E+00    0.1174281761E-01    0.3338794407E+00
    0.2100000000E+05    0.6642919489E+00    0.3459360259E+00    0.1175219623E-01    0.3341922033E+00
    0.2300000000E+05    0.6646340511E+00    0.3459317706E+00    0.1176012602E-01    0.3344638944E+00
