     Pressure (Pa)     22mC5-400 (mol/kg)     3mC6-400 (mol/kg)     23mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.1594143718E-02    0.5220845963E-02    0.1866091222E-03    0.8472309084E-02
    0.3000000000E+01    0.4757489259E-02    0.1505792742E-01    0.5569103235E-03    0.2444047384E-01
    0.5000000000E+01    0.7888010337E-02    0.2416363336E-01    0.9233725725E-03    0.3922726894E-01
    0.7000000000E+01    0.1098621527E-01    0.3261646047E-01    0.1286055302E-02    0.5295928296E-01
    0.9000000000E+01    0.1405260195E-01    0.4048406524E-01    0.1645016723E-02    0.6574563685E-01
    0.1100000000E+02    0.1708765806E-01    0.4782507243E-01    0.2000313859E-02    0.7768089668E-01
    0.1300000000E+02    0.2009186140E-01    0.5469053325E-01    0.2352002572E-02    0.8884742234E-01
    0.1500000000E+02    0.2306568008E-01    0.6112510984E-01    0.2700137595E-02    0.9931727560E-01
    0.1700000000E+02    0.2600957281E-01    0.6716804427E-01    0.3044772560E-02    0.1091537811E+00
    0.1900000000E+02    0.2892398908E-01    0.7285395635E-01    0.3385960022E-02    0.1184128118E+00
    0.2100000000E+02    0.3180936946E-01    0.7821350456E-01    0.3723751493E-02    0.1271438536E+00
    0.2300000000E+02    0.3466614575E-01    0.8327393681E-01    0.4058197461E-02    0.1353908934E+00
    0.2500000000E+02    0.3749474125E-01    0.8805955172E-01    0.4389347418E-02    0.1431931618E+00
    0.2700000000E+02    0.4029557095E-01    0.9259208702E-01    0.4717249885E-02    0.1505857592E+00
    0.2900000000E+02    0.4306904172E-01    0.9689104826E-01    0.5041952436E-02    0.1576001858E+00
    0.3100000000E+02    0.4581555252E-01    0.1009739880E+00    0.5363501718E-02    0.1642647917E+00
    0.3300000000E+02    0.4853549459E-01    0.1048567443E+00    0.5681943478E-02    0.1706051608E+00
    0.3500000000E+02    0.5122925165E-01    0.1085536449E+00    0.5997322578E-02    0.1766444405E+00
    0.3700000000E+02    0.5389720005E-01    0.1120776830E+00    0.6309683026E-02    0.1824036248E+00
    0.3900000000E+02    0.5653970897E-01    0.1154406694E+00    0.6619067987E-02    0.1879017994E+00
    0.4100000000E+02    0.5915714058E-01    0.1186533634E+00    0.6925519807E-02    0.1931563536E+00
    0.4300000000E+02    0.6174985020E-01    0.1217255876E+00    0.7229080033E-02    0.1981831646E+00
    0.4500000000E+02    0.6431818647E-01    0.1246663276E+00    0.7529789431E-02    0.2029967586E+00
    0.4700000000E+02    0.6686249153E-01    0.1274838194E+00    0.7827688004E-02    0.2076104512E+00
    0.4900000000E+02    0.6938310112E-01    0.1301856254E+00    0.8122815009E-02    0.2120364716E+00
    0.1000000000E+02    0.1557401623E-01    0.4421704038E-01    0.1823119809E-02    0.7181424420E-01
    0.3000000000E+02    0.4444564248E-01    0.9895849331E-01    0.5203118356E-02    0.1609745567E+00
    0.5000000000E+02    0.7063462332E-01    0.1314953423E+00    0.8269351242E-02    0.2141826560E+00
    0.7000000000E+02    0.9449828596E-01    0.1530403849E+00    0.1106359903E-01    0.2495574398E+00
    0.9000000000E+02    0.1163331926E+00    0.1683471795E+00    0.1362053841E-01    0.2747906436E+00
    0.1100000000E+03    0.1363875307E+00    0.1797750237E+00    0.1596919054E-01    0.2937049843E+00
    0.1300000000E+03    0.1548705898E+00    0.1886274898E+00    0.1813402897E-01    0.3084154518E+00
    0.1500000000E+03    0.1719600951E+00    0.1956833703E+00    0.2013583686E-01    0.3201873060E+00
    0.1700000000E+03    0.1878079417E+00    0.2014365202E+00    0.2199237737E-01    0.3298239706E+00
    0.1900000000E+03    0.2025447228E+00    0.2062151985E+00    0.2371892302E-01    0.3378601952E+00
    0.2100000000E+03    0.2162833374E+00    0.2102460751E+00    0.2532867747E-01    0.3446657395E+00
    0.2300000000E+03    0.2291218889E+00    0.2136906878E+00    0.2683311437E-01    0.3505044746E+00
    0.2500000000E+03    0.2411460321E+00    0.2166672538E+00    0.2824225178E-01    0.3555697728E+00
    0.2700000000E+03    0.2524308871E+00    0.2192642695E+00    0.2956487589E-01    0.3600065895E+00
    0.2900000000E+03    0.2630426103E+00    0.2215492913E+00    0.3080872476E-01    0.3639257331E+00
    0.3100000000E+03    0.2730396930E+00    0.2235747779E+00    0.3198064008E-01    0.3674133668E+00
    0.3300000000E+03    0.2824740402E+00    0.2253820812E+00    0.3308669335E-01    0.3705375045E+00
    0.3500000000E+03    0.2913918722E+00    0.2270042347E+00    0.3413229128E-01    0.3733525536E+00
    0.3700000000E+03    0.2998344822E+00    0.2284679433E+00    0.3512226437E-01    0.3759025584E+00
    0.3900000000E+03    0.3078388759E+00    0.2297950275E+00    0.3606094171E-01    0.3782235573E+00
    0.4100000000E+03    0.3154383136E+00    0.2310034902E+00    0.3695221437E-01    0.3803453244E+00
    0.4300000000E+03    0.3226627727E+00    0.2321083153E+00    0.3779958944E-01    0.3822926752E+00
    0.4500000000E+03    0.3295393428E+00    0.2331220743E+00    0.3860623630E-01    0.3840864586E+00
    0.4700000000E+03    0.3360925653E+00    0.2340553925E+00    0.3937502627E-01    0.3857443197E+00
    0.4900000000E+03    0.3423447263E+00    0.2349173107E+00    0.4010856688E-01    0.3872812933E+00
    0.1000000000E+03    0.1265690353E+00    0.1744480652E+00    0.1481927529E-01    0.2848788886E+00
