     Pressure (Pa)     22mC5-400 (mol/kg)     3mC6-400 (mol/kg)     23mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.1594353241E-02    0.1027548542E-02    0.9331681297E-04    0.2334670323E-01
    0.3000000000E+01    0.4759355904E-02    0.2877302656E-02    0.2785643142E-03    0.6539691929E-01
    0.5000000000E+01    0.7893143294E-02    0.4495899319E-02    0.4619864384E-03    0.1022187378E+00
    0.7000000000E+01    0.1099617516E-01    0.5924006237E-02    0.6436100625E-03    0.1347304889E+00
    0.9000000000E+01    0.1406890225E-01    0.7193286158E-02    0.8234615381E-03    0.1636473242E+00
    0.1100000000E+02    0.1711176657E-01    0.8328757937E-02    0.1001566704E-02    0.1895344630E+00
    0.1300000000E+02    0.2012520154E-01    0.9350451830E-02    0.1177950899E-02    0.2128445282E+00
    0.1500000000E+02    0.2310963225E-01    0.1027459346E-01    0.1352638974E-02    0.2339442539E+00
    0.1700000000E+02    0.2606547563E-01    0.1111446590E-01    0.1525655303E-02    0.2531339362E+00
    0.1900000000E+02    0.2899314066E-01    0.1188104759E-01    0.1697023795E-02    0.2706618260E+00
    0.2100000000E+02    0.3189302856E-01    0.1258349116E-01    0.1866767906E-02    0.2867349367E+00
    0.2300000000E+02    0.3476553296E-01    0.1322948775E-01    0.2034910648E-02    0.3015272651E+00
    0.2500000000E+02    0.3761104009E-01    0.1382554734E-01    0.2201474600E-02    0.3151861215E+00
    0.2700000000E+02    0.4042992894E-01    0.1437721706E-01    0.2366481919E-02    0.3278370574E+00
    0.2900000000E+02    0.4322257146E-01    0.1488925278E-01    0.2529954349E-02    0.3395877398E+00
    0.3100000000E+02    0.4598933268E-01    0.1536575524E-01    0.2691913230E-02    0.3505310262E+00
    0.3300000000E+02    0.4873057090E-01    0.1581027905E-01    0.2852379510E-02    0.3607474265E+00
    0.3500000000E+02    0.5144663784E-01    0.1622592066E-01    0.3011373750E-02    0.3703070892E+00
    0.3700000000E+02    0.5413787877E-01    0.1661538980E-01    0.3168916137E-02    0.3792714166E+00
    0.3900000000E+02    0.5680463269E-01    0.1698106800E-01    0.3325026487E-02    0.3876943867E+00
    0.4100000000E+02    0.5944723244E-01    0.1732505681E-01    0.3479724261E-02    0.3956236423E+00
    0.4300000000E+02    0.6206600488E-01    0.1764921773E-01    0.3633028567E-02    0.4031013939E+00
    0.4500000000E+02    0.6466127097E-01    0.1795520548E-01    0.3784958170E-02    0.4101651729E+00
    0.4700000000E+02    0.6723334595E-01    0.1824449598E-01    0.3935531498E-02    0.4168484622E+00
    0.4900000000E+02    0.6978253943E-01    0.1851840980E-01    0.4084766653E-02    0.4231812278E+00
    0.1000000000E+02    0.1559403997E-01    0.7776394996E-02    0.9127308146E-03    0.1769390329E+00
    0.3000000000E+02    0.4460916469E-01    0.1513171183E-01    0.2611121665E-02    0.3451550116E+00
    0.5000000000E+02    0.7104865086E-01    0.1864997563E-01    0.4158887985E-02    0.4262246792E+00
    0.7000000000E+02    0.9524101820E-01    0.2070586955E-01    0.5575235858E-02    0.4739560545E+00
    0.9000000000E+02    0.1174611889E+00    0.2205074792E-01    0.6876238385E-02    0.5054171826E+00
    0.1100000000E+03    0.1379409901E+00    0.2299699780E-01    0.8075449563E-02    0.5277219718E+00
    0.1300000000E+03    0.1568772804E+00    0.2369763815E-01    0.9184379243E-02    0.5443637058E+00
    0.1500000000E+03    0.1744383032E+00    0.2423639852E-01    0.1021286453E-01    0.5572586042E+00
    0.1700000000E+03    0.1907687044E+00    0.2466292174E-01    0.1116936304E-01    0.5675456283E+00
    0.1900000000E+03    0.2059935295E+00    0.2500849199E-01    0.1206118656E-01    0.5759443463E+00
    0.2100000000E+03    0.2202214349E+00    0.2529379389E-01    0.1289468873E-01    0.5829317375E+00
    0.2300000000E+03    0.2335472880E+00    0.2553304523E-01    0.1367541706E-01    0.5888365009E+00
    0.2500000000E+03    0.2460542873E+00    0.2573633725E-01    0.1440823686E-01    0.5938925382E+00
    0.2700000000E+03    0.2578157032E+00    0.2591102791E-01    0.1509743297E-01    0.5982708414E+00
    0.2900000000E+03    0.2688963162E+00    0.2606260683E-01    0.1574679388E-01    0.6020993194E+00
    0.3100000000E+03    0.2793536119E+00    0.2619525166E-01    0.1635968153E-01    0.6054755685E+00
    0.3300000000E+03    0.2892387797E+00    0.2631219699E-01    0.1693908977E-01    0.6084753545E+00
    0.3500000000E+03    0.2985975522E+00    0.2641598558E-01    0.1748769334E-01    0.6111583963E+00
    0.3700000000E+03    0.3074709131E+00    0.2650864342E-01    0.1800788934E-01    0.6135724031E+00
    0.3900000000E+03    0.3158956986E+00    0.2659180427E-01    0.1850183234E-01    0.6157559507E+00
    0.4100000000E+03    0.3239051085E+00    0.2666679988E-01    0.1897146426E-01    0.6177405689E+00
    0.4300000000E+03    0.3315291449E+00    0.2673472646E-01    0.1941854006E-01    0.6195522805E+00
    0.4500000000E+03    0.3387949873E+00    0.2679649439E-01    0.1984464962E-01    0.6212127546E+00
    0.4700000000E+03    0.3457273179E+00    0.2685286578E-01    0.2025123678E-01    0.6227401812E+00
    0.4900000000E+03    0.3523486012E+00    0.2690448341E-01    0.2063961571E-01    0.6241499426E+00
    0.1000000000E+03    0.1279055943E+00    0.2256187376E-01    0.7487805404E-02    0.5174442950E+00
    0.3000000000E+03    0.2741995424E+00    0.2613107514E-01    0.1605760174E-01    0.6038388037E+00
    0.5000000000E+03    0.3555490746E+00    0.2692868340E-01    0.2082735585E-01    0.6248148690E+00
    0.7000000000E+03    0.4073574180E+00    0.2726047244E-01    0.2386778403E-01    0.6342839553E+00
    0.9000000000E+03    0.4432496576E+00    0.2743396609E-01    0.2597606329E-01    0.6396761452E+00
    0.1100000000E+04    0.4695872948E+00    0.2753618751E-01    0.2752450837E-01    0.6431565337E+00
    0.1300000000E+04    0.4897396202E+00    0.2760085062E-01    0.2871037183E-01    0.6455876911E+00
    0.1500000000E+04    0.5056580298E+00    0.2764361044E-01    0.2964793160E-01    0.6473812370E+00
    0.1700000000E+04    0.5185509643E+00    0.2767265961E-01    0.3040797809E-01    0.6487584824E+00
    0.1900000000E+04    0.5292068034E+00    0.2769266728E-01    0.3103670856E-01    0.6498490099E+00
    0.2100000000E+04    0.5381618174E+00    0.2770647047E-01    0.3156555670E-01    0.6507337254E+00
    0.2300000000E+04    0.5457934972E+00    0.2771588122E-01    0.3201665600E-01    0.6514657447E+00
    0.2500000000E+04    0.5523752785E+00    0.2772210404E-01    0.3240604370E-01    0.6520813765E+00
    0.2700000000E+04    0.5581100905E+00    0.2772596621E-01    0.3274562533E-01    0.6526062789E+00
    0.2900000000E+04    0.5631517092E+00    0.2772805158E-01    0.3304442542E-01    0.6530590953E+00
    0.3100000000E+04    0.5676187932E+00    0.2772878178E-01    0.3330940966E-01    0.6534536966E+00
    0.3300000000E+04    0.5716043690E+00    0.2772846727E-01    0.3354604070E-01    0.6538006150E+00
    0.3500000000E+04    0.5751823987E+00    0.2772734056E-01    0.3375866299E-01    0.6541079909E+00
    0.3700000000E+04    0.5784124275E+00    0.2772557836E-01    0.3395077521E-01    0.6543822144E+00
    0.3900000000E+04    0.5813429335E+00    0.2772331664E-01    0.3412522662E-01    0.6546283716E+00
    0.4100000000E+04    0.5840137856E+00    0.2772066124E-01    0.3428436117E-01    0.6548505605E+00
    0.4300000000E+04    0.5864580738E+00    0.2771769536E-01    0.3443012488E-01    0.6550521197E+00
    0.4500000000E+04    0.5887034918E+00    0.2771448492E-01    0.3456414686E-01    0.6552357964E+00
    0.4700000000E+04    0.5907733939E+00    0.2771108262E-01    0.3468780140E-01    0.6554038714E+00
    0.4900000000E+04    0.5926876133E+00    0.2770753079E-01    0.3480225592E-01    0.6555582541E+00
    0.1000000000E+04    0.4573571264E+00    0.2749124543E-01    0.2680529814E-01    0.6415857040E+00
    0.3000000000E+04    0.5654507414E+00    0.2772856452E-01    0.3318077305E-01    0.6532629493E+00
    0.5000000000E+04    0.5935917375E+00    0.2770570978E-01    0.3485635085E-01    0.6556308243E+00
    0.7000000000E+04    0.6065581939E+00    0.2766701735E-01    0.3563536156E-01    0.6566479107E+00
    0.9000000000E+04    0.6140237976E+00    0.2762967765E-01    0.3608783781E-01    0.6572149193E+00
    0.1100000000E+05    0.6188790806E+00    0.2759589739E-01    0.3638465892E-01    0.6575776307E+00
    0.1300000000E+05    0.6222906494E+00    0.2756560167E-01    0.3659500550E-01    0.6578304348E+00
    0.1500000000E+05    0.6248198096E+00    0.2753833136E-01    0.3675226467E-01    0.6580173063E+00
    0.1700000000E+05    0.6267701440E+00    0.2751362090E-01    0.3687454811E-01    0.6581614932E+00
    0.1900000000E+05    0.6283202317E+00    0.2749107272E-01    0.3697254148E-01    0.6582764408E+00
    0.2100000000E+05    0.6295819998E+00    0.2747036179E-01    0.3705296189E-01    0.6583704672E+00
    0.2300000000E+05    0.6306291741E+00    0.2745122482E-01    0.3712024687E-01    0.6584489955E+00
    0.2500000000E+05    0.6315123016E+00    0.2743344796E-01    0.3717744765E-01    0.6585157139E+00
    0.2700000000E+05    0.6322671981E+00    0.2741685630E-01    0.3722673252E-01    0.6585732187E+00
    0.2900000000E+05    0.6329199531E+00    0.2740130548E-01    0.3726968548E-01    0.6586233913E+00
    0.3100000000E+05    0.6334900222E+00    0.2738667533E-01    0.3730749114E-01    0.6586676289E+00
    0.3300000000E+05    0.6339922108E+00    0.2737286489E-01    0.3734105356E-01    0.6587069913E+00
    0.3500000000E+05    0.6344379856E+00    0.2735978864E-01    0.3737107491E-01    0.6587422971E+00
    0.3700000000E+05    0.6348363661E+00    0.2734737357E-01    0.3739810908E-01    0.6587741890E+00
    0.3900000000E+05    0.6351945443E+00    0.2733555692E-01    0.3742259898E-01    0.6588031789E+00
    0.4100000000E+05    0.6355183260E+00    0.2732428432E-01    0.3744490315E-01    0.6588296794E+00
    0.4300000000E+05    0.6358124491E+00    0.2731350844E-01    0.3746531501E-01    0.6588540273E+00
    0.4500000000E+05    0.6360808189E+00    0.2730318780E-01    0.3748407707E-01    0.6588764999E+00
    0.4700000000E+05    0.6363266828E+00    0.2729328586E-01    0.3750139159E-01    0.6588973280E+00
    0.4900000000E+05    0.6365527641E+00    0.2728377028E-01    0.3751742862E-01    0.6589167053E+00
    0.1000000000E+05    0.6166838178E+00    0.2761232939E-01    0.3625014075E-01    0.6574141396E+00
    0.3000000000E+05    0.6332143070E+00    0.2739388204E-01    0.3728916972E-01    0.6586461791E+00
    0.5000000000E+05    0.6366591193E+00    0.2727914827E-01    0.3752501396E-01    0.6589259020E+00
    0.7000000000E+05    0.6381550654E+00    0.2720143296E-01    0.3763529459E-01    0.6590627163E+00
