     Pressure (Pa)     22mC5-400 (mol/kg)     3mC6-400 (mol/kg)     23mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.1063446294E-02    0.4162426051E-02    0.2800936256E-03    0.1182096261E-01
    0.3000000000E+01    0.3177757610E-02    0.1192852028E-01    0.8369701715E-03    0.3388367595E-01
    0.5000000000E+01    0.5275458659E-02    0.1902920561E-01    0.1389475789E-02    0.5406540050E-01
    0.7000000000E+01    0.7356744453E-02    0.2554630814E-01    0.1937661779E-02    0.7259707034E-01
    0.9000000000E+01    0.9421806959E-02    0.3154877290E-01    0.2481578643E-02    0.8967329491E-01
    0.1100000000E+02    0.1147083516E-01    0.3709510203E-01    0.3021276097E-02    0.1054592314E+00
    0.1300000000E+02    0.1350401513E-01    0.4223525941E-01    0.3556803091E-02    0.1200959538E+00
    0.1500000000E+02    0.1552153005E-01    0.4701217312E-01    0.4088207815E-02    0.1337046884E+00
    0.1700000000E+02    0.1752356030E-01    0.5146293155E-01    0.4615537724E-02    0.1463901862E+00
    0.1900000000E+02    0.1951028351E-01    0.5561974341E-01    0.5138839544E-02    0.1582434299E+00
    0.2100000000E+02    0.2148187459E-01    0.5951071454E-01    0.5658159291E-02    0.1693438244E+00
    0.2300000000E+02    0.2343850580E-01    0.6316048088E-01    0.6173542282E-02    0.1797609816E+00
    0.2500000000E+02    0.2538034680E-01    0.6659072771E-01    0.6685033149E-02    0.1895561854E+00
    0.2700000000E+02    0.2730756468E-01    0.6982061849E-01    0.7192675850E-02    0.1987836007E+00
    0.2900000000E+02    0.2922032404E-01    0.7286715097E-01    0.7696513686E-02    0.2074912784E+00
    0.3100000000E+02    0.3111878700E-01    0.7574545458E-01    0.8196589309E-02    0.2157219944E+00
    0.3300000000E+02    0.3300311328E-01    0.7846904024E-01    0.8692944736E-02    0.2235139541E+00
    0.3500000000E+02    0.3487346023E-01    0.8105001104E-01    0.9185621361E-02    0.2309013872E+00
    0.3700000000E+02    0.3672998286E-01    0.8349924092E-01    0.9674659964E-02    0.2379150516E+00
    0.3900000000E+02    0.3857283390E-01    0.8582652676E-01    0.1016010073E-01    0.2445826628E+00
    0.4100000000E+02    0.4040216385E-01    0.8804071848E-01    0.1064198324E-01    0.2509292613E+00
    0.4300000000E+02    0.4221812101E-01    0.9014983068E-01    0.1112034652E-01    0.2569775273E+00
    0.4500000000E+02    0.4402085149E-01    0.9216113895E-01    0.1159522900E-01    0.2627480530E+00
    0.4700000000E+02    0.4581049932E-01    0.9408126303E-01    0.1206666858E-01    0.2682595769E+00
    0.4900000000E+02    0.4758720641E-01    0.9591623908E-01    0.1253470259E-01    0.2735291884E+00
    0.1000000000E+02    0.1044831365E-01    0.3437565087E-01    0.2751951719E-02    0.9771822203E-01
    0.3000000000E+02    0.3017133253E-01    0.7432645165E-01    0.7947019134E-02    0.2116637691E+00
    0.5000000000E+02    0.4847075097E-01    0.9680353897E-01    0.1276745403E-01    0.2760782105E+00
    0.7000000000E+02    0.6549535802E-01    0.1111942134E+00    0.1725239956E-01    0.3175163005E+00
