     Pressure (Pa)     22mC5-400 (mol/kg)     3mC6-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.1063886067E-02    0.7304864877E-02    0.6773862745E-02
    0.3000000000E+01    0.3181687637E-02    0.2104522312E-01    0.1951928255E-01
    0.5000000000E+01    0.5286298648E-02    0.3373684117E-01    0.3129670673E-01
    0.7000000000E+01    0.7377841981E-02    0.4549520810E-01    0.4221256173E-01
    0.9000000000E+01    0.9456438996E-02    0.5641946203E-01    0.5235821808E-01
    0.1100000000E+02    0.1152220955E-01    0.6659518452E-01    0.6181256226E-01
    0.1300000000E+02    0.1357527204E-01    0.7609664086E-01    0.7064405877E-01
    0.1500000000E+02    0.1561574338E-01    0.8498859040E-01    0.7891241642E-01
    0.1700000000E+02    0.1764373909E-01    0.9332776004E-01    0.8666994493E-01
    0.1900000000E+02    0.1965937326E-01    0.1011640520E+00    0.9396266679E-01
    0.2100000000E+02    0.2166275858E-01    0.1085415400E+00    0.1008312344E+00
    0.2300000000E+02    0.2365400641E-01    0.1154992959E+00    0.1073116915E+00
    0.2500000000E+02    0.2563322674E-01    0.1220720797E+00    0.1134361080E+00
    0.2700000000E+02    0.2760052823E-01    0.1282909180E+00    0.1192331135E+00
    0.2900000000E+02    0.2955601825E-01    0.1341835922E+00    0.1247283463E+00
    0.3100000000E+02    0.3149980288E-01    0.1397750520E+00    0.1299448343E+00
    0.3300000000E+02    0.3343198693E-01    0.1450877669E+00    0.1349033192E+00
    0.3500000000E+02    0.3535267397E-01    0.1501420271E+00    0.1396225334E+00
    0.3700000000E+02    0.3726196632E-01    0.1549562011E+00    0.1441194372E+00
    0.3900000000E+02    0.3915996512E-01    0.1595469582E+00    0.1484094244E+00
    0.4100000000E+02    0.4104677029E-01    0.1639294604E+00    0.1525064980E+00
    0.4300000000E+02    0.4292248059E-01    0.1681175288E+00    0.1564234250E+00
    0.4500000000E+02    0.4478719361E-01    0.1721237888E+00    0.1601718691E+00
    0.4700000000E+02    0.4664100582E-01    0.1759597965E+00    0.1637625074E+00
    0.4900000000E+02    0.4848401253E-01    0.1796361497E+00    0.1672051332E+00
    0.1000000000E+02    0.1049092015E-01    0.6159600596E-01    0.5716730212E-01
    0.3000000000E+02    0.3052936716E-01    0.1370155152E+00    0.1273700869E+00
    0.5000000000E+02    0.4940149331E-01    0.1814175298E+00    0.1688737822E+00
    0.7000000000E+02    0.6720626730E-01    0.2106518454E+00    0.1963144411E+00
    0.9000000000E+02    0.8403176766E-01    0.2313439923E+00    0.2158186704E+00
    0.1100000000E+03    0.9995664073E-01    0.2467526136E+00    0.2304038446E+00
    0.1300000000E+03    0.1150513303E+00    0.2586667420E+00    0.2417287940E+00
    0.1500000000E+03    0.1293791200E+00    0.2681501580E+00    0.2507812247E+00
