     Pressure (Pa)     22mC5-400 (mol/kg)     3mC6-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.1063883390E-02    0.5182296417E-02    0.1345609456E-01
    0.3000000000E+01    0.3181663704E-02    0.1474157495E-01    0.3828728514E-01
    0.5000000000E+01    0.5286232613E-02    0.2335903002E-01    0.6068419849E-01
    0.7000000000E+01    0.7377713414E-02    0.3116703269E-01    0.8098841424E-01
    0.9000000000E+01    0.9456227877E-02    0.3827427069E-01    0.9948044673E-01
    0.1100000000E+02    0.1152189626E-01    0.4477081720E-01    0.1163928083E+00
    0.1300000000E+02    0.1357483735E-01    0.5073195151E-01    0.1319198567E+00
    0.1500000000E+02    0.1561516846E-01    0.5622107576E-01    0.1462253136E+00
    0.1700000000E+02    0.1764300548E-01    0.6129196791E-01    0.1594480725E+00
    0.1900000000E+02    0.1965846285E-01    0.6599054065E-01    0.1717067340E+00
    0.2100000000E+02    0.2166165366E-01    0.7035622826E-01    0.1831031816E+00
    0.2300000000E+02    0.2365268961E-01    0.7442308995E-01    0.1937254270E+00
    0.2500000000E+02    0.2563168103E-01    0.7822069530E-01    0.2036498936E+00
    0.2700000000E+02    0.2759873694E-01    0.8177484018E-01    0.2129432632E+00
    0.2900000000E+02    0.2955396504E-01    0.8510812994E-01    0.2216639806E+00
    0.3100000000E+02    0.3149747173E-01    0.8824045778E-01    0.2298634873E+00
    0.3300000000E+02    0.3342936217E-01    0.9118939945E-01    0.2375872402E+00
    0.3500000000E+02    0.3534974021E-01    0.9397054110E-01    0.2448755575E+00
    0.3700000000E+02    0.3725870853E-01    0.9659775295E-01    0.2517643248E+00
    0.3900000000E+02    0.3915636853E-01    0.9908341901E-01    0.2582855881E+00
    0.4100000000E+02    0.4104282046E-01    0.1014386309E+00    0.2644680543E+00
    0.4300000000E+02    0.4291816336E-01    0.1036733519E+00    0.2703375148E+00
    0.4500000000E+02    0.4478249512E-01    0.1057965573E+00    0.2759172065E+00
    0.4700000000E+02    0.4663591249E-01    0.1078163532E+00    0.2812281209E+00
    0.4900000000E+02    0.4847851106E-01    0.1097400798E+00    0.2862892683E+00
    0.1000000000E+02    0.1049066037E-01    0.4159386661E-01    0.1081211425E+00
    0.3000000000E+02    0.3052717696E-01    0.8669826544E-01    0.2258259147E+00
    0.5000000000E+02    0.4939578287E-01    0.1106680233E+00    0.2887316355E+00
