     Pressure (Pa)     22mC5-400 (mol/kg)     3mC6-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.1063884729E-02    0.6239961996E-02    0.1012631606E-01
    0.3000000000E+01    0.3181675671E-02    0.1786263091E-01    0.2899446005E-01
    0.5000000000E+01    0.5286265630E-02    0.2846719740E-01    0.4621803069E-01
    0.7000000000E+01    0.7377777696E-02    0.3818158597E-01    0.6200333609E-01
    0.9000000000E+01    0.9456333434E-02    0.4711316035E-01    0.7652355176E-01
    0.1100000000E+02    0.1152205290E-01    0.5535269404E-01    0.8992511583E-01
    0.1300000000E+02    0.1357505469E-01    0.6297745498E-01    0.1023326981E+00
    0.1500000000E+02    0.1561545591E-01    0.7005362681E-01    0.1138531002E+00
    0.1700000000E+02    0.1764337227E-01    0.7663822719E-01    0.1245783469E+00
    0.1900000000E+02    0.1965891804E-01    0.8278064121E-01    0.1345881561E+00
    0.2100000000E+02    0.2166220610E-01    0.8852385686E-01    0.1439519302E+00
    0.2300000000E+02    0.2365334798E-01    0.9390546814E-01    0.1527303725E+00
    0.2500000000E+02    0.2563245385E-01    0.9895849515E-01    0.1609768090E+00
    0.2700000000E+02    0.2759963254E-01    0.1037120590E+00    0.1687382760E+00
    0.2900000000E+02    0.2955499159E-01    0.1081919406E+00    0.1760564213E+00
    0.3100000000E+02    0.3149863724E-01    0.1124210463E+00    0.1829682545E+00
    0.3300000000E+02    0.3343067448E-01    0.1164197971E+00    0.1895067750E+00
    0.3500000000E+02    0.3535120700E-01    0.1202064573E+00    0.1957015011E+00
    0.3700000000E+02    0.3726033732E-01    0.1237974113E+00    0.2015789174E+00
    0.3900000000E+02    0.3915816671E-01    0.1272073997E+00    0.2071628548E+00
    0.4100000000E+02    0.4104479525E-01    0.1304497202E+00    0.2124748148E+00
    0.4300000000E+02    0.4292032183E-01    0.1335363998E+00    0.2175342471E+00
    0.4500000000E+02    0.4478484420E-01    0.1364783431E+00    0.2223587893E+00
    0.4700000000E+02    0.4663845897E-01    0.1392854600E+00    0.2269644726E+00
    0.4900000000E+02    0.4848126159E-01    0.1419667771E+00    0.2313659010E+00
    0.1000000000E+02    0.1049079026E-01    0.5131431767E-01    0.8335591339E-01
    0.3000000000E+02    0.3052827200E-01    0.1103365100E+00    0.1795609771E+00
    0.5000000000E+02    0.4939863787E-01    0.1432628637E+00    0.2334942317E+00
    0.7000000000E+02    0.6720100470E-01    0.1642423050E+00    0.2680280651E+00
    0.9000000000E+02    0.8402357391E-01    0.1787644400E+00    0.2920510804E+00
    0.1100000000E+03    0.9994509402E-01    0.1894040806E+00    0.3097390114E+00
    0.1300000000E+03    0.1150360941E+00    0.1975287082E+00    0.3233131268E+00
    0.1500000000E+03    0.1293599287E+00    0.2039316713E+00    0.3340641606E+00
    0.1700000000E+03    0.1429736680E+00    0.2091047656E+00    0.3427935184E+00
    0.1900000000E+03    0.1559288576E+00    0.2133690128E+00    0.3500251645E+00
    0.2100000000E+03    0.1682721718E+00    0.2169428271E+00    0.3561161663E+00
    0.2300000000E+03    0.1800459755E+00    0.2199799518E+00    0.3613182760E+00
    0.2500000000E+03    0.1912888103E+00    0.2225917288E+00    0.3658141135E+00
    0.2700000000E+03    0.2020358164E+00    0.2248607620E+00    0.3697393869E+00
    0.2900000000E+03    0.2123190998E+00    0.2268496191E+00    0.3731970581E+00
    0.3100000000E+03    0.2221680528E+00    0.2286065531E+00    0.3762666654E+00
    0.3300000000E+03    0.2316096348E+00    0.2301693705E+00    0.3790106323E+00
    0.3500000000E+03    0.2406686190E+00    0.2315681100E+00    0.3814786404E+00
    0.3700000000E+03    0.2493678094E+00    0.2328269372E+00    0.3837107259E+00
    0.3900000000E+03    0.2577282331E+00    0.2339655117E+00    0.3857395148E+00
    0.4100000000E+03    0.2657693094E+00    0.2349999888E+00    0.3875918638E+00
    0.4300000000E+03    0.2735090014E+00    0.2359437657E+00    0.3892900829E+00
    0.4500000000E+03    0.2809639492E+00    0.2368080453E+00    0.3908528600E+00
    0.4700000000E+03    0.2881495901E+00    0.2376022669E+00    0.3922959685E+00
    0.4900000000E+03    0.2950802652E+00    0.2383344395E+00    0.3936328149E+00
    0.1000000000E+03    0.9209237748E-01    0.1844658647E+00    0.3015185531E+00
    0.3000000000E+03    0.2172961286E+00    0.2277545048E+00    0.3747761259E+00
    0.5000000000E+03    0.2984541960E+00    0.2386794344E+00    0.3942650396E+00
    0.7000000000E+03    0.3553376555E+00    0.2435530669E+00    0.4034022237E+00
    0.9000000000E+03    0.3974237939E+00    0.2462680892E+00    0.4087455843E+00
    0.1100000000E+04    0.4298240424E+00    0.2479752781E+00    0.4122711033E+00
    0.1300000000E+04    0.4555384458E+00    0.2491340799E+00    0.4147822599E+00
    0.1500000000E+04    0.4764438657E+00    0.2499631661E+00    0.4166683136E+00
    0.1700000000E+04    0.4937746601E+00    0.2505795252E+00    0.4181411492E+00
    0.1900000000E+04    0.5083759632E+00    0.2510512276E+00    0.4193261565E+00
    0.2100000000E+04    0.5208459026E+00    0.2514204723E+00    0.4203023717E+00
    0.2300000000E+04    0.5316197037E+00    0.2517147517E+00    0.4211221366E+00
    0.2500000000E+04    0.5410216185E+00    0.2519527070E+00    0.4218215211E+00
