     Pressure (Pa)     22mC5-400 (mol/kg)     3mC6-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.2124435421E-02    0.1027548542E-02    0.2334669937E-01
    0.3000000000E+01    0.6333625187E-02    0.2877302654E-02    0.6539688502E-01
    0.5000000000E+01    0.1049072561E-01    0.4495899313E-02    0.1022186437E+00
    0.7000000000E+01    0.1459669803E-01    0.5924006226E-02    0.1347303068E+00
    0.9000000000E+01    0.1865248030E-01    0.7193286141E-02    0.1636470266E+00
    0.1100000000E+02    0.2265898743E-01    0.8328757912E-02    0.1895340236E+00
    0.1300000000E+02    0.2661711235E-01    0.9350451797E-02    0.2128439216E+00
    0.1500000000E+02    0.3052772653E-01    0.1027459341E-01    0.2339434557E+00
    0.1700000000E+02    0.3439168063E-01    0.1111446585E-01    0.2531329227E+00
    0.1900000000E+02    0.3820980513E-01    0.1188104752E-01    0.2706605745E+00
    0.2100000000E+02    0.4198291090E-01    0.1258349109E-01    0.2867334252E+00
    0.2300000000E+02    0.4571178980E-01    0.1322948766E-01    0.3015254725E+00
    0.2500000000E+02    0.4939721523E-01    0.1382554723E-01    0.3151840274E+00
    0.2700000000E+02    0.5303994264E-01    0.1437721695E-01    0.3278346422E+00
    0.2900000000E+02    0.5664071010E-01    0.1488925265E-01    0.3395849846E+00
    0.3100000000E+02    0.6020023873E-01    0.1536575509E-01    0.3505279127E+00
    0.3300000000E+02    0.6371923324E-01    0.1581027889E-01    0.3607439371E+00
    0.3500000000E+02    0.6719838237E-01    0.1622592048E-01    0.3703032071E+00
    0.3700000000E+02    0.7063835933E-01    0.1661538960E-01    0.3792671256E+00
    0.3900000000E+02    0.7403982225E-01    0.1698106779E-01    0.3876896710E+00
    0.4100000000E+02    0.7740341462E-01    0.1732505658E-01    0.3956184868E+00
    0.4300000000E+02    0.8072976565E-01    0.1764921747E-01    0.4030957841E+00
    0.4500000000E+02    0.8401949069E-01    0.1795520521E-01    0.4101590949E+00
    0.4700000000E+02    0.8727319161E-01    0.1824449568E-01    0.4168419025E+00
    0.4900000000E+02    0.9049145716E-01    0.1851840949E-01    0.4231741735E+00
    0.1000000000E+02    0.2066183694E-01    0.7776394976E-02    0.1769386676E+00
    0.3000000000E+02    0.5842558484E-01    0.1513171169E-01    0.3451520794E+00
    0.5000000000E+02    0.9208748215E-01    0.1864997531E-01    0.4262173728E+00
