     Pressure (Pa)     22mC5-400 (mol/kg)     3mC6-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.4235671434E-02    0.5259971486E-02    0.3414192901E-02
    0.3000000000E+01    0.1255064784E-01    0.1538810954E-01    0.9989458429E-02
    0.5000000000E+01    0.2066347175E-01    0.2502544603E-01    0.1624761563E-01
    0.7000000000E+01    0.2858142686E-01    0.3420677146E-01    0.2221110619E-01
    0.9000000000E+01    0.3631145112E-01    0.4296366502E-01    0.2790030200E-01
    0.1100000000E+02    0.4386015700E-01    0.5132485669E-01    0.3333373848E-01
    0.1300000000E+02    0.5123385031E-01    0.5931654147E-01    0.3852831695E-01
    0.1500000000E+02    0.5843854785E-01    0.6696265287E-01    0.4349948093E-01
    0.1700000000E+02    0.6547999370E-01    0.7428510181E-01    0.4826136994E-01
    0.1900000000E+02    0.7236367456E-01    0.8130398581E-01    0.5282695442E-01
    0.2100000000E+02    0.7909483398E-01    0.8803777278E-01    0.5720815405E-01
    0.2300000000E+02    0.8567848569E-01    0.9450346286E-01    0.6141594211E-01
    0.2500000000E+02    0.9211942603E-01    0.1007167314E+00    0.6546043758E-01
    0.2700000000E+02    0.9842224564E-01    0.1066920555E+00    0.6935098673E-01
    0.2900000000E+02    0.1045913404E+00    0.1124428265E+00    0.7309623551E-01
    0.3100000000E+02    0.1106309214E+00    0.1179814495E+00    0.7670419392E-01
    0.3300000000E+02    0.1165450251E+00    0.1233194329E+00    0.8018229349E-01
    0.3500000000E+02    0.1223375217E+00    0.1284674677E+00    0.8353743855E-01
    0.3700000000E+02    0.1280121239E+00    0.1334354991E+00    0.8677605219E-01
    0.3900000000E+02    0.1335723948E+00    0.1382327901E+00    0.8990411749E-01
    0.4100000000E+02    0.1390217553E+00    0.1428679789E+00    0.9292721456E-01
    0.4300000000E+02    0.1443634913E+00    0.1473491313E+00    0.9585055391E-01
    0.4500000000E+02    0.1496007601E+00    0.1516837867E+00    0.9867900659E-01
    0.4700000000E+02    0.1547365967E+00    0.1558790007E+00    0.1014171314E+00
    0.4900000000E+02    0.1597739195E+00    0.1599413829E+00    0.1040691994E+00
    0.1000000000E+02    0.4010806777E-01    0.4719203038E-01    0.3064789771E-01
    0.3000000000E+02    0.1076270638E+00    0.1152379172E+00    0.7491689861E-01
    0.5000000000E+02    0.1622565199E+00    0.1619247145E+00    0.1053642237E+00
    0.7000000000E+02    0.2073658768E+00    0.1959353676E+00    0.1275984150E+00
    0.9000000000E+02    0.2452442961E+00    0.2218091355E+00    0.1445540009E+00
    0.1100000000E+03    0.2775014720E+00    0.2421497195E+00    0.1579156389E+00
    0.1300000000E+03    0.3053023155E+00    0.2585574241E+00    0.1687196334E+00
    0.1500000000E+03    0.3295106544E+00    0.2720699654E+00    0.1776385357E+00
    0.1700000000E+03    0.3507806021E+00    0.2833896797E+00    0.1851279126E+00
    0.1900000000E+03    0.3696165576E+00    0.2930088576E+00    0.1915073492E+00
    0.2100000000E+03    0.3864137213E+00    0.3012827859E+00    0.1970076800E+00
    0.2300000000E+03    0.4014861284E+00    0.3084742952E+00    0.2017998093E+00
    0.2500000000E+03    0.4150864682E+00    0.3147819891E+00    0.2060129835E+00
    0.2700000000E+03    0.4274203668E+00    0.3203587275E+00    0.2097467609E+00
    0.2900000000E+03    0.4386568561E+00    0.3253240747E+00    0.2130790772E+00
    0.3100000000E+03    0.4489361681E+00    0.3297728933E+00    0.2160718170E+00
    0.3300000000E+03    0.4583756176E+00    0.3337814079E+00    0.2187747462E+00
    0.3500000000E+03    0.4670741005E+00    0.3374115656E+00    0.2212283417E+00
    0.3700000000E+03    0.4751155716E+00    0.3407142284E+00    0.2234658639E+00
    0.3900000000E+03    0.4825717641E+00    0.3437315447E+00    0.2255148974E+00
    0.4100000000E+03    0.4895043348E+00    0.3464987381E+00    0.2273985130E+00
    0.4300000000E+03    0.4959665739E+00    0.3490454726E+00    0.2291361557E+00
    0.4500000000E+03    0.5020047776E+00    0.3513969072E+00    0.2307443304E+00
