     Pressure (Pa)     22mC5-400 (mol/kg)     3mC6-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.5286351615E-02    0.3149990949E-02    0.6815482472E-02
    0.3000000000E+01    0.1561620449E-01    0.9181756117E-02    0.1986884527E-01
    0.5000000000E+01    0.2563446639E-01    0.1488052458E-01    0.3220501814E-01
    0.7000000000E+01    0.3535502674E-01    0.2027307601E-01    0.4388158356E-01
    0.9000000000E+01    0.4479096153E-01    0.2538339500E-01    0.5495011881E-01
    0.1100000000E+02    0.5395459202E-01    0.3023302633E-01    0.6545695902E-01
    0.1300000000E+02    0.6285753838E-01    0.3484137747E-01    0.7544384671E-01
    0.1500000000E+02    0.7151076892E-01    0.3922597715E-01    0.8494848712E-01
    0.1700000000E+02    0.7992464510E-01    0.4340269727E-01    0.9400502484E-01
    0.1900000000E+02    0.8810896296E-01    0.4738594408E-01    0.1026444545E+00
    0.2100000000E+02    0.9607299117E-01    0.5118882353E-01    0.1108949757E+00
    0.2300000000E+02    0.1038255060E+00    0.5482328469E-01    0.1187823015E+00
    0.2500000000E+02    0.1113748238E+00    0.5830024460E-01    0.1263299263E+00
    0.2700000000E+02    0.1187288303E+00    0.6162969734E-01    0.1335593603E+00
    0.2900000000E+02    0.1258950086E+00    0.6482080948E-01    0.1404903345E+00
    0.3100000000E+02    0.1328804644E+00    0.6788200401E-01    0.1471409811E+00
    0.3300000000E+02    0.1396919491E+00    0.7082103418E-01    0.1535279921E+00
    0.3500000000E+02    0.1463358823E+00    0.7364504880E-01    0.1596667599E+00
    0.3700000000E+02    0.1528183714E+00    0.7636064993E-01    0.1655715007E+00
    0.3900000000E+02    0.1591452307E+00    0.7897394424E-01    0.1712553655E+00
    0.4100000000E+02    0.1653219983E+00    0.8149058853E-01    0.1767305374E+00
    0.4300000000E+02    0.1713539529E+00    0.8391583044E-01    0.1820083197E+00
    0.4500000000E+02    0.1772461285E+00    0.8625454476E-01    0.1870992134E+00
    0.4700000000E+02    0.1830033283E+00    0.8851126597E-01    0.1920129872E+00
    0.4900000000E+02    0.1886301379E+00    0.9069021738E-01    0.1967587407E+00
    0.1000000000E+02    0.4940607272E-01    0.2783953679E-01    0.6027104118E-01
    0.3000000000E+02    0.1294098968E+00    0.6636714698E-01    0.1438496235E+00
    0.5000000000E+02    0.1913960231E+00    0.9175177063E-01    0.1990712842E+00
    0.7000000000E+02    0.2408353028E+00    0.1097277841E+00    0.2382852997E+00
    0.9000000000E+02    0.2811872593E+00    0.1231185171E+00    0.2675778462E+00
    0.1100000000E+03    0.3147466043E+00    0.1334751664E+00    0.2902960497E+00
    0.1300000000E+03    0.3430954145E+00    0.1417206055E+00    0.3084331776E+00
    0.1500000000E+03    0.3673598430E+00    0.1484381825E+00    0.3232503790E+00
    0.1700000000E+03    0.3883633189E+00    0.1540146597E+00    0.3355845949E+00
    0.1900000000E+03    0.4067218622E+00    0.1587165591E+00    0.3460131159E+00
    0.2100000000E+03    0.4229055199E+00    0.1627334997E+00    0.3549470456E+00
    0.2300000000E+03    0.4372791855E+00    0.1662040549E+00    0.3626871002E+00
    0.2500000000E+03    0.4501304467E+00    0.1692318374E+00    0.3694583381E+00
    0.2700000000E+03    0.4616890281E+00    0.1718958635E+00    0.3754325515E+00
    0.2900000000E+03    0.4721406472E+00    0.1742574382E+00    0.3807431497E+00
    0.3100000000E+03    0.4816370706E+00    0.1763648504E+00    0.3854953149E+00
    0.3300000000E+03    0.4903035332E+00    0.1782566512E+00    0.3897730954E+00
    0.3500000000E+03    0.4982442934E+00    0.1799639878E+00    0.3936444617E+00
    0.3700000000E+03    0.5055468485E+00    0.1815122987E+00    0.3971649767E+00
    0.3900000000E+03    0.5122851727E+00    0.1829225625E+00    0.4003805050E+00
    0.4100000000E+03    0.5185222328E+00    0.1842122334E+00    0.4033292409E+00
    0.4300000000E+03    0.5243119620E+00    0.1853959507E+00    0.4060432487E+00
    0.4500000000E+03    0.5297008238E+00    0.1864860839E+00    0.4085496453E+00
    0.4700000000E+03    0.5347290622E+00    0.1874931550E+00    0.4108715198E+00
    0.4900000000E+03    0.5394317083E+00    0.1884261712E+00    0.4130286547E+00
    0.1000000000E+03    0.2987040953E+00    0.1286080903E+00    0.2796118885E+00
    0.3000000000E+03    0.4769998821E+00    0.1753403080E+00    0.3831833553E+00
    0.5000000000E+03    0.5416706605E+00    0.1888673750E+00    0.4140508659E+00
    0.7000000000E+03    0.5750894882E+00    0.1952181027E+00    0.4289612851E+00
    0.9000000000E+03    0.5955025327E+00    0.1988693858E+00    0.4377817250E+00
    0.1100000000E+04    0.6092658502E+00    0.2012212816E+00    0.4436286969E+00
    0.1300000000E+04    0.6191738925E+00    0.2028510382E+00    0.4477995728E+00
    0.1500000000E+04    0.6266476775E+00    0.2040394638E+00    0.4509314963E+00
    0.1700000000E+04    0.6324862489E+00    0.2049392692E+00    0.4533742514E+00
    0.1900000000E+04    0.6371734129E+00    0.2056404804E+00    0.4553359959E+00
    0.2100000000E+04    0.6410192437E+00    0.2061995237E+00    0.4569484338E+00
    0.2300000000E+04    0.6442316440E+00    0.2066535122E+00    0.4582990116E+00
    0.2500000000E+04    0.6469552255E+00    0.2070278256E+00    0.4594480979E+00
