     Pressure (Pa)     22mC5-400 (mol/kg)     3mC6-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.7377961656E-02    0.2113797997E-02    0.3430029469E-02
    0.3000000000E+01    0.2166378704E-01    0.6239961914E-02    0.1012623831E-01
    0.5000000000E+01    0.3535540462E-01    0.1023619610E-01    0.1661255076E-01
    0.7000000000E+01    0.4848913307E-01    0.1410853113E-01    0.2289869503E-01
    0.9000000000E+01    0.6109839033E-01    0.1786263022E-01    0.2899380710E-01
    0.1100000000E+02    0.7321397761E-01    0.2150381681E-01    0.3490647515E-01
    0.1300000000E+02    0.8486433053E-01    0.2503709963E-01    0.4064477998E-01
    0.1500000000E+02    0.9607574195E-01    0.2846719562E-01    0.4621633197E-01
    0.1700000000E+02    0.1068725601E+00    0.3179855088E-01    0.5162830480E-01
    0.1900000000E+02    0.1172773652E+00    0.3503535982E-01    0.5688746637E-01
    0.2100000000E+02    0.1273111268E+00    0.3818158273E-01    0.6200020707E-01
    0.2300000000E+02    0.1369933450E+00    0.4124096186E-01    0.6697256574E-01
    0.2500000000E+02    0.1463421773E+00    0.4421703625E-01    0.7181025353E-01
    0.2700000000E+02    0.1553745515E+00    0.4711315534E-01    0.7651867585E-01
    0.2900000000E+02    0.1641062688E+00    0.4993249144E-01    0.8110295252E-01
    0.3100000000E+02    0.1725520954E+00    0.5267805136E-01    0.8556793643E-01
    0.3300000000E+02    0.1807258462E+00    0.5535268700E-01    0.8991823071E-01
    0.3500000000E+02    0.1886404601E+00    0.5795910524E-01    0.9415820454E-01
    0.3700000000E+02    0.1963080685E+00    0.6049987700E-01    0.9829200793E-01
    0.3900000000E+02    0.2037400569E+00    0.6297744572E-01    0.1023235852E+00
    0.4100000000E+02    0.2109471219E+00    0.6539413511E-01    0.1062566876E+00
    0.4300000000E+02    0.2179393223E+00    0.6775215643E-01    0.1100948850E+00
    0.4500000000E+02    0.2247261256E+00    0.7005361517E-01    0.1138415768E+00
    0.4700000000E+02    0.2313164516E+00    0.7230051736E-01    0.1175000017E+00
    0.4900000000E+02    0.2377187105E+00    0.7449477531E-01    0.1210732475E+00
    0.1000000000E+02    0.6721606279E-01    0.1969701744E-01    0.3197243014E-01
    0.3000000000E+02    0.1683640336E+00    0.5131431166E-01    0.8335006271E-01
    0.5000000000E+02    0.2408518128E+00    0.7557273601E-01    0.1228288539E+00
    0.7000000000E+02    0.2953491887E+00    0.9476960356E-01    0.1541174140E+00
    0.9000000000E+02    0.3378143342E+00    0.1103364778E+00    0.1795278392E+00
    0.1100000000E+03    0.3718359672E+00    0.1232118233E+00    0.2005765585E+00
    0.1300000000E+03    0.3997046990E+00    0.1340364438E+00    0.2182995271E+00
    0.1500000000E+03    0.4229512978E+00    0.1432628023E+00    0.2334285791E+00
    0.1700000000E+03    0.4426376310E+00    0.1512194635E+00    0.2464954123E+00
    0.1900000000E+03    0.4595234357E+00    0.1581507745E+00    0.2578956365E+00
    0.2100000000E+03    0.4741666378E+00    0.1642422152E+00    0.2679297022E+00
    0.2300000000E+03    0.4869861897E+00    0.1696371131E+00    0.2768298952E+00
    0.2500000000E+03    0.4983028047E+00    0.1744479701E+00    0.2847786343E+00
    0.2700000000E+03    0.5083661570E+00    0.1787643234E+00    0.2919211743E+00
    0.2900000000E+03    0.5173735196E+00    0.1826583183E+00    0.2983746145E+00
    0.3100000000E+03    0.5254828260E+00    0.1861887336E+00    0.3042344066E+00
    0.3300000000E+03    0.5328220109E+00    0.1894039387E+00    0.3095791378E+00
    0.3500000000E+03    0.5394958099E+00    0.1923440990E+00    0.3144740990E+00
    0.3700000000E+03    0.5455907902E+00    0.1950428437E+00    0.3189739834E+00
    0.3900000000E+03    0.5511791262E+00    0.1975285424E+00    0.3231249536E+00
    0.4100000000E+03    0.5563214717E+00    0.1998252944E+00    0.3269662433E+00
    0.4300000000E+03    0.5610691699E+00    0.2019537021E+00    0.3305314105E+00
    0.4500000000E+03    0.5654659745E+00    0.2039314830E+00    0.3338493283E+00
    0.4700000000E+03    0.5695494015E+00    0.2057739573E+00    0.3369449756E+00
    0.4900000000E+03    0.5733518030E+00    0.2074944394E+00    0.3398400722E+00
    0.1000000000E+03    0.3557149598E+00    0.1170651342E+00    0.1905239350E+00
    0.3000000000E+03    0.5215318207E+00    0.1844657352E+00    0.3013734563E+00
    0.5000000000E+03    0.5751565320E+00    0.2083126252E+00    0.3412184391E+00
    0.7000000000E+03    0.6016712731E+00    0.2204419849E+00    0.3618023794E+00
    0.9000000000E+03    0.6174864984E+00    0.2277541783E+00    0.3744050127E+00
    0.1100000000E+04    0.6279914210E+00    0.2326255913E+00    0.3829319639E+00
    0.1300000000E+04    0.6354762242E+00    0.2360926400E+00    0.3890956104E+00
    0.1500000000E+04    0.6410796763E+00    0.2386789777E+00    0.3937656634E+00
    0.1700000000E+04    0.6454319479E+00    0.2406774330E+00    0.3974309957E+00
    0.1900000000E+04    0.6489100327E+00    0.2422644284E+00    0.4003876679E+00
    0.2100000000E+04    0.6517532889E+00    0.2435525153E+00    0.4028255321E+00
    0.2300000000E+04    0.6541209976E+00    0.2446168311E+00    0.4048719853E+00
    0.2500000000E+04    0.6561232655E+00    0.2455094228E+00    0.4066157292E+00
    0.2700000000E+04    0.6578386425E+00    0.2462674641E+00    0.4081204446E+00
    0.2900000000E+04    0.6593246708E+00    0.2469182004E+00    0.4094330456E+00
    0.3100000000E+04    0.6606244684E+00    0.2474820464E+00    0.4105888660E+00
    0.3300000000E+04    0.6617709819E+00    0.2479745940E+00    0.4116150316E+00
    0.3500000000E+04    0.6627898188E+00    0.2484079518E+00    0.4125327170E+00
    0.3700000000E+04    0.6637011835E+00    0.2487916628E+00    0.4133586971E+00
    0.3900000000E+04    0.6645212307E+00    0.2491333468E+00    0.4141064353E+00
    0.4100000000E+04    0.6652630319E+00    0.2494391598E+00    0.4147868649E+00
    0.4300000000E+04    0.6659372771E+00    0.2497141274E+00    0.4154089581E+00
    0.4500000000E+04    0.6665527939E+00    0.2499623915E+00    0.4159801480E+00
    0.4700000000E+04    0.6671169361E+00    0.2501873956E+00    0.4165066462E+00
    0.4900000000E+04    0.6676358786E+00    0.2503920250E+00    0.4169936847E+00
    0.1000000000E+04    0.6232202594E+00    0.2304128196E+00    0.3790423920E+00
    0.3000000000E+04    0.6599955895E+00    0.2472099154E+00    0.4100286963E+00
    0.5000000000E+04    0.6678800645E+00    0.2504874753E+00    0.4172238204E+00
