     Pressure (Pa)     22mC5-400 (mol/kg)     3mC6-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.5286345010E-02    0.2092789220E-02    0.1018832084E-01
    0.3000000000E+01    0.1561614698E-01    0.6060342757E-02    0.2950856145E-01
    0.5000000000E+01    0.2563431175E-01    0.9761527563E-02    0.4753797110E-01
    0.7000000000E+01    0.3535473320E-01    0.1322223253E-01    0.6440180212E-01
    0.9000000000E+01    0.4479049137E-01    0.1646509890E-01    0.8020960741E-01
    0.1100000000E+02    0.5395391122E-01    0.1951001394E-01    0.9505762561E-01
    0.1300000000E+02    0.6285661628E-01    0.2237451716E-01    0.1090307443E+00
    0.1500000000E+02    0.7150957791E-01    0.2507413681E-01    0.1222041255E+00
    0.1700000000E+02    0.7992316037E-01    0.2762267000E-01    0.1346445601E+00
    0.1900000000E+02    0.8810716223E-01    0.3003241735E-01    0.1464116016E+00
    0.2100000000E+02    0.9607085451E-01    0.3231438051E-01    0.1575585207E+00
    0.2300000000E+02    0.1038230156E+00    0.3447842909E-01    0.1681331126E+00
    0.2500000000E+02    0.1113719638E+00    0.3653344265E-01    0.1781783827E+00
    0.2700000000E+02    0.1187255866E+00    0.3848743173E-01    0.1877331324E+00
    0.2900000000E+02    0.1258913687E+00    0.4034764156E-01    0.1968324604E+00
    0.3100000000E+02    0.1328764172E+00    0.4212064136E-01    0.2055081940E+00
    0.3300000000E+02    0.1396874851E+00    0.4381240129E-01    0.2137892619E+00
    0.3500000000E+02    0.1463309931E+00    0.4542835926E-01    0.2217020164E+00
    0.3700000000E+02    0.1528130497E+00    0.4697347885E-01    0.2292705146E+00
    0.3900000000E+02    0.1591394702E+00    0.4845229999E-01    0.2365167624E+00
    0.4100000000E+02    0.1653157939E+00    0.4986898313E-01    0.2434609289E+00
    0.4300000000E+02    0.1713473001E+00    0.5122734809E-01    0.2501215341E+00
    0.4500000000E+02    0.1772390237E+00    0.5253090822E-01    0.2565156141E+00
    0.4700000000E+02    0.1829957687E+00    0.5378290049E-01    0.2626588667E+00
    0.4900000000E+02    0.1886221213E+00    0.5498631216E-01    0.2685657805E+00
    0.1000000000E+02    0.4940550128E-01    0.1801115334E-01    0.8774803891E-01
    0.3000000000E+02    0.1294060545E+00    0.4124465637E-01    0.2012214045E+00
    0.5000000000E+02    0.1913877773E+00    0.5557067137E-01    0.2714348356E+00
    0.7000000000E+02    0.2408224813E+00    0.6527783167E-01    0.3191759525E+00
    0.9000000000E+02    0.2811700805E+00    0.7228371905E-01    0.3537510075E+00
    0.1100000000E+03    0.3147254319E+00    0.7757417754E-01    0.3799502374E+00
    0.1300000000E+03    0.3430706499E+00    0.8170777490E-01    0.4004910028E+00
    0.1500000000E+03    0.3673318777E+00    0.8502457796E-01    0.4170296616E+00
    0.1700000000E+03    0.3883325149E+00    0.8774343197E-01    0.4306334046E+00
    0.1900000000E+03    0.4066885458E+00    0.9001152792E-01    0.4420208505E+00
    0.2100000000E+03    0.4228699811E+00    0.9193149285E-01    0.4516936354E+00
    0.2300000000E+03    0.4372416803E+00    0.9357705723E-01    0.4600125721E+00
    0.2500000000E+03    0.4500912004E+00    0.9500254892E-01    0.4672438330E+00
    0.2700000000E+03    0.4616482388E+00    0.9624887618E-01    0.4735880759E+00
    0.2900000000E+03    0.4720984891E+00    0.9734742632E-01    0.4791994363E+00
    0.3100000000E+03    0.4815936970E+00    0.9832268046E-01    0.4841982738E+00
    0.3300000000E+03    0.4902590796E+00    0.9919401182E-01    0.4886799456E+00
    0.3500000000E+03    0.4981988792E+00    0.9997695028E-01    0.4927209794E+00
    0.3700000000E+03    0.5055005797E+00    0.1006840892E+00    0.4963835039E+00
    0.3900000000E+03    0.5122381433E+00    0.1013257471E+00    0.4997184838E+00
    0.4100000000E+03    0.5184745263E+00    0.1019104585E+00    0.5027681204E+00
    0.4300000000E+03    0.5242636530E+00    0.1024453429E+00    0.5055676581E+00
    0.4500000000E+03    0.5296519789E+00    0.1029363857E+00    0.5081467617E+00
    0.4700000000E+03    0.5346797409E+00    0.1033886551E+00    0.5105305788E+00
    0.4900000000E+03    0.5393819641E+00    0.1038064711E+00    0.5127405685E+00
    0.1000000000E+03    0.2986848703E+00    0.7510168942E-01    0.3676948695E+00
    0.3000000000E+03    0.4769570982E+00    0.9784915176E-01    0.4817689571E+00
    0.5000000000E+03    0.5416207232E+00    0.1040036376E+00    0.5137862390E+00
    0.7000000000E+03    0.5750374733E+00    0.1068095387E+00    0.5289197574E+00
    0.9000000000E+03    0.5954502978E+00    0.1083899817E+00    0.5377611922E+00
    0.1100000000E+04    0.6092141551E+00    0.1093905283E+00    0.5435713094E+00
    0.1300000000E+04    0.6191230583E+00    0.1100728713E+00    0.5476879641E+00
    0.1500000000E+04    0.6265978307E+00    0.1105627793E+00    0.5507618439E+00
    0.1700000000E+04    0.6324374245E+00    0.1109279978E+00    0.5531476411E+00
    0.1900000000E+04    0.6371256013E+00    0.1112081448E+00    0.5550552711E+00
    0.2100000000E+04    0.6409724137E+00    0.1114278774E+00    0.5566169534E+00
    0.2300000000E+04    0.6441857542E+00    0.1116033101E+00    0.5579201453E+00
    0.2500000000E+04    0.6469102311E+00    0.1117453975E+00    0.5590250260E+00
    0.2700000000E+04    0.6492495465E+00    0.1118618327E+00    0.5599743748E+00
    0.2900000000E+04    0.6512800059E+00    0.1119581672E+00    0.5607994445E+00
    0.3100000000E+04    0.6530590054E+00    0.1120385012E+00    0.5615236043E+00
    0.3300000000E+04    0.6546305474E+00    0.1121059236E+00    0.5621646825E+00
    0.3500000000E+04    0.6560289329E+00    0.1121628029E+00    0.5627365196E+00
    0.3700000000E+04    0.6572812949E+00    0.1122109823E+00    0.5632500266E+00
    0.3900000000E+04    0.6584093786E+00    0.1122519162E+00    0.5637139230E+00
    0.4100000000E+04    0.6594308150E+00    0.1122867661E+00    0.5641352617E+00
    0.4300000000E+04    0.6603600504E+00    0.1123164693E+00    0.5645198100E+00
    0.4500000000E+04    0.6612090343E+00    0.1123417898E+00    0.5648723309E+00
    0.4700000000E+04    0.6619877365E+00    0.1123633558E+00    0.5651967929E+00
    0.4900000000E+04    0.6627045408E+00    0.1123816879E+00    0.5654965295E+00
    0.1000000000E+04    0.6029422675E+00    0.1089416782E+00    0.5409378215E+00
    0.3000000000E+04    0.6521979243E+00    0.1120001215E+00    0.5611729152E+00
    0.5000000000E+04    0.6630419936E+00    0.1123897801E+00    0.5656380247E+00
    0.7000000000E+04    0.6678042002E+00    0.1124571779E+00    0.5676711513E+00
    0.9000000000E+04    0.6704812367E+00    0.1124391362E+00    0.5688611082E+00
    0.1100000000E+05    0.6721969697E+00    0.1123923514E+00    0.5696554132E+00
    0.1300000000E+05    0.6733905477E+00    0.1123355363E+00    0.5702305014E+00
    0.1500000000E+05    0.6742689520E+00    0.1122759727E+00    0.5706705060E+00
    0.1700000000E+05    0.6749425205E+00    0.1122167460E+00    0.5710208607E+00
    0.1900000000E+05    0.6754754610E+00    0.1121591967E+00    0.5713083655E+00
    0.2100000000E+05    0.6759076794E+00    0.1121038788E+00    0.5715499105E+00
    0.2300000000E+05    0.6762652842E+00    0.1120509734E+00    0.5717567027E+00
    0.2500000000E+05    0.6765660760E+00    0.1120004812E+00    0.5719364913E+00
    0.2700000000E+05    0.6768226086E+00    0.1119523169E+00    0.5720948192E+00
    0.2900000000E+05    0.6770439901E+00    0.1119063562E+00    0.5722357646E+00
    0.3100000000E+05    0.6772369888E+00    0.1118624606E+00    0.5723624008E+00
    0.3300000000E+05    0.6774067399E+00    0.1118204904E+00    0.5724770918E+00
    0.3500000000E+05    0.6775572095E+00    0.1117803106E+00    0.5725816887E+00
    0.3700000000E+05    0.6776915101E+00    0.1117417943E+00    0.5726776641E+00
