     Pressure (Pa)     22mC5-400 (mol/kg)     3mC6-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.7377952471E-02    0.1053249357E-02    0.6836485514E-02
    0.3000000000E+01    0.2166370808E-01    0.3088385295E-02    0.2004838449E-01
    0.5000000000E+01    0.3535519493E-01    0.5033611028E-02    0.3267932495E-01
    0.7000000000E+01    0.4848873978E-01    0.6894740679E-02    0.4476681608E-01
    0.9000000000E+01    0.6109776771E-01    0.8677097964E-02    0.5634520582E-01
    0.1100000000E+02    0.7321308612E-01    0.1038556683E-01    0.6744600697E-01
    0.1300000000E+02    0.8486313612E-01    0.1202463590E-01    0.7809818389E-01
    0.1500000000E+02    0.9607421541E-01    0.1359843774E-01    0.8832840496E-01
    0.1700000000E+02    0.1068706765E+00    0.1511078337E-01    0.9816126568E-01
    0.1900000000E+02    0.1172751032E+00    0.1656519301E-01    0.1076194863E+00
    0.2100000000E+02    0.1273084684E+00    0.1796492326E-01    0.1167240871E+00
    0.2300000000E+02    0.1369902753E+00    0.1931299131E-01    0.1254945445E+00
    0.2500000000E+02    0.1463386838E+00    0.2061219656E-01    0.1339489303E+00
    0.2700000000E+02    0.1553706240E+00    0.2186513989E-01    0.1421040361E+00
    0.2900000000E+02    0.1641018991E+00    0.2307424095E-01    0.1499754846E+00
    0.3100000000E+02    0.1725472771E+00    0.2424175371E-01    0.1575778295E+00
    0.3300000000E+02    0.1807205745E+00    0.2536978033E-01    0.1649246458E+00
    0.3500000000E+02    0.1886347315E+00    0.2646028378E-01    0.1720286100E+00
    0.3700000000E+02    0.1963018807E+00    0.2751509915E-01    0.1789015740E+00
    0.3900000000E+02    0.2037334089E+00    0.2853594388E-01    0.1855546306E+00
    0.4100000000E+02    0.2109400134E+00    0.2952442705E-01    0.1919981735E+00
    0.4300000000E+02    0.2179317539E+00    0.3048205781E-01    0.1982419514E+00
    0.4500000000E+02    0.2247180988E+00    0.3141025297E-01    0.2042951174E+00
    0.4700000000E+02    0.2313079683E+00    0.3231034399E-01    0.2101662737E+00
    0.4900000000E+02    0.2377097733E+00    0.3318358330E-01    0.2158635127E+00
    0.1000000000E+02    0.6721531032E-01    0.9540279126E-02    0.6195343808E-01
    0.3000000000E+02    0.1683594403E+00    0.2366306108E-01    0.1538094246E+00
    0.5000000000E+02    0.2408426498E+00    0.3361050476E-01    0.2186493117E+00
    0.7000000000E+02    0.2953357348E+00    0.4099187515E-01    0.2668674742E+00
    0.9000000000E+02    0.3377971235E+00    0.4668402047E-01    0.3041317387E+00
    0.1100000000E+03    0.3718155510E+00    0.5120539802E-01    0.3337958048E+00
    0.1300000000E+03    0.3996815743E+00    0.5488215708E-01    0.3579709487E+00
    0.1500000000E+03    0.4229258910E+00    0.5792970929E-01    0.3780526203E+00
    0.1700000000E+03    0.4426103013E+00    0.6049603284E-01    0.3950001292E+00
    0.1900000000E+03    0.4594944833E+00    0.6268613332E-01    0.4094946972E+00
    0.2100000000E+03    0.4741363136E+00    0.6457657941E-01    0.4220334226E+00
    0.2300000000E+03    0.4869547036E+00    0.6622451365E-01    0.4329875546E+00
    0.2500000000E+03    0.4982703328E+00    0.6767344210E-01    0.4426399523E+00
    0.2700000000E+03    0.5083328481E+00    0.6895707040E-01    0.4512099153E+00
    0.2900000000E+03    0.5173394994E+00    0.7010191431E-01    0.4588700881E+00
