     Pressure (Pa)     22mC5-400 (mol/kg)     3mC6-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.1063880713E-02    0.3088385335E-02    0.2004854000E-01
    0.3000000000E+01    0.3181639773E-02    0.8677098298E-02    0.5634651162E-01
    0.5000000000E+01    0.5286166581E-02    0.1359843859E-01    0.8833180204E-01
    0.7000000000E+01    0.7377584857E-02    0.1796492480E-01    0.1167303442E+00
    0.9000000000E+01    0.9456016778E-02    0.2186514224E-01    0.1421137863E+00
    0.1100000000E+02    0.1152158301E-01    0.2536978360E-01    0.1649384133E+00
    0.1300000000E+02    0.1357440272E-01    0.2853594814E-01    0.1855728523E+00
    0.1500000000E+02    0.1561459362E-01    0.3141025829E-01    0.2043181587E+00
    0.1700000000E+02    0.1764227196E-01    0.3403115649E-01    0.2214226212E+00
    0.1900000000E+02    0.1965755258E-01    0.3643062325E-01    0.2370928383E+00
    0.2100000000E+02    0.2166054892E-01    0.3863547974E-01    0.2515021159E+00
    0.2300000000E+02    0.2365137303E-01    0.4066838750E-01    0.2647969145E+00
    0.2500000000E+02    0.2563013560E-01    0.4254862445E-01    0.2771018537E+00
    0.2700000000E+02    0.2759694599E-01    0.4429269344E-01    0.2885236372E+00
    0.2900000000E+02    0.2955191223E-01    0.4591480407E-01    0.2991541612E+00
    0.3100000000E+02    0.3149514107E-01    0.4742725744E-01    0.3090729969E+00
    0.3300000000E+02    0.3342673797E-01    0.4884075607E-01    0.3183493898E+00
    0.3500000000E+02    0.3534680713E-01    0.5016465526E-01    0.3270438821E+00
    0.3700000000E+02    0.3725545150E-01    0.5140716851E-01    0.3352096388E+00
    0.3900000000E+02    0.3915277282E-01    0.5257553647E-01    0.3428935379E+00
    0.4100000000E+02    0.4103887163E-01    0.5367616679E-01    0.3501370733E+00
    0.4300000000E+02    0.4291384727E-01    0.5471475044E-01    0.3569771062E+00
    0.4500000000E+02    0.4477779792E-01    0.5569635918E-01    0.3634464942E+00
    0.4700000000E+02    0.4663082059E-01    0.5662552749E-01    0.3695746207E+00
    0.4900000000E+02    0.4847301118E-01    0.5750632182E-01    0.3753878417E+00
    0.1000000000E+02    0.1049040062E-01    0.2366306388E-01    0.1538211238E+00
    0.3000000000E+02    0.3052498721E-01    0.4668403474E-01    0.3041979909E+00
    0.5000000000E+02    0.4939007410E-01    0.5792973620E-01    0.3781838661E+00
    0.7000000000E+02    0.6718522295E-01    0.6457661870E-01    0.4222300446E+00
    0.9000000000E+02    0.8399900406E-01    0.6895712158E-01    0.4514695742E+00
    0.1100000000E+03    0.9991047267E-01    0.7205581139E-01    0.4723052004E+00
    0.1300000000E+03    0.1149904134E+00    0.7435979160E-01    0.4879119065E+00
    0.1500000000E+03    0.1293023942E+00    0.7613750361E-01    0.5000434515E+00
    0.1700000000E+03    0.1429036635E+00    0.7754896687E-01    0.5097476844E+00
    0.1900000000E+03    0.1558459164E+00    0.7869545435E-01    0.5176893155E+00
    0.2100000000E+03    0.1681759519E+00    0.7964415944E-01    0.5243104107E+00
    0.2300000000E+03    0.1799362396E+00    0.8044140273E-01    0.5299164383E+00
    0.2500000000E+03    0.1911654088E+00    0.8112014234E-01    0.5347252673E+00
    0.2700000000E+03    0.2018986731E+00    0.8170446117E-01    0.5388964831E+00
    0.2900000000E+03    0.2121681996E+00    0.8221236104E-01    0.5425496671E+00
    0.3100000000E+03    0.2220034317E+00    0.8265756462E-01    0.5457762001E+00
    0.3300000000E+03    0.2314313714E+00    0.8305071301E-01    0.5486471194E+00
    0.3500000000E+03    0.2404768270E+00    0.8340018289E-01    0.5512184858E+00
    0.3700000000E+03    0.2491626316E+00    0.8371265695E-01    0.5535351368E+00
