     Pressure (Pa)     22mC5-400 (mol/kg)     3mC6-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.2124446094E-02    0.5207932745E-02    0.1014174610E-01
    0.3000000000E+01    0.6333719965E-02    0.1495098343E-01    0.2912129151E-01
    0.5000000000E+01    0.1049098540E-01    0.2388936305E-01    0.4654106586E-01
    0.7000000000E+01    0.1459720055E-01    0.3211861593E-01    0.6258597144E-01
    0.9000000000E+01    0.1865330016E-01    0.3971974314E-01    0.7741278817E-01
    0.1100000000E+02    0.2266019629E-01    0.4676186763E-01    0.9115532481E-01
    0.1300000000E+02    0.2661877901E-01    0.5330433412E-01    0.1039284779E+00
    0.1500000000E+02    0.3052991703E-01    0.5939837873E-01    0.1158314591E+00
    0.1700000000E+02    0.3439445838E-01    0.6508846785E-01    0.1269503843E+00
    0.1900000000E+02    0.3821323099E-01    0.7041338023E-01    0.1373603647E+00
    0.2100000000E+02    0.4198704329E-01    0.7540708797E-01    0.1471272113E+00
    0.2300000000E+02    0.4571668477E-01    0.8009947870E-01    0.1563088309E+00
    0.2500000000E+02    0.4940292655E-01    0.8451695133E-01    0.1649563782E+00
    0.2700000000E+02    0.5304652192E-01    0.8868291057E-01    0.1731152127E+00
    0.2900000000E+02    0.5664820680E-01    0.9261817958E-01    0.1808256964E+00
    0.3100000000E+02    0.6020870031E-01    0.9634134627E-01    0.1881238639E+00
    0.3300000000E+02    0.6372870519E-01    0.9986905530E-01    0.1950419873E+00
    0.3500000000E+02    0.6720890830E-01    0.1032162555E+00    0.2016090548E+00
    0.3700000000E+02    0.7064998102E-01    0.1063964104E+00    0.2078511783E+00
    0.3900000000E+02    0.7405257975E-01    0.1094216780E+00    0.2137919414E+00
    0.4100000000E+02    0.7741734627E-01    0.1123030658E+00    0.2194526980E+00
    0.4300000000E+02    0.8074490816E-01    0.1150505628E+00    0.2248528305E+00
    0.4500000000E+02    0.8403587922E-01    0.1176732553E+00    0.2300099713E+00
    0.4700000000E+02    0.8729085978E-01    0.1201794265E+00    0.2349401968E+00
    0.4900000000E+02    0.9051043715E-01    0.1225766429E+00    0.2396581949E+00
    0.1000000000E+02    0.2066284252E-01    0.4330676389E-01    0.8441200857E-01
    0.3000000000E+02    0.5843355818E-01    0.9450519297E-01    0.1845242205E+00
    0.5000000000E+02    0.9210712968E-01    0.1237365805E+00    0.2419418555E+00
    0.7000000000E+02    0.1223160091E+00    0.1426198639E+00    0.2792009980E+00
    0.9000000000E+02    0.1495688426E+00    0.1558111292E+00    0.3053464678E+00
    0.1100000000E+03    0.1742793526E+00    0.1655390076E+00    0.3247141589E+00
    0.1300000000E+03    0.1967874937E+00    0.1730038634E+00    0.3396429872E+00
    0.1500000000E+03    0.2173751935E+00    0.1789093285E+00    0.3515060756E+00
    0.1700000000E+03    0.2362782261E+00    0.1836950631E+00    0.3611627255E+00
    0.1900000000E+03    0.2536952861E+00    0.1876498737E+00    0.3691782661E+00
    0.2100000000E+03    0.2697950019E+00    0.1909712669E+00    0.3759399054E+00
    0.2300000000E+03    0.2847214158E+00    0.1937988629E+00    0.3817217885E+00
    0.2500000000E+03    0.2985983069E+00    0.1962341397E+00    0.3867234761E+00
    0.2700000000E+03    0.3115326338E+00    0.1983526150E+00    0.3910937068E+00
    0.2900000000E+03    0.3236172976E+00    0.2002116415E+00    0.3949456161E+00
    0.3100000000E+03    0.3349333783E+00    0.2018555531E+00    0.3983667946E+00
    0.3300000000E+03    0.3455519568E+00    0.2033191574E+00    0.4014261172E+00
    0.3500000000E+03    0.3555356104E+00    0.2046301601E+00    0.4041784919E+00
    0.3700000000E+03    0.3649396475E+00    0.2058108870E+00    0.4066682322E+00
    0.3900000000E+03    0.3738131334E+00    0.2068795269E+00    0.4089314966E+00
    0.4100000000E+03    0.3821997470E+00    0.2078510466E+00    0.4109980840E+00
    0.4300000000E+03    0.3901384999E+00    0.2087378727E+00    0.4128927738E+00
    0.4500000000E+03    0.3976643443E+00    0.2095504078E+00    0.4146363415E+00
    0.4700000000E+03    0.4048086869E+00    0.2102974256E+00    0.4162463365E+00
    0.4900000000E+03    0.4115998279E+00    0.2109863775E+00    0.4177376856E+00
    0.1000000000E+03    0.1622191184E+00    0.1610172683E+00    0.3157008401E+00
    0.3000000000E+03    0.3293667529E+00    0.2010581205E+00    0.3967053671E+00
    0.5000000000E+03    0.4148710355E+00    0.2113111056E+00    0.4184429339E+00
    0.7000000000E+03    0.4668147021E+00    0.2159052820E+00    0.4286289586E+00
    0.9000000000E+03    0.5017181171E+00    0.2184703324E+00    0.4345751203E+00
    0.1100000000E+04    0.5267864920E+00    0.2200854304E+00    0.4384911570E+00
    0.1300000000E+04    0.5456644159E+00    0.2211827595E+00    0.4412758611E+00
    0.1500000000E+04    0.5603935323E+00    0.2219684181E+00    0.4433643666E+00
    0.1700000000E+04    0.5722065257E+00    0.2225528190E+00    0.4449932775E+00
    0.1900000000E+04    0.5818916956E+00    0.2230002715E+00    0.4463024472E+00
    0.2100000000E+04    0.5899766634E+00    0.2233506744E+00    0.4473799262E+00
    0.2300000000E+04    0.5968279037E+00    0.2236300379E+00    0.4482839611E+00
    0.2500000000E+04    0.6027079063E+00    0.2238560074E+00    0.4490546508E+00
    0.2700000000E+04    0.6078096170E+00    0.2240409531E+00    0.4497205218E+00
    0.2900000000E+04    0.6122780400E+00    0.2241937885E+00    0.4503024348E+00
    0.3100000000E+04    0.6162242584E+00    0.2243210885E+00    0.4508160064E+00
    0.3300000000E+04    0.6197348059E+00    0.2244278010E+00    0.4512731653E+00
    0.3500000000E+04    0.6228780944E+00    0.2245177157E+00    0.4516831852E+00
    0.3700000000E+04    0.6257089219E+00    0.2245937798E+00    0.4520533875E+00
    0.3900000000E+04    0.6282716993E+00    0.2246583166E+00    0.4523896320E+00
    0.4100000000E+04    0.6306027998E+00    0.2247131801E+00    0.4526966661E+00
    0.4300000000E+04    0.6327322992E+00    0.2247598656E+00    0.4529783786E+00
    0.4500000000E+04    0.6346852821E+00    0.2247995912E+00    0.4532379859E+00
    0.4700000000E+04    0.6364828365E+00    0.2248333577E+00    0.4534781730E+00
    0.4900000000E+04    0.6381428190E+00    0.2248619945E+00    0.4537011991E+00
    0.1000000000E+04    0.5152020854E+00    0.2193617558E+00    0.4367146789E+00
    0.3000000000E+04    0.6143105277E+00    0.2242602895E+00    0.4505669454E+00
    0.5000000000E+04    0.6389260669E+00    0.2248746101E+00    0.4538068869E+00
    0.7000000000E+04    0.6501021984E+00    0.2249774171E+00    0.4553611704E+00
