     Pressure (Pa)     22mC5-400 (mol/kg)     3mC6-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.2124451431E-02    0.7341247959E-02    0.3403716512E-02
    0.3000000000E+01    0.6333767357E-02    0.2135011070E-01    0.9900314617E-02
    0.5000000000E+01    0.1049111531E-01    0.3452737627E-01    0.1601313998E-01
    0.7000000000E+01    0.1459745184E-01    0.4694489013E-01    0.2177529491E-01
    0.9000000000E+01    0.1865371015E-01    0.5866645520E-01    0.2721617917E-01
    0.1100000000E+02    0.2266080082E-01    0.6974892654E-01    0.3236199361E-01
    0.1300000000E+02    0.2661961248E-01    0.8024313188E-01    0.3723616384E-01
    0.1500000000E+02    0.3053101249E-01    0.9019464969E-01    0.4185969829E-01
    0.1700000000E+02    0.3439584756E-01    0.9964446964E-01    0.4625149218E-01
    0.1900000000E+02    0.3821494432E-01    0.1086295559E+00    0.5042858682E-01
    0.2100000000E+02    0.4198911000E-01    0.1171833295E+00    0.5440639155E-01
    0.2300000000E+02    0.4571913290E-01    0.1253360827E+00    0.5819887457E-01
    0.2500000000E+02    0.4940578301E-01    0.1331153368E+00    0.6181872766E-01
    0.2700000000E+02    0.5304981252E-01    0.1405461518E+00    0.6527750871E-01
    0.2900000000E+02    0.5665195631E-01    0.1476513957E+00    0.6858576566E-01
    0.3100000000E+02    0.6021293246E-01    0.1544519787E+00    0.7175314444E-01
    0.3300000000E+02    0.6373344276E-01    0.1609670587E+00    0.7478848344E-01
    0.3500000000E+02    0.6721417309E-01    0.1672142206E+00    0.7769989627E-01
    0.3700000000E+02    0.7065579396E-01    0.1732096347E+00    0.8049484462E-01
    0.3900000000E+02    0.7405896088E-01    0.1789681963E+00    0.8318020246E-01
    0.4100000000E+02    0.7742431477E-01    0.1845036487E+00    0.8576231277E-01
    0.4300000000E+02    0.8075248242E-01    0.1898286923E+00    0.8824703791E-01
    0.4500000000E+02    0.8404407682E-01    0.1949550822E+00    0.9063980427E-01
    0.4700000000E+02    0.8729969758E-01    0.1998937139E+00    0.9294564209E-01
    0.4900000000E+02    0.9051993124E-01    0.2046547007E+00    0.9516922096E-01
    0.1000000000E+02    0.2066334539E-01    0.6428426933E-01    0.2982444546E-01
    0.3000000000E+02    0.5843754610E-01    0.1510885336E+00    0.7018649452E-01
