     Pressure (Pa)     22mC5-400 (mol/kg)     3mC6-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.6333767440E-02    0.1048007176E-02    0.1020394135E-01
    0.3000000000E+01    0.1865371084E-01    0.3043734861E-02    0.2963996042E-01
    0.5000000000E+01    0.3053101428E-01    0.4916052798E-02    0.4787987394E-01
    0.7000000000E+01    0.4198911328E-01    0.6676034302E-02    0.6503083053E-01
    0.9000000000E+01    0.5304981762E-01    0.8333467247E-02    0.8118755077E-01
    0.1100000000E+02    0.6373344996E-01    0.9897035284E-02    0.9643407843E-01
    0.1300000000E+02    0.7405897041E-01    0.1137446924E-01    0.1108452436E+00
    0.1500000000E+02    0.8404408887E-01    0.1277267429E-01    0.1244878918E+00
    0.1700000000E+02    0.9370536644E-01    0.1409783726E-01    0.1374219210E+00
    0.1900000000E+02    0.1030583070E+00    0.1535551768E-01    0.1497011619E+00
    0.2100000000E+02    0.1121174403E+00    0.1655072526E-01    0.1613741268E+00
    0.2300000000E+02    0.1208963974E+00    0.1768798623E-01    0.1724846508E+00
    0.2500000000E+02    0.1294079787E+00    0.1877140026E-01    0.1830724421E+00
    0.2700000000E+02    0.1376642168E+00    0.1980468951E-01    0.1931735567E+00
    0.2900000000E+02    0.1456764329E+00    0.2079124114E-01    0.2028208088E+00
    0.3100000000E+02    0.1534552887E+00    0.2173414411E-01    0.2120441271E+00
    0.3300000000E+02    0.1610108335E+00    0.2263622132E-01    0.2208708651E+00
    0.3500000000E+02    0.1683525479E+00    0.2350005761E-01    0.2293260725E+00
    0.3700000000E+02    0.1754893834E+00    0.2432802432E-01    0.2374327326E+00
    0.3900000000E+02    0.1824297986E+00    0.2512230091E-01    0.2452119709E+00
    0.4100000000E+02    0.1891817927E+00    0.2588489395E-01    0.2526832395E+00
    0.4300000000E+02    0.1957529366E+00    0.2661765396E-01    0.2598644793E+00
    0.4500000000E+02    0.2021504008E+00    0.2732229021E-01    0.2667722641E+00
    0.4700000000E+02    0.2083809816E+00    0.2800038403E-01    0.2734219281E+00
    0.4900000000E+02    0.2144511253E+00    0.2865340048E-01    0.2798276801E+00
    0.1000000000E+02    0.5843755222E-01    0.9126480467E-02    0.8891971128E-01
    0.3000000000E+02    0.1495943889E+00    0.2126796639E-01    0.2074836931E+00
    0.5000000000E+02    0.2174279576E+00    0.2897093336E-01    0.2829432468E+00
    0.7000000000E+02    0.2698745883E+00    0.3428793358E-01    0.3351938221E+00
    0.9000000000E+02    0.3116366576E+00    0.3817563245E-01    0.3735187604E+00
    0.1100000000E+03    0.3456775467E+00    0.4113991699E-01    0.4028325129E+00
    0.1300000000E+03    0.3739574914E+00    0.4347334816E-01    0.4259802601E+00
    0.1500000000E+03    0.3978249388E+00    0.4535684304E-01    0.4447233330E+00
    0.1700000000E+03    0.4182379484E+00    0.4690826865E-01    0.4602104635E+00
    0.1900000000E+03    0.4358959343E+00    0.4820769282E-01    0.4732228246E+00
    0.2100000000E+03    0.4513214305E+00    0.4931140281E-01    0.4843101591E+00
    0.2300000000E+03    0.4649126817E+00    0.5026011764E-01    0.4938705801E+00
    0.2500000000E+03    0.4769785244E+00    0.5108401828E-01    0.5021994805E+00
    0.2700000000E+03    0.4877621442E+00    0.5180594655E-01    0.5095206573E+00
    0.2900000000E+03    0.4974576407E+00    0.5244350599E-01    0.5160067661E+00
    0.3100000000E+03    0.5062218175E+00    0.5301048048E-01    0.5217931408E+00
    0.3300000000E+03    0.5141827296E+00    0.5351781576E-01    0.5269873626E+00
    0.3500000000E+03    0.5214459836E+00    0.5397431323E-01    0.5316760274E+00
    0.3700000000E+03    0.5280994498E+00    0.5438712989E-01    0.5359296256E+00
    0.3900000000E+03    0.5342168364E+00    0.5476214465E-01    0.5398061204E+00
    0.4100000000E+03    0.5398604315E+00    0.5510423106E-01    0.5433536125E+00
    0.4300000000E+03    0.5450832330E+00    0.5541746303E-01    0.5466123526E+00
    0.4500000000E+03    0.5499306179E+00    0.5570527209E-01    0.5496162803E+00
    0.4700000000E+03    0.5544416650E+00    0.5597056902E-01    0.5523942143E+00
