     Pressure (Pa)     22mC5-400 (mol/kg)     3mC6-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.4235650230E-02    0.1037677344E-02    0.1683977070E-01
    0.3000000000E+01    0.1255046199E-01    0.2958187065E-02    0.4801839710E-01
    0.5000000000E+01    0.2066296883E-01    0.4696628130E-02    0.7625579287E-01
    0.7000000000E+01    0.2858046632E-01    0.6277650512E-02    0.1019495100E+00
    0.9000000000E+01    0.3630990339E-01    0.7721649496E-02    0.1254285371E+00
    0.1100000000E+02    0.4385790266E-01    0.9045645443E-02    0.1469674700E+00
    0.1300000000E+02    0.5123077943E-01    0.1026395395E-01    0.1667973070E+00
    0.1500000000E+02    0.5843455921E-01    0.1138870244E-01    0.1851137708E+00
    0.1700000000E+02    0.6547499425E-01    0.1243023274E-01    0.2020837955E+00
    0.1900000000E+02    0.7235757878E-01    0.1339741793E-01    0.2178506314E+00
    0.2100000000E+02    0.7908756337E-01    0.1429791407E-01    0.2325379021E+00
    0.2300000000E+02    0.8566996825E-01    0.1513836184E-01    0.2462528540E+00
    0.2500000000E+02    0.9210959584E-01    0.1592454942E-01    0.2590889820E+00
    0.2700000000E+02    0.9841104240E-01    0.1666154500E-01    0.2711281648E+00
    0.2900000000E+02    0.1045787090E+00    0.1735380528E-01    0.2824424152E+00
    0.3100000000E+02    0.1106168118E+00    0.1800526497E-01    0.2930953220E+00
    0.3300000000E+02    0.1165293916E+00    0.1861941100E-01    0.3031432475E+00
    0.3500000000E+02    0.1223203229E+00    0.1919934444E-01    0.3126363253E+00
    0.3700000000E+02    0.1279933222E+00    0.1974783240E-01    0.3216192979E+00
    0.3900000000E+02    0.1335519565E+00    0.2026735177E-01    0.3301322225E+00
    0.4100000000E+02    0.1389996500E+00    0.2076012631E-01    0.3382110683E+00
    0.4300000000E+02    0.1443396918E+00    0.2122815816E-01    0.3458882254E+00
    0.4500000000E+02    0.1495752421E+00    0.2167325475E-01    0.3531929391E+00
    0.4700000000E+02    0.1547093386E+00    0.2209705188E-01    0.3601516826E+00
    0.4900000000E+02    0.1597449026E+00    0.2250103364E-01    0.3667884777E+00
    0.1000000000E+02    0.4010618105E-01    0.8397696424E-02    0.1364251640E+00
    0.3000000000E+02    0.1076136993E+00    0.1768440755E-01    0.2878478571E+00
    0.5000000000E+02    0.1622266171E+00    0.2269602032E-01    0.3699930502E+00
    0.7000000000E+02    0.2073177628E+00    0.2582582811E-01    0.4215609999E+00
    0.9000000000E+02    0.2451779606E+00    0.2796259648E-01    0.4569498210E+00
    0.1100000000E+03    0.2774177053E+00    0.2951200498E-01    0.4827435372E+00
    0.1300000000E+03    0.3052022660E+00    0.3068549900E-01    0.5023800300E+00
    0.1500000000E+03    0.3293955976E+00    0.3160405660E-01    0.5178298160E+00
    0.1700000000E+03    0.3506518207E+00    0.3234186862E-01    0.5303034966E+00
    0.1900000000E+03    0.3694752811E+00    0.3294694664E-01    0.5405858946E+00
    0.2100000000E+03    0.3862610974E+00    0.3345172424E-01    0.5492081293E+00
    0.2300000000E+03    0.4013232123E+00    0.3387889477E-01    0.5565424765E+00
    0.2500000000E+03    0.4149142219E+00    0.3424480826E-01    0.5628576258E+00
    0.2700000000E+03    0.4272396620E+00    0.3456154018E-01    0.5683523697E+00
    0.2900000000E+03    0.4384684808E+00    0.3483820066E-01    0.5731769471E+00
    0.3100000000E+03    0.4487408335E+00    0.3508179066E-01    0.5774470156E+00
    0.3300000000E+03    0.4581739651E+00    0.3529777790E-01    0.5812530607E+00
    0.3500000000E+03    0.4668667089E+00    0.3549049399E-01    0.5846668916E+00
    0.3700000000E+03    0.4749029635E+00    0.3566341437E-01    0.5877462237E+00
    0.3900000000E+03    0.4823544115E+00    0.3581935941E-01    0.5905379752E+00
    0.4100000000E+03    0.4892826650E+00    0.3596064144E-01    0.5930806791E+00
    0.4300000000E+03    0.4957409740E+00    0.3608917392E-01    0.5954062772E+00
    0.4500000000E+03    0.5017755983E+00    0.3620655366E-01    0.5975414710E+00
    0.4700000000E+03    0.5074269189E+00    0.3631412356E-01    0.5995087549E+00
    0.4900000000E+03    0.5127303421E+00    0.3641302095E-01    0.6013272129E+00
    0.1000000000E+03    0.2619191369E+00    0.2879461203E-01    0.4707842943E+00
    0.3000000000E+03    0.4437164091E+00    0.3496375715E-01    0.5753751371E+00
    0.5000000000E+03    0.5152614824E+00    0.3645952614E-01    0.6021858196E+00
    0.7000000000E+03    0.5535208942E+00    0.3710837746E-01    0.6144795085E+00
    0.9000000000E+03    0.5773428024E+00    0.3746028138E-01    0.6215418152E+00
    0.1100000000E+04    0.5936037279E+00    0.3767550662E-01    0.6261298184E+00
    0.1300000000E+04    0.6054112197E+00    0.3781734296E-01    0.6293522287E+00
    0.1500000000E+04    0.6143749423E+00    0.3791562462E-01    0.6317411943E+00
    0.1700000000E+04    0.6214121571E+00    0.3798616987E-01    0.6335840180E+00
    0.1900000000E+04    0.6270838914E+00    0.3803810291E-01    0.6350494742E+00
    0.2100000000E+04    0.6317525802E+00    0.3807703184E-01    0.6362432327E+00
    0.2300000000E+04    0.6356627999E+00    0.3810657911E-01    0.6372348401E+00
    0.2500000000E+04    0.6389855771E+00    0.3812917988E-01    0.6380719452E+00
    0.2700000000E+04    0.6418441051E+00    0.3814652572E-01    0.6387882928E+00
    0.2900000000E+04    0.6443293752E+00    0.3815982433E-01    0.6394084525E+00
    0.3100000000E+04    0.6465100537E+00    0.3816995822E-01    0.6399507407E+00
    0.3300000000E+04    0.6484389342E+00    0.3817758525E-01    0.6404290919E+00
