     Pressure (Pa)     2mC6-400 (mol/kg)     3mC6-400 (mol/kg)     23mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.7908353093E-03    0.5228858814E-02    0.4670636677E-03    0.6788195014E-02
    0.3000000000E+01    0.2299499572E-02    0.1512503666E-01    0.1397108502E-02    0.1963905418E-01
    0.5000000000E+01    0.3719491339E-02    0.2433757488E-01    0.2321759364E-02    0.3160649706E-01
    0.7000000000E+01    0.5059951321E-02    0.3293537125E-01    0.3241074713E-02    0.4277941593E-01
    0.9000000000E+01    0.6328792985E-02    0.4097835192E-01    0.4155112141E-02    0.5323513679E-01
    0.1100000000E+02    0.7532900017E-02    0.4851888620E-01    0.5063928390E-02    0.6304124257E-01
    0.1300000000E+02    0.8678287085E-02    0.5560294194E-01    0.5967579363E-02    0.7225706188E-01
    0.1500000000E+02    0.9770231597E-02    0.6227103507E-01    0.6866120142E-02    0.8093489293E-01
    0.1700000000E+02    0.1081338235E-01    0.6855901507E-01    0.7759605006E-02    0.8912101578E-01
    0.1900000000E+02    0.1181184967E-01    0.7449871839E-01    0.8648087440E-02    0.9685653458E-01
    0.2100000000E+02    0.1276928052E-01    0.8011851505E-01    0.9531620154E-02    0.1041780823E+00
    0.2300000000E+02    0.1368892158E-01    0.8544376823E-01    0.1041025510E-01    0.1111184129E+00
    0.2500000000E+02    0.1457367225E-01    0.9049722269E-01    0.1128404346E-01    0.1177069026E+00
    0.2700000000E+02    0.1542612962E-01    0.9529933440E-01    0.1215303572E-01    0.1239699742E+00
    0.2900000000E+02    0.1624862659E-01    0.9986855160E-01    0.1301728161E-01    0.1299314603E+00
    0.3100000000E+02    0.1704326447E-01    0.1042215555E+00    0.1387683016E-01    0.1356129130E+00
    0.3300000000E+02    0.1781194090E-01    0.1083734670E+00    0.1473172972E-01    0.1410338706E+00
    0.3500000000E+02    0.1855637384E-01    0.1123380252E+00    0.1558202792E-01    0.1462120883E+00
    0.3700000000E+02    0.1927812226E-01    0.1161277419E+00    0.1642777176E-01    0.1511637369E+00
    0.3900000000E+02    0.1997860412E-01    0.1197540358E+00    0.1726900756E-01    0.1559035760E+00
    0.4100000000E+02    0.2065911192E-01    0.1232273494E+00    0.1810578099E-01    0.1604451052E+00
    0.4300000000E+02    0.2132082627E-01    0.1265572511E+00    0.1893813708E-01    0.1648006956E+00
    0.4500000000E+02    0.2196482779E-01    0.1297525253E+00    0.1976612024E-01    0.1689817056E+00
    0.4700000000E+02    0.2259210748E-01    0.1328212509E+00    0.2058977427E-01    0.1729985829E+00
    0.4900000000E+02    0.2320357584E-01    0.1357708708E+00    0.2140914237E-01    0.1768609536E+00
    0.1000000000E+02    0.6938543715E-02    0.4480841385E-01    0.4610169400E-02    0.5821550556E-01
    0.3000000000E+02    0.1664930484E-01    0.1020711008E+00    0.1344764002E-01    0.1328059254E+00
    0.5000000000E+02    0.2350364531E-01    0.1372031835E+00    0.2181723252E-01    0.1787370025E+00
    0.7000000000E+02    0.2884678628E-01    0.1610111556E+00    0.2976412095E-01    0.2099768196E+00
    0.9000000000E+02    0.3325374293E-01    0.1782402308E+00    0.3732766006E-01    0.2326662389E+00
    0.1100000000E+03    0.3701434451E-01    0.1913039387E+00    0.4454229850E-01    0.2499323572E+00
