     Pressure (Pa)     2mC6-400 (mol/kg)     3mC6-400 (mol/kg)     23mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.3168421639E-02    0.6293916643E-02    0.2796660310E-03    0.1702234049E-02
    0.3000000000E+01    0.9239334867E-02    0.1831306225E-01    0.8331830083E-03    0.4953596510E-02
    0.5000000000E+01    0.1498184872E-01    0.2963130676E-01    0.1379122029E-02    0.8016236097E-02
    0.7000000000E+01    0.2042410841E-01    0.4031033887E-01    0.1917686766E-02    0.1090673883E-01
    0.9000000000E+01    0.2559101771E-01    0.5040475531E-01    0.2449073326E-02    0.1363978534E-01
    0.1100000000E+02    0.3050469703E-01    0.5996305400E-01    0.2973470604E-02    0.1622841758E-01
    0.1300000000E+02    0.3518486596E-01    0.6902846482E-01    0.3491060617E-02    0.1868426192E-01
    0.1500000000E+02    0.3964916423E-01    0.7763964801E-01    0.4002018820E-02    0.2101771674E-01
    0.1700000000E+02    0.4391342240E-01    0.8583128418E-01    0.4506514403E-02    0.2323811092E-01
    0.1900000000E+02    0.4799189131E-01    0.9363457522E-01    0.5004710578E-02    0.2535383835E-01
    0.2100000000E+02    0.5189743728E-01    0.1010776712E+00    0.5496764838E-02    0.2737247264E-01
    0.2300000000E+02    0.5564170900E-01    0.1081860359E+00    0.5982829216E-02    0.2930086532E-01
    0.2500000000E+02    0.5923528075E-01    0.1149827611E+00    0.6463050523E-02    0.3114523020E-01
    0.2700000000E+02    0.6268777572E-01    0.1214888371E+00    0.6937570569E-02    0.3291121624E-01
    0.2900000000E+02    0.6600797272E-01    0.1277233881E+00    0.7406526388E-02    0.3460397054E-01
    0.3100000000E+02    0.6920389866E-01    0.1337038752E+00    0.7870050432E-02    0.3622819313E-01
    0.3300000000E+02    0.7228290916E-01    0.1394462748E+00    0.8328270768E-02    0.3778818470E-01
    0.3500000000E+02    0.7525175883E-01    0.1449652334E+00    0.8781311264E-02    0.3928788836E-01
    0.3700000000E+02    0.7811666288E-01    0.1502742038E+00    0.9229291760E-02    0.4073092620E-01
    0.3900000000E+02    0.8088335129E-01    0.1553855651E+00    0.9672328232E-02    0.4212063149E-01
    0.4100000000E+02    0.8355711640E-01    0.1603107283E+00    0.1011053296E-01    0.4346007708E-01
    0.4300000000E+02    0.8614285509E-01    0.1650602291E+00    0.1054401465E-01    0.4475210047E-01
    0.4500000000E+02    0.8864510602E-01    0.1696438115E+00    0.1097287862E-01    0.4599932605E-01
    0.4700000000E+02    0.9106808274E-01    0.1740705004E+00    0.1139722690E-01    0.4720418484E-01
    0.4900000000E+02    0.9341570314E-01    0.1783486676E+00    0.1181715837E-01    0.4836893213E-01
    0.1000000000E+02    0.2807822641E-01    0.5524810280E-01    0.2712134092E-02    0.1495139577E-01
    0.3000000000E+02    0.6762099498E-01    0.1307443582E+00    0.7638959277E-02    0.3542437066E-01
    0.5000000000E+02    0.9456240475E-01    0.1804345077E+00    0.1202549787E-01    0.4893692458E-01
    0.7000000000E+02    0.1143058973E+00    0.2159767122E+00    0.1598225832E-01    0.5862820405E-01
    0.9000000000E+02    0.1294653887E+00    0.2428736024E+00    0.1959033971E-01    0.6598126688E-01
    0.1100000000E+03    0.1414852820E+00    0.2640725492E+00    0.2291074715E-01    0.7179120671E-01
    0.1300000000E+03    0.1512412388E+00    0.2813005082E+00    0.2599035230E-01    0.7652431041E-01
    0.1500000000E+03    0.1593012789E+00    0.2956397109E+00    0.2886583437E-01    0.8047304381E-01
    0.1700000000E+03    0.1660532004E+00    0.3078047749E+00    0.3156636087E-01    0.8383069578E-01
    0.1900000000E+03    0.1717725119E+00    0.3182877612E+00    0.3411545660E-01    0.8673047291E-01
    0.2100000000E+03    0.1766612607E+00    0.3274393134E+00    0.3653233546E-01    0.8926737925E-01
    0.2300000000E+03    0.1808715015E+00    0.3355165569E+00    0.3883286804E-01    0.9151113956E-01
    0.2500000000E+03    0.1845201473E+00    0.3427126681E+00    0.4103029675E-01    0.9351418109E-01
    0.2700000000E+03    0.1876987308E+00    0.3491758280E+00    0.4313577266E-01    0.9531675270E-01
    0.2900000000E+03    0.1904800302E+00    0.3550217713E+00    0.4515876427E-01    0.9695031576E-01
    0.3100000000E+03    0.1929226911E+00    0.3603423282E+00    0.4710737264E-01    0.9843985358E-01
    0.3300000000E+03    0.1950745257E+00    0.3652113834E+00    0.4898857726E-01    0.9980548324E-01
    0.3500000000E+03    0.1969749190E+00    0.3696891236E+00    0.5080842993E-01    0.1010636050E+00
    0.3700000000E+03    0.1986566133E+00    0.3738251222E+00    0.5257220908E-01    0.1022277378E+00
    0.3900000000E+03    0.2001470534E+00    0.3776606198E+00    0.5428454381E-01    0.1033091367E+00
    0.4100000000E+03    0.2014694152E+00    0.3812302348E+00    0.5594951439E-01    0.1043172567E+00
    0.4300000000E+03    0.2026434024E+00    0.3845632659E+00    0.5757073430E-01    0.1052601059E+00
    0.4500000000E+03    0.2036858696E+00    0.3876846949E+00    0.5915141771E-01    0.1061445176E+00
    0.4700000000E+03    0.2046113161E+00    0.3906159688E+00    0.6069443540E-01    0.1069763627E+00
    0.4900000000E+03    0.2054322794E+00    0.3933756163E+00    0.6220236127E-01    0.1077607166E+00
    0.1000000000E+03    0.1358037216E+00    0.2540576190E+00    0.2128329570E-01    0.6904465693E-01
    0.3000000000E+03    0.1917404801E+00    0.3577427412E+00    0.4614190634E-01    0.9771173175E-01
    0.5000000000E+03    0.2058070410E+00    0.3946961951E+00    0.6294389770E-01    0.1081364864E+00
    0.7000000000E+03    0.2098307457E+00    0.4150858053E+00    0.7638898427E-01    0.1139789210E+00
    0.9000000000E+03    0.2101760694E+00    0.4284535488E+00    0.8797376716E-01    0.1178601342E+00
    0.1100000000E+04    0.2089056886E+00    0.4380797486E+00    0.9835994086E-01    0.1206876444E+00
    0.1300000000E+04    0.2068573014E+00    0.4454349355E+00    0.1078983370E+00    0.1228708319E+00
    0.1500000000E+04    0.2044203585E+00    0.4512896981E+00    0.1167979431E+00    0.1246254362E+00
    0.1700000000E+04    0.2017927747E+00    0.4560920640E+00    0.1251937703E+00    0.1260775445E+00
    0.1900000000E+04    0.1990814260E+00    0.4601226751E+00    0.1331784027E+00    0.1273065203E+00
    0.2100000000E+04    0.1963464331E+00    0.4635674861E+00    0.1408182966E+00    0.1283651902E+00
    0.2300000000E+04    0.1936224636E+00    0.4665552487E+00    0.1481629042E+00    0.1292902876E+00
    0.2500000000E+04    0.1909296985E+00    0.4691783167E+00    0.1552501120E+00    0.1301082698E+00
    0.2700000000E+04    0.1882797874E+00    0.4715048901E+00    0.1621096513E+00    0.1308387505E+00
    0.2900000000E+04    0.1856792250E+00    0.4735865736E+00    0.1687653284E+00    0.1314966266E+00
    0.3100000000E+04    0.1831313351E+00    0.4754632309E+00    0.1752365355E+00    0.1320934471E+00
    0.3300000000E+04    0.1806374687E+00    0.4771662089E+00    0.1815393042E+00    0.1326383251E+00
    0.3500000000E+04    0.1781977456E+00    0.4787205424E+00    0.1876870601E+00    0.1331385630E+00
    0.3700000000E+04    0.1758115217E+00    0.4801464986E+00    0.1936911752E+00    0.1336000919E+00
    0.3900000000E+04    0.1734776880E+00    0.4814606836E+00    0.1995613796E+00    0.1340277867E+00
    0.4100000000E+04    0.1711948635E+00    0.4826768507E+00    0.2053060749E+00    0.1344256972E+00
    0.4300000000E+04    0.1689615204E+00    0.4838065002E+00    0.2109325751E+00    0.1347972200E+00
    0.4500000000E+04    0.1667760662E+00    0.4848593329E+00    0.2164472957E+00    0.1351452284E+00
    0.4700000000E+04    0.1646368961E+00    0.4858435958E+00    0.2218559022E+00    0.1354721722E+00
    0.4900000000E+04    0.1625424268E+00    0.4867663510E+00    0.2271634301E+00    0.1357801550E+00
