     Pressure (Pa)     2mC6-400 (mol/kg)     3mC6-400 (mol/kg)     23mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.1560448657E-02    0.5144619059E-03    0.3734108702E-03    0.2170791960E-01
    0.3000000000E+01    0.4427791881E-02    0.1444141458E-02    0.1115546822E-02    0.6095600299E-01
    0.5000000000E+01    0.7010201789E-02    0.2261585066E-02    0.1851519484E-02    0.9548947336E-01
    0.7000000000E+01    0.9358233132E-02    0.2986063143E-02    0.2581428189E-02    0.1261165220E+00
    0.9000000000E+01    0.1151110061E-01    0.3632667119E-02    0.3305370062E-02    0.1534702145E+00
    0.1100000000E+02    0.1349965884E-01    0.4213384436E-02    0.4023440084E-02    0.1780535179E+00
    0.1300000000E+02    0.1534849539E-01    0.4737857920E-02    0.4735731152E-02    0.2002711127E+00
    0.1500000000E+02    0.1707742920E-01    0.5213932598E-02    0.5442334134E-02    0.2204523029E+00
    0.1700000000E+02    0.1870260176E-01    0.5648056279E-02    0.6143337929E-02    0.2388678016E+00
    0.1900000000E+02    0.2023728406E-01    0.6045577576E-02    0.6838829516E-02    0.2557422204E+00
    0.2100000000E+02    0.2169248165E-01    0.6410970750E-02    0.7528894011E-02    0.2712634941E+00
    0.2300000000E+02    0.2307739413E-01    0.6748007515E-02    0.8213614713E-02    0.2855900823E+00
    0.2500000000E+02    0.2439976810E-01    0.7059889858E-02    0.8893073157E-02    0.2988565379E+00
    0.2700000000E+02    0.2566617124E-01    0.7349353804E-02    0.9567349158E-02    0.3111778587E+00
    0.2900000000E+02    0.2688220710E-01    0.7618751300E-02    0.1023652086E-01    0.3226529202E+00
    0.3100000000E+02    0.2805268504E-01    0.7870115404E-02    0.1090066477E-01    0.3333672106E+00
    0.3300000000E+02    0.2918175585E-01    0.8105212626E-02    0.1155985582E-01    0.3433950262E+00
    0.3500000000E+02    0.3027302066E-01    0.8325585285E-02    0.1221416739E-01    0.3528012480E+00
    0.3700000000E+02    0.3132961922E-01    0.8532586029E-02    0.1286367135E-01    0.3616427907E+00
    0.3900000000E+02    0.3235430180E-01    0.8727406169E-02    0.1350843813E-01    0.3699697912E+00
    0.4100000000E+02    0.3334948821E-01    0.8911099070E-02    0.1414853670E-01    0.3778265905E+00
    0.4300000000E+02    0.3431731649E-01    0.9084599591E-02    0.1478403466E-01    0.3852525496E+00
    0.4500000000E+02    0.3525968330E-01    0.9248740321E-02    0.1541499824E-01    0.3922827313E+00
    0.4700000000E+02    0.3617827766E-01    0.9404265217E-02    0.1604149236E-01    0.3989484726E+00
    0.4900000000E+02    0.3707460918E-01    0.9551841112E-02    0.1666358065E-01    0.4052778678E+00
    0.1000000000E+02    0.1252425470E-01    0.3930611236E-02    0.3665133200E-02    0.1660808726E+00
    0.3000000000E+02    0.2747286734E-01    0.7746571411E-02    0.1056921657E-01    0.3281002786E+00
    0.5000000000E+02    0.3751485500E-01    0.9622837915E-02    0.1697299214E-01    0.4083244308E+00
    0.7000000000E+02    0.4541627099E-01    0.1074310783E-01    0.2294449340E-01    0.4565577719E+00
