     Pressure (Pa)     2mC6-400 (mol/kg)     3mC6-400 (mol/kg)     23mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.5538640876E-02    0.5248314018E-03    0.8363777070E-03    0.5109964137E-02
    0.3000000000E+01    0.1611500186E-01    0.1529003402E-02    0.2476576390E-02    0.1488889347E-01
    0.5000000000E+01    0.2607157231E-01    0.2477036534E-02    0.4075180091E-02    0.2412354078E-01
    0.7000000000E+01    0.3546032796E-01    0.3373793719E-02    0.5634235169E-02    0.3286098952E-01
    0.9000000000E+01    0.4432750383E-01    0.4223584475E-02    0.7155650372E-02    0.4114296882E-01
    0.1100000000E+02    0.5271437612E-01    0.5030241815E-02    0.8641208386E-02    0.4900659713E-01
    0.1300000000E+02    0.6065791860E-01    0.5797186633E-02    0.1009257623E-01    0.5648500498E-01
    0.1500000000E+02    0.6819135635E-01    0.6527481914E-02    0.1151131463E-01    0.6360785927E-01
    0.1700000000E+02    0.7534463534E-01    0.7223878588E-02    0.1289888649E-01    0.7040180680E-01
    0.1900000000E+02    0.8214482251E-01    0.7888854492E-02    0.1425666458E-01    0.7689085119E-01
    0.2100000000E+02    0.8861644802E-01    0.8524647630E-02    0.1558593845E-01    0.8309667460E-01
    0.2300000000E+02    0.9478179941E-01    0.9133284672E-02    0.1688792078E-01    0.8903891343E-01
    0.2500000000E+02    0.1006611753E+00    0.9716605471E-02    0.1816375310E-01    0.9473539560E-01
    0.2700000000E+02    0.1062731049E+00    0.1027628424E-01    0.1941451105E-01    0.1002023454E+00
    0.2900000000E+02    0.1116345394E+00    0.1081384792E-01    0.2064120909E-01    0.1054545610E+00
    0.3100000000E+02    0.1167610180E+00    0.1133069210E-01    0.2184480496E-01    0.1105055691E+00
    0.3300000000E+02    0.1216668136E+00    0.1182809497E-01    0.2302620356E-01    0.1153677593E+00
    0.3500000000E+02    0.1263650607E+00    0.1230722949E-01    0.2418626070E-01    0.1200525023E+00
    0.3700000000E+02    0.1308678680E+00    0.1276917409E-01    0.2532578637E-01    0.1245702532E+00
    0.3900000000E+02    0.1351864174E+00    0.1321492208E-01    0.2644554790E-01    0.1289306426E+00
    0.4100000000E+02    0.1393310520E+00    0.1364538991E-01    0.2754627273E-01    0.1331425569E+00
    0.4300000000E+02    0.1433113540E+00    0.1406142461E-01    0.2862865102E-01    0.1372142097E+00
    0.4500000000E+02    0.1471362141E+00    0.1446381019E-01    0.2969333811E-01    0.1411532046E+00
    0.4700000000E+02    0.1508138932E+00    0.1485327354E-01    0.3074095667E-01    0.1449665912E+00
    0.4900000000E+02    0.1543520779E+00    0.1523048952E-01    0.3177209879E-01    0.1486609157E+00
    0.1000000000E+02    0.4857857316E-01    0.4632082038E-02    0.7902804743E-02    0.4512491930E-01
    0.3000000000E+02    0.1142262281E+00    0.1107477746E-01    0.2124583705E-01    0.1080044165E+00
    0.5000000000E+02    0.1560711170E+00    0.1541470257E-01    0.3228166831E-01    0.1504653485E+00
    0.7000000000E+02    0.1846315089E+00    0.1858715379E-01    0.4173146992E-01    0.1815759161E+00
    0.9000000000E+02    0.2050290282E+00    0.2103774806E-01    0.5003356363E-01    0.2056602575E+00
    0.1100000000E+03    0.2200659534E+00    0.2300719287E-01    0.5747140525E-01    0.2250560061E+00
    0.1300000000E+03    0.2314061884E+00    0.2463764090E-01    0.6423743956E-01    0.2411447490E+00
    0.1500000000E+03    0.2400996496E+00    0.2601884628E-01    0.7046754536E-01    0.2547994665E+00
    0.1700000000E+03    0.2468408133E+00    0.2721050693E-01    0.7626080827E-01    0.2666012267E+00
    0.1900000000E+03    0.2521067009E+00    0.2825402051E-01    0.8169146275E-01    0.2769532616E+00
    0.2100000000E+03    0.2562352505E+00    0.2917909233E-01    0.8681641643E-01    0.2861451173E+00
    0.2300000000E+03    0.2594721274E+00    0.3000765428E-01    0.9168016411E-01    0.2943907169E+00
    0.2500000000E+03    0.2619998710E+00    0.3075629488E-01    0.9631809711E-01    0.3018519737E+00
    0.2700000000E+03    0.2639566913E+00    0.3143782367E-01    0.1007587923E+00    0.3086539989E+00
    0.2900000000E+03    0.2654489578E+00    0.3206231140E-01    0.1050256326E+00    0.3148952175E+00
    0.3100000000E+03    0.2665597162E+00    0.3263780090E-01    0.1091379788E+00    0.3206542855E+00
    0.3300000000E+03    0.2673546287E+00    0.3317080514E-01    0.1131120316E+00    0.3259949373E+00
    0.3500000000E+03    0.2678862005E+00    0.3366666355E-01    0.1169614772E+00    0.3309694554E+00
    0.3700000000E+03    0.2681968423E+00    0.3412980191E-01    0.1206979778E+00    0.3356212026E+00
    0.3900000000E+03    0.2683211224E+00    0.3456392517E-01    0.1243315486E+00    0.3399865008E+00
    0.4100000000E+03    0.2682874498E+00    0.3497216274E-01    0.1278708523E+00    0.3440960472E+00
    0.4300000000E+03    0.2681193457E+00    0.3535717939E-01    0.1313234311E+00    0.3479759970E+00
    0.4500000000E+03    0.2678364172E+00    0.3572126115E-01    0.1346958909E+00    0.3516488000E+00
    0.4700000000E+03    0.2674551103E+00    0.3606638242E-01    0.1379940497E+00    0.3551338572E+00
    0.4900000000E+03    0.2669892980E+00    0.3639425912E-01    0.1412230582E+00    0.3584480384E+00
    0.1000000000E+03    0.2130948814E+00    0.2207212719E-01    0.5384685427E-01    0.2158423064E+00
    0.3000000000E+03    0.2660475705E+00    0.3235574274E-01    0.1071000393E+00    0.3178307333E+00
    0.5000000000E+03    0.2667284505E+00    0.3655220692E-01    0.1428130826E+00    0.3600457342E+00
    0.7000000000E+03    0.2591559985E+00    0.3908731092E-01    0.1718697556E+00    0.3858004228E+00
    0.9000000000E+03    0.2497982876E+00    0.4086519853E-01    0.1971575723E+00    0.4040026346E+00
    0.1100000000E+04    0.2402810514E+00    0.4221510890E-01    0.2198792785E+00    0.4179128037E+00
    0.1300000000E+04    0.2311002264E+00    0.4329209246E-01    0.2406600689E+00    0.4290730204E+00
    0.1500000000E+04    0.2224080737E+00    0.4418097401E-01    0.2598725585E+00    0.4383301086E+00
    0.1700000000E+04    0.2142366668E+00    0.4493298631E-01    0.2777610852E+00    0.4461972562E+00
    0.1900000000E+04    0.2065734369E+00    0.4558133173E-01    0.2944978385E+00    0.4530080597E+00
    0.2100000000E+04    0.1993896216E+00    0.4614869453E-01    0.3102112688E+00    0.4589910756E+00
    0.2300000000E+04    0.1926516789E+00    0.4665122297E-01    0.3250017129E+00    0.4643094307E+00
    0.2500000000E+04    0.1863259741E+00    0.4710079731E-01    0.3389505484E+00    0.4690834297E+00
    0.2700000000E+04    0.1803806483E+00    0.4750639675E-01    0.3521258264E+00    0.4734042090E+00
    0.2900000000E+04    0.1747862680E+00    0.4787496244E-01    0.3645858790E+00    0.4773423731E+00
    0.3100000000E+04    0.1695159401E+00    0.4821196352E-01    0.3763817078E+00    0.4809536685E+00
    0.3300000000E+04    0.1645452033E+00    0.4852178048E-01    0.3875586109E+00    0.4842828338E+00
    0.3500000000E+04    0.1598518329E+00    0.4880797222E-01    0.3981573206E+00    0.4873662857E+00
    0.3700000000E+04    0.1554156251E+00    0.4907346645E-01    0.4082148180E+00    0.4902340369E+00
    0.3900000000E+04    0.1512181864E+00    0.4932069837E-01    0.4177649303E+00    0.4929110950E+00
    0.4100000000E+04    0.1472427407E+00    0.4955171352E-01    0.4268387793E+00    0.4954185021E+00
    0.4300000000E+04    0.1434739577E+00    0.4976824537E-01    0.4354651252E+00    0.4977741190E+00
    0.4500000000E+04    0.1398978001E+00    0.4997177461E-01    0.4436706369E+00    0.4999932264E+00
    0.4700000000E+04    0.1365013914E+00    0.5016357521E-01    0.4514801095E+00    0.5020889917E+00
    0.4900000000E+04    0.1332728985E+00    0.5034475044E-01    0.4589166428E+00    0.5040728350E+00
    0.1000000000E+04    0.2450159970E+00    0.4158162846E-01    0.2087919338E+00    0.4113747863E+00
    0.3000000000E+04    0.1721121813E+00    0.4804711284E-01    0.3705638718E+00    0.4791858612E+00
    0.5000000000E+04    0.1317181827E+00    0.5043165882E-01    0.4625018496E+00    0.5050259500E+00
    0.7000000000E+04    0.1072098652E+00    0.5179140852E-01    0.5191585848E+00    0.5200770335E+00
    0.9000000000E+04    0.9117420161E-01    0.5270153352E-01    0.5559171980E+00    0.5303240033E+00
    0.1100000000E+05    0.8002141994E-01    0.5336587485E-01    0.5809197982E+00    0.5379145369E+00
    0.1300000000E+05    0.7186821924E-01    0.5387819126E-01    0.5986511766E+00    0.5438459610E+00
    0.1500000000E+05    0.6566090252E-01    0.5428861857E-01    0.6116843859E+00    0.5486558139E+00
    0.1700000000E+05    0.6077585248E-01    0.5462677846E-01    0.6215598232E+00    0.5526638876E+00
    0.1900000000E+05    0.5682538564E-01    0.5491146850E-01    0.6292379054E+00    0.5560743860E+00
    0.2100000000E+05    0.5355795803E-01    0.5515527811E-01    0.6353400351E+00    0.5590248598E+00
    0.2300000000E+05    0.5080418441E-01    0.5536700232E-01    0.6402817904E+00    0.5616119211E+00
    0.2500000000E+05    0.4844626300E-01    0.5555299784E-01    0.6443493657E+00    0.5639057545E+00
    0.2700000000E+05    0.4639992833E-01    0.5571798949E-01    0.6477450288E+00    0.5659587802E+00
    0.2900000000E+05    0.4460339963E-01    0.5586557250E-01    0.6506150534E+00    0.5678110723E+00
    0.3100000000E+05    0.4301038765E-01    0.5599853777E-01    0.6530674005E+00    0.5694938788E+00
    0.3300000000E+05    0.4158553792E-01    0.5611908936E-01    0.6551832171E+00    0.5710319844E+00
    0.3500000000E+05    0.4030138298E-01    0.5622899421E-01    0.6570244988E+00    0.5724453411E+00
    0.3700000000E+05    0.3913625509E-01    0.5632968754E-01    0.6586393095E+00    0.5737502216E+00
    0.3900000000E+05    0.3807282628E-01    0.5642234887E-01    0.6600654091E+00    0.5749600518E+00
    0.4100000000E+05    0.3709706735E-01    0.5650795764E-01    0.6613328214E+00    0.5760860233E+00
    0.4300000000E+05    0.3619749253E-01    0.5658733484E-01    0.6624656815E+00    0.5771375524E+00
    0.4500000000E+05    0.3536460269E-01    0.5666117445E-01    0.6634835858E+00    0.5781226274E+00
    0.4700000000E+05    0.3459046893E-01    0.5673006759E-01    0.6644025920E+00    0.5790480774E+00
    0.4900000000E+05    0.3386841698E-01    0.5679452130E-01    0.6652359695E+00    0.5799197804E+00
    0.1000000000E+05    0.8513151350E-01    0.5305710991E-01    0.5695481938E+00    0.5343736735E+00
    0.3000000000E+05    0.4378387854E-01    0.5593373286E-01    0.6518878409E+00    0.5686719827E+00
    0.5000000000E+05    0.3352511825E-01    0.5682522252E-01    0.6656240749E+00    0.5803370948E+00
    0.7000000000E+05    0.2838183123E-01    0.5728657146E-01    0.6708010245E+00    0.5868026960E+00
    0.9000000000E+05    0.2513398273E-01    0.5757403940E-01    0.6734523353E+00    0.5910764492E+00
    0.1100000000E+06    0.2283507348E-01    0.5777186302E-01    0.6750478184E+00    0.5941794234E+00
    0.1300000000E+06    0.2109300259E-01    0.5791675199E-01    0.6761082860E+00    0.5965688111E+00
    0.1500000000E+06    0.1971154157E-01    0.5802751807E-01    0.6768622278E+00    0.5984846126E+00
    0.1700000000E+06    0.1857988203E-01    0.5811488889E-01    0.6774249056E+00    0.6000667432E+00
    0.1900000000E+06    0.1762995658E-01    0.5818546730E-01    0.6778605042E+00    0.6014031094E+00
    0.2100000000E+06    0.1681727077E-01    0.5824355761E-01    0.6782075043E+00    0.6025521386E+00
    0.2300000000E+06    0.1611131323E-01    0.5829209455E-01    0.6784903363E+00    0.6035544097E+00
    0.2500000000E+06    0.1549035019E-01    0.5833315256E-01    0.6787252368E+00    0.6044391180E+00
    0.2700000000E+06    0.1493841337E-01    0.5836824213E-01    0.6789234083E+00    0.6052278874E+00
    0.2900000000E+06    0.1444346488E-01    0.5839849074E-01    0.6790928248E+00    0.6059371268E+00
    0.3100000000E+06    0.1399623059E-01    0.5842475796E-01    0.6792393137E+00    0.6065795480E+00
    0.3300000000E+06    0.1358943168E-01    0.5844771106E-01    0.6793672308E+00    0.6071651739E+00
    0.3500000000E+06    0.1321726270E-01    0.5846787632E-01    0.6794798968E+00    0.6077020310E+00
    0.3700000000E+06    0.1287502779E-01    0.5848567458E-01    0.6795798863E+00    0.6081966340E+00
    0.3900000000E+06    0.1255888123E-01    0.5850144655E-01    0.6796692263E+00    0.6086543344E+00
    0.4100000000E+06    0.1226563862E-01    0.5851547105E-01    0.6797495340E+00    0.6090795753E+00
    0.4300000000E+06    0.1199263706E-01    0.5852797854E-01    0.6798221152E+00    0.6094760811E+00
    0.4500000000E+06    0.1173762990E-01    0.5853916120E-01    0.6798880360E+00    0.6098470008E+00
    0.4700000000E+06    0.1149870640E-01    0.5854918055E-01    0.6799481749E+00    0.6101950178E+00
    0.4900000000E+06    0.1127422961E-01    0.5855817336E-01    0.6800032626E+00    0.6105224351E+00
    0.1000000000E+06    0.2389716808E-01    0.5768125502E-01    0.6743389952E+00    0.5927383929E+00
    0.3000000000E+06    0.1421437809E-01    0.5841207651E-01    0.6791686344E+00    0.6062660096E+00
    0.5000000000E+06    0.1116695987E-01    0.5856232192E-01    0.6800291076E+00    0.6106790512E+00
    0.7000000000E+06    0.9520932772E-02    0.5861232964E-01    0.6803880552E+00    0.6130959157E+00
    0.9000000000E+06    0.8449229199E-02    0.5862826611E-01    0.6805855260E+00    0.6146854448E+00
    0.1100000000E+07    0.7679325406E-02    0.5862936378E-01    0.6807107622E+00    0.6158370211E+00
