     Pressure (Pa)     2mC6-400 (mol/kg)     3mC6-400 (mol/kg)     23mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.7921098377E-03    0.3668662161E-02    0.7469947675E-03    0.6803809567E-02
    0.3000000000E+01    0.2310027390E-02    0.1065861453E-01    0.2232630722E-02    0.1977026045E-01
    0.5000000000E+01    0.3746382901E-02    0.1722107748E-01    0.3707253557E-02    0.3194756444E-01
    0.7000000000E+01    0.5108504229E-02    0.2339437305E-01    0.5171010849E-02    0.4340635361E-01
    0.9000000000E+01    0.6402846455E-02    0.2921236754E-01    0.6624047472E-02    0.5420905395E-01
    0.1100000000E+02    0.7635117509E-02    0.3470510111E-01    0.8066505669E-02    0.6441104436E-01
    0.1300000000E+02    0.8810382828E-02    0.3989931356E-01    0.9498525100E-02    0.7406162458E-01
    0.1500000000E+02    0.9933152994E-02    0.4481888569E-01    0.1092024291E-01    0.8320482769E-01
    0.1700000000E+02    0.1100745748E-01    0.4948521168E-01    0.1233179378E-01    0.9188010585E-01
    0.1900000000E+02    0.1203690703E-01    0.5391751476E-01    0.1373330998E-01    0.1001229114E+00
    0.2100000000E+02    0.1302474658E-01    0.5813311593E-01    0.1512492143E-01    0.1079651918E+00
    0.2300000000E+02    0.1397390044E-01    0.6214766377E-01    0.1650675576E-01    0.1154358127E+00
    0.2500000000E+02    0.1488701097E-01    0.6597533168E-01    0.1787893832E-01    0.1225609213E+00
    0.2700000000E+02    0.1576647182E-01    0.6962898785E-01    0.1924159229E-01    0.1293642595E+00
    0.2900000000E+02    0.1661445654E-01    0.7312034227E-01    0.2059483868E-01    0.1358674342E+00
    0.3100000000E+02    0.1743294349E-01    0.7646007428E-01    0.2193879639E-01    0.1420901527E+00
    0.3300000000E+02    0.1822373729E-01    0.7965794364E-01    0.2327358228E-01    0.1480504273E+00
    0.3500000000E+02    0.1898848765E-01    0.8272288750E-01    0.2459931116E-01    0.1537647537E+00
    0.3700000000E+02    0.1972870573E-01    0.8566310541E-01    0.2591609591E-01    0.1592482676E+00
