     Pressure (Pa)     2mC6-400 (mol/kg)     3mC6-400 (mol/kg)     23mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.5529674323E-02    0.2094481612E-02    0.5578126083E-03    0.5098231209E-02
    0.3000000000E+01    0.1604016791E-01    0.6075163589E-02    0.1653033376E-02    0.1478994031E-01
    0.5000000000E+01    0.2587835853E-01    0.9801584471E-02    0.2722122422E-02    0.2386539057E-01
    0.7000000000E+01    0.3510756442E-01    0.1329862591E-01    0.3766295554E-02    0.3238480459E-01
    0.9000000000E+01    0.4378318652E-01    0.1658798712E-01    0.4786690991E-02    0.4040070785E-01
    0.1100000000E+02    0.5195392822E-01    0.1968867991E-01    0.5784375555E-02    0.4795912538E-01
    0.1300000000E+02    0.5966279437E-01    0.2261743387E-01    0.6760350279E-02    0.5510056152E-01
    0.1500000000E+02    0.6694791516E-01    0.2538903033E-01    0.7715555487E-02    0.6186080734E-01
    0.1700000000E+02    0.7384322968E-01    0.2801657928E-01    0.8650875408E-02    0.6827161015E-01
    0.1900000000E+02    0.8037905652E-01    0.3051175020E-01    0.9567142370E-02    0.7436123181E-01
    0.2100000000E+02    0.8658257266E-01    0.3288496562E-01    0.1046514062E-01    0.8015491680E-01
    0.2300000000E+02    0.9247821746E-01    0.3514556425E-01    0.1134560982E-01    0.8567528674E-01
    0.2500000000E+02    0.9808803528E-01    0.3730193907E-01    0.1220924821E-01    0.9094267435E-01
    0.2700000000E+02    0.1034319672E+00    0.3936165474E-01    0.1305671554E-01    0.9597540761E-01
    0.2900000000E+02    0.1085281007E+00    0.4133154803E-01    0.1388863573E-01    0.1007900524E+00
    0.3100000000E+02    0.1133928841E+00    0.4321781379E-01    0.1470559932E-01    0.1054016209E+00
    0.3300000000E+02    0.1180413117E+00    0.4502607908E-01    0.1550816571E-01    0.1098237504E+00
    0.3500000000E+02    0.1224870837E+00    0.4676146723E-01    0.1629686523E-01    0.1140688589E+00
    0.3700000000E+02    0.1267427459E+00    0.4842865333E-01    0.1707220105E-01    0.1181482788E+00
    0.3900000000E+02    0.1308198105E+00    0.5003191260E-01    0.1783465093E-01    0.1220723744E+00
    0.4100000000E+02    0.1347288626E+00    0.5157516252E-01    0.1858466881E-01    0.1258506436E+00
    0.4300000000E+02    0.1384796534E+00    0.5306199985E-01    0.1932268635E-01    0.1294918074E+00
    0.4500000000E+02    0.1420811820E+00    0.5449573297E-01    0.2004911429E-01    0.1330038886E+00
    0.4700000000E+02    0.1455417681E+00    0.5587941053E-01    0.2076434372E-01    0.1363942808E+00
    0.4900000000E+02    0.1488691159E+00    0.5721584660E-01    0.2146874730E-01    0.1396698091E+00
    0.1000000000E+02    0.4792885647E-01    0.1816082221E-01    0.5288308087E-02    0.4423445163E-01
    0.3000000000E+02    0.1109884419E+00    0.4228477015E-01    0.1429895143E-01    0.1031203386E+00
    0.5000000000E+02    0.1504850787E+00    0.5786716991E-01    0.2181700106E-01    0.1412664903E+00
    0.7000000000E+02    0.1772963719E+00    0.6895153644E-01    0.2829187890E-01    0.1684752129E+00
    0.9000000000E+02    0.1964571546E+00    0.7734965104E-01    0.3400237383E-01    0.1891429819E+00
    0.1100000000E+03    0.2106437712E+00    0.8400068582E-01    0.3913167649E-01    0.2055509519E+00
    0.1300000000E+03    0.2214181337E+00    0.8944311711E-01    0.4380576675E-01    0.2190082234E+00
    0.1500000000E+03    0.2297554057E+00    0.9400945353E-01    0.4811453840E-01    0.2303238836E+00
    0.1700000000E+03    0.2362963986E+00    0.9791705587E-01    0.5212412495E-01    0.2400272916E+00
    0.1900000000E+03    0.2414795106E+00    0.1013145775E+00    0.5588444571E-01    0.2484807842E+00
    0.2100000000E+03    0.2456145905E+00    0.1043074824E+00    0.5943401553E-01    0.2559416400E+00
    0.2300000000E+03    0.2489266081E+00    0.1069729036E+00    0.6280311694E-01    0.2625981772E+00
    0.2500000000E+03    0.2515826488E+00    0.1093687160E+00    0.6601595500E-01    0.2685918094E+00
    0.2700000000E+03    0.2537092318E+00    0.1115393039E+00    0.6909215889E-01    0.2740310717E+00
    0.2900000000E+03    0.2554037752E+00    0.1135193533E+00    0.7204785215E-01    0.2790008494E+00
    0.3100000000E+03    0.2567423932E+00    0.1153364203E+00    0.7489643090E-01    0.2835686296E+00
    0.3300000000E+03    0.2577853254E+00    0.1170127149E+00    0.7764913972E-01    0.2877888476E+00
    0.3500000000E+03    0.2585807956E+00    0.1185663690E+00    0.8031550475E-01    0.2917059753E+00
    0.3700000000E+03    0.2591678047E+00    0.1200123547E+00    0.8290366408E-01    0.2953567614E+00
    0.3900000000E+03    0.2595781857E+00    0.1213631621E+00    0.8542062309E-01    0.2987718843E+00
    0.4100000000E+03    0.2598381373E+00    0.1226293073E+00    0.8787245418E-01    0.3019771918E+00
    0.4300000000E+03    0.2599693837E+00    0.1238197188E+00    0.9026445464E-01    0.3049946442E+00
    0.4500000000E+03    0.2599900633E+00    0.1249420348E+00    0.9260127281E-01    0.3078430413E+00
    0.4700000000E+03    0.2599154155E+00    0.1260028354E+00    0.9488700963E-01    0.3105385889E+00
    0.4900000000E+03    0.2597583179E+00    0.1270078254E+00    0.9712530133E-01    0.3130953464E+00
    0.1000000000E+03    0.2040566168E+00    0.8085352698E-01    0.3663076401E-01    0.1977821592E+00
    0.3000000000E+03    0.2561134893E+00    0.1144467631E+00    0.7348478329E-01    0.2813313222E+00
    0.5000000000E+03    0.2596523351E+00    0.1274909712E+00    0.9822768140E-01    0.3143255745E+00
    0.7000000000E+03    0.2551462403E+00    0.1351537942E+00    0.1184127991E+00    0.3339397396E+00
    0.9000000000E+03    0.2486438332E+00    0.1404177077E+00    0.1360887015E+00    0.3475421676E+00
    0.1100000000E+04    0.2417093860E+00    0.1443488329E+00    0.1521157126E+00    0.3577828174E+00
    0.1300000000E+04    0.2348446854E+00    0.1474422259E+00    0.1669413728E+00    0.3658985079E+00
    0.1500000000E+04    0.2282219177E+00    0.1499654759E+00    0.1808306083E+00    0.3725607644E+00
    0.1700000000E+04    0.2218947551E+00    0.1520784732E+00    0.1939545074E+00    0.3781724471E+00
    0.1900000000E+04    0.2158708532E+00    0.1538838302E+00    0.2064307423E+00    0.3829930433E+00
    0.2100000000E+04    0.2101397172E+00    0.1554510270E+00    0.2183442315E+00    0.3871988472E+00
    0.2300000000E+04    0.2046842022E+00    0.1568291172E+00    0.2297586457E+00    0.3909147141E+00
    0.2500000000E+04    0.1994854356E+00    0.1580539135E+00    0.2407232496E+00    0.3942320656E+00
    0.2700000000E+04    0.1945249239E+00    0.1591522911E+00    0.2512771886E+00    0.3972196982E+00
    0.2900000000E+04    0.1897854008E+00    0.1601448867E+00    0.2614522906E+00    0.3999305789E+00
    0.3100000000E+04    0.1852511030E+00    0.1610478595E+00    0.2712749605E+00    0.4024062864E+00
    0.3300000000E+04    0.1809077868E+00    0.1618740764E+00    0.2807675007E+00    0.4046800080E+00
    0.3500000000E+04    0.1767426330E+00    0.1626339332E+00    0.2899490533E+00    0.4067786196E+00
    0.3700000000E+04    0.1727441102E+00    0.1633359374E+00    0.2988362859E+00    0.4087241649E+00
