     Pressure (Pa)     2mC6-400 (mol/kg)     3mC6-400 (mol/kg)     23mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.9463707923E-02    0.5236432833E-03    0.4631299820E-03    0.3398951047E-02
    0.3000000000E+01    0.2736370099E-01    0.1519074309E-02    0.1362738120E-02    0.9861640492E-02
    0.5000000000E+01    0.4401149938E-01    0.2451364269E-02    0.2229003507E-02    0.1591611606E-01
    0.7000000000E+01    0.5953184904E-01    0.3326852136E-02    0.3064325534E-02    0.2160330845E-01
    0.9000000000E+01    0.7403339882E-01    0.4151040429E-02    0.3870868088E-02    0.2695875106E-01
    0.1100000000E+02    0.8761123025E-01    0.4928729672E-02    0.4650588264E-02    0.3201344710E-01
    0.1300000000E+02    0.1003489222E+00    0.5664127641E-02    0.5405260950E-02    0.3679457436E-01
    0.1500000000E+02    0.1123202480E+00    0.6360938763E-02    0.6136499940E-02    0.4132606190E-01
    0.1700000000E+02    0.1235905788E+00    0.7022437760E-02    0.6845776163E-02    0.4562906508E-01
    0.1900000000E+02    0.1342180518E+00    0.7651530678E-02    0.7534433458E-02    0.4972235938E-01
    0.2100000000E+02    0.1442545481E+00    0.8250805776E-02    0.8203702288E-02    0.5362266870E-01
    0.2300000000E+02    0.1537465149E+00    0.8822576172E-02    0.8854711697E-02    0.5734494052E-01
    0.2500000000E+02    0.1627356615E+00    0.9368915777E-02    0.9488499769E-02    0.6090257784E-01
    0.2700000000E+02    0.1712595500E+00    0.9891689719E-02    0.1010602280E-01    0.6430763547E-01
    0.2900000000E+02    0.1793520996E+00    0.1039258022E-01    0.1070816339E-01    0.6757098704E-01
    0.3100000000E+02    0.1870440192E+00    0.1087310869E-01    0.1129573755E-01    0.7070246767E-01
    0.3300000000E+02    0.1943631789E+00    0.1133465471E-01    0.1186950101E-01    0.7371099632E-01
    0.3500000000E+02    0.2013349314E+00    0.1177847233E-01    0.1243015483E-01    0.7660468120E-01
    0.3700000000E+02    0.2079823904E+00    0.1220570418E-01    0.1297835038E-01    0.7939091088E-01
    0.3900000000E+02    0.2143266728E+00    0.1261739375E-01    0.1351469373E-01    0.8207643324E-01
    0.4100000000E+02    0.2203871101E+00    0.1301449600E-01    0.1403974966E-01    0.8466742433E-01
    0.4300000000E+02    0.2261814332E+00    0.1339788665E-01    0.1455404520E-01    0.8716954835E-01
    0.4500000000E+02    0.2317259349E+00    0.1376837040E-01    0.1505807281E-01    0.8958801032E-01
    0.4700000000E+02    0.2370356126E+00    0.1412668799E-01    0.1555229321E-01    0.9192760220E-01
    0.4900000000E+02    0.2421242951E+00    0.1447352258E-01    0.1603713803E-01    0.9419274367E-01
    0.1000000000E+02    0.8093230753E-01    0.4545421687E-02    0.4263966035E-02    0.2952191144E-01
    0.3000000000E+02    0.1832463338E+00    0.1063530037E-01    0.1100372270E-01    0.6915263363E-01
    0.5000000000E+02    0.2445897927E+00    0.1464283286E-01    0.1627617209E-01    0.9529868378E-01
    0.7000000000E+02    0.2849318959E+00    0.1755650975E-01    0.2065077262E-01    0.1143522351E+00
    0.9000000000E+02    0.3131165035E+00    0.1981485013E-01    0.2442505580E-01    0.1291515552E+00
    0.1100000000E+03    0.3336601916E+00    0.2164437871E-01    0.2777183431E-01    0.1411640247E+00
    0.1300000000E+03    0.3491069582E+00    0.2317497078E-01    0.3079949290E-01    0.1512316142E+00
    0.1500000000E+03    0.3609965726E+00    0.2448698625E-01    0.3358009325E-01    0.1598756839E+00
    0.1700000000E+03    0.3703138979E+00    0.2563313058E-01    0.3616379624E-01    0.1674384258E+00
    0.1900000000E+03    0.3777170851E+00    0.2664959966E-01    0.3858683464E-01    0.1741550075E+00
    0.2100000000E+03    0.3836619182E+00    0.2756219563E-01    0.4087619078E-01    0.1801931815E+00
    0.2300000000E+03    0.3884735185E+00    0.2838988710E-01    0.4305247795E-01    0.1856763531E+00
    0.2500000000E+03    0.3923896664E+00    0.2914698479E-01    0.4513178909E-01    0.1906976840E+00
    0.2700000000E+03    0.3955880174E+00    0.2984452610E-01    0.4712692446E-01    0.1953290710E+00
    0.2900000000E+03    0.3982037794E+00    0.3049118712E-01    0.4904823143E-01    0.1996270638E+00
    0.3100000000E+03    0.4003415276E+00    0.3109390157E-01    0.5090419393E-01    0.2036368820E+00
    0.3300000000E+03    0.4020833021E+00    0.3165829176E-01    0.5270185561E-01    0.2073952131E+00
