     Pressure (Pa)     2mC6-400 (mol/kg)     3mC6-400 (mol/kg)     23mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.4729416797E-02    0.5217078262E-02    0.9310365555E-04    0.5079706052E-02
    0.3000000000E+01    0.1366477879E-01    0.1502818876E-01    0.2766854934E-03    0.1463522162E-01
    0.5000000000E+01    0.2196983554E-01    0.2409106158E-01    0.4568741778E-03    0.2346538475E-01
    0.7000000000E+01    0.2971480125E-01    0.3249133470E-01    0.6337929295E-03    0.3165309416E-01
    0.9000000000E+01    0.3695946683E-01    0.4030194276E-01    0.8075587746E-03    0.3926896056E-01
    0.1100000000E+02    0.4375508467E-01    0.4758539477E-01    0.9782829367E-03    0.4637350889E-01
    0.1300000000E+02    0.5014585802E-01    0.5439557822E-01    0.1146071199E-02    0.5301892279E-01
    0.1500000000E+02    0.5617012834E-01    0.6077920068E-01    0.1311024241E-02    0.5925043866E-01
    0.1700000000E+02    0.6186132975E-01    0.6677695123E-01    0.1473237946E-02    0.6510746890E-01
    0.1900000000E+02    0.6724876220E-01    0.7242444311E-01    0.1632803693E-02    0.7062451361E-01
    0.2100000000E+02    0.7235822225E-01    0.7775298443E-01    0.1789808621E-02    0.7583190605E-01
    0.2300000000E+02    0.7721252120E-01    0.8279021230E-01    0.1944335878E-02    0.8075642611E-01
    0.2500000000E+02    0.8183191340E-01    0.8756061792E-01    0.2096464851E-02    0.8542180823E-01
    0.2700000000E+02    0.8623445234E-01    0.9208598393E-01    0.2246271384E-02    0.8984916456E-01
    0.2900000000E+02    0.9043628841E-01    0.9638575055E-01    0.2393827972E-02    0.9405733926E-01
    0.3100000000E+02    0.9445191925E-01    0.1004773239E+00    0.2539203955E-02    0.9806320673E-01
    0.3300000000E+02    0.9829440115E-01    0.1043763365E+00    0.2682465685E-02    0.1018819239E+00
    0.3500000000E+02    0.1019755286E+00    0.1080968691E+00    0.2823676695E-02    0.1055271448E+00
    0.3700000000E+02    0.1055059873E+00    0.1116516396E+00    0.2962897843E-02    0.1090112030E+00
    0.3900000000E+02    0.1088954851E+00    0.1150521648E+00    0.3100187463E-02    0.1123452692E+00
    0.4100000000E+02    0.1121528648E+00    0.1183089001E+00    0.3235601491E-02    0.1155394855E+00
    0.4300000000E+02    0.1152862014E+00    0.1214313597E+00    0.3369193594E-02    0.1186030821E+00
    0.4500000000E+02    0.1183028860E+00    0.1244282211E+00    0.3501015283E-02    0.1215444784E+00
    0.4700000000E+02    0.1212096995E+00    0.1273074153E+00    0.3631116026E-02    0.1243713708E+00
    0.4900000000E+02    0.1240128760E+00    0.1300762065E+00    0.3759543349E-02    0.1270908089E+00
    0.1000000000E+02    0.4041049400E-01    0.4400601168E-01    0.8932943311E-03    0.4288171034E-01
    0.3000000000E+02    0.9246653193E-01    0.9845654554E-01    0.2466784324E-02    0.9608457652E-01
    0.5000000000E+02    0.1253774130E+00    0.1314213058E+00    0.3823143823E-02    0.1284122756E+00
    0.7000000000E+02    0.1484082574E+00    0.1538862088E+00    0.5017521988E-02    0.1505197294E+00
    0.9000000000E+02    0.1655280553E+00    0.1703775195E+00    0.6087065583E-02    0.1668023051E+00
    0.1100000000E+03    0.1787729124E+00    0.1831160237E+00    0.7057825249E-02    0.1794191576E+00
    0.1300000000E+03    0.1893162002E+00    0.1933260451E+00    0.7948684441E-02    0.1895620292E+00
    0.1500000000E+03    0.1978908140E+00    0.2017415199E+00    0.8773714756E-02    0.1979461456E+00
    0.1700000000E+03    0.2049822062E+00    0.2088311323E+00    0.9543650616E-02    0.2050287576E+00
    0.1900000000E+03    0.2109265926E+00    0.2149093599E+00    0.1026684708E-01    0.2111170112E+00
    0.2100000000E+03    0.2159651267E+00    0.2201957748E+00    0.1094992178E-01    0.2164255933E+00
    0.2300000000E+03    0.2202757321E+00    0.2248487793E+00    0.1159819698E-01    0.2211095479E+00
    0.2500000000E+03    0.2239927751E+00    0.2289858133E+00    0.1221601135E-01    0.2252839462E+00
