     Pressure (Pa)     2mC6-400 (mol/kg)     3mC6-400 (mol/kg)     23mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.4710652440E-02    0.1558055047E-02    0.3722615299E-03    0.1179938026E-01
    0.3000000000E+01    0.1351082756E-01    0.4450379123E-02    0.1105398912E-02    0.3371112679E-01
    0.5000000000E+01    0.2157828250E-01    0.7079414801E-02    0.1823858801E-02    0.5363769277E-01
    0.7000000000E+01    0.2900930813E-01    0.9480604753E-02    0.2528216345E-02    0.7184591818E-01
    0.9000000000E+01    0.3588345241E-01    0.1168325780E-01    0.3219015658E-02    0.8855649698E-01
    0.1100000000E+02    0.4226703782E-01    0.1371182372E-01    0.3896771920E-02    0.1039535633E+00
    0.1300000000E+02    0.4821582723E-01    0.1558686258E-01    0.4561973309E-02    0.1181919814E+00
    0.1500000000E+02    0.5377706922E-01    0.1732579073E-01    0.5215082782E-02    0.1314029561E+00
    0.1700000000E+02    0.5899108486E-01    0.1894346131E-01    0.5856539708E-02    0.1436983995E+00
    0.1900000000E+02    0.6389251145E-01    0.2045262050E-01    0.6486761383E-02    0.1551743636E+00
    0.2100000000E+02    0.6851128672E-01    0.2186426965E-01    0.7106144422E-02    0.1659137640E+00
    0.2300000000E+02    0.7287343451E-01    0.2318795504E-01    0.7715066051E-02    0.1759885606E+00
    0.2500000000E+02    0.7700169712E-01    0.2443200165E-01    0.8313885298E-02    0.1854615168E+00
    0.2700000000E+02    0.8091604823E-01    0.2560370328E-01    0.8902944100E-02    0.1943876298E+00
    0.2900000000E+02    0.8463411178E-01    0.2670947807E-01    0.9482568326E-02    0.2028153012E+00
    0.3100000000E+02    0.8817150652E-01    0.2775499673E-01    0.1005306873E-01    0.2107873026E+00
    0.3300000000E+02    0.9154213107E-01    0.2874528875E-01    0.1061474184E-01    0.2183415749E+00
    0.3500000000E+02    0.9475840127E-01    0.2968483105E-01    0.1116787077E-01    0.2255118952E+00
    0.3700000000E+02    0.9783144879E-01    0.3057762225E-01    0.1171272598E-01    0.2323284367E+00
    0.3900000000E+02    0.1007712883E+00    0.3142724518E-01    0.1224956603E-01    0.2388182392E+00
    0.4100000000E+02    0.1035869590E+00    0.3223691995E-01    0.1277863817E-01    0.2450056083E+00
    0.4300000000E+02    0.1062866443E+00    0.3300954894E-01    0.1330017904E-01    0.2509124549E+00
    0.4500000000E+02    0.1088777751E+00    0.3374775533E-01    0.1381441520E-01    0.2565585849E+00
    0.4700000000E+02    0.1113671169E+00    0.3445391609E-01    0.1432156367E-01    0.2619619477E+00
    0.4900000000E+02    0.1137608462E+00    0.3513019040E-01    0.1482183247E-01    0.2671388509E+00
    0.1000000000E+02    0.3913285885E-01    0.1271793515E-01    0.3559493048E-02    0.9640892692E-01
    0.3000000000E+02    0.8642448676E-01    0.2723944116E-01    0.9768940150E-02    0.2068557846E+00
    0.5000000000E+02    0.1149236413E+00    0.3545774144E-01    0.1506944965E-01    0.2696470731E+00
    0.7000000000E+02    0.1343082325E+00    0.4083471220E-01    0.1970502580E-01    0.3109068971E+00
    0.9000000000E+02    0.1484070615E+00    0.4467247013E-01    0.2383615034E-01    0.3404766461E+00
    0.1100000000E+03    0.1591042402E+00    0.4757491369E-01    0.2757320433E-01    0.3629274435E+00
    0.1300000000E+03    0.1674597180E+00    0.4986237093E-01    0.3099492122E-01    0.3806875257E+00
    0.1500000000E+03    0.1741254886E+00    0.5172151342E-01    0.3415917938E-01    0.3951739868E+00
    0.1700000000E+03    0.1795288238E+00    0.5326898482E-01    0.3710962056E-01    0.4072735642E+00
    0.1900000000E+03    0.1839632402E+00    0.5458170559E-01    0.3987987319E-01    0.4175718278E+00
    0.2100000000E+03    0.1876378566E+00    0.5571262317E-01    0.4249633985E-01    0.4264723992E+00
    0.2300000000E+03    0.1907060610E+00    0.5669947946E-01    0.4498009147E-01    0.4342633737E+00
    0.2500000000E+03    0.1932830757E+00    0.5756996979E-01    0.4734818752E-01    0.4411564372E+00
    0.2700000000E+03    0.1954571946E+00    0.5834492097E-01    0.4961461693E-01    0.4473109836E+00
    0.2900000000E+03    0.1972972330E+00    0.5904032599E-01    0.5179098201E-01    0.4528495685E+00
    0.3100000000E+03    0.1988576143E+00    0.5966869015E-01    0.5388700439E-01    0.4578681417E+00
    0.3300000000E+03    0.2001819325E+00    0.6023994736E-01    0.5591090534E-01    0.4624430173E+00
    0.3500000000E+03    0.2013055025E+00    0.6076209936E-01    0.5786969564E-01    0.4666357413E+00
    0.3700000000E+03    0.2022572202E+00    0.6124167152E-01    0.5976939957E-01    0.4704965641E+00
    0.3900000000E+03    0.2030609426E+00    0.6168404421E-01    0.6161522983E-01    0.4740669676E+00
    0.4100000000E+03    0.2037365267E+00    0.6209369777E-01    0.6341172581E-01    0.4773815348E+00
    0.4300000000E+03    0.2043006215E+00    0.6247439657E-01    0.6516286389E-01    0.4804693556E+00
    0.4500000000E+03    0.2047672809E+00    0.6282932918E-01    0.6687214625E-01    0.4833550980E+00
    0.4700000000E+03    0.2051484404E+00    0.6316121645E-01    0.6854267295E-01    0.4860598352E+00
    0.4900000000E+03    0.2054542944E+00    0.6347239587E-01    0.7017720102E-01    0.4886016910E+00
    0.1000000000E+03    0.1541018747E+00    0.4621633145E-01    0.2574842642E-01    0.3524079781E+00
    0.3000000000E+03    0.1981094363E+00    0.5936221561E-01    0.5284849081E-01    0.4554186920E+00
    0.5000000000E+03    0.2055817664E+00    0.6362086245E-01    0.7098174548E-01    0.4898165233E+00
    0.7000000000E+03    0.2057620938E+00    0.6587495175E-01    0.8566250322E-01    0.5084544945E+00
    0.9000000000E+03    0.2036223151E+00    0.6731001672E-01    0.9845684488E-01    0.5205616482E+00
    0.1100000000E+04    0.2006125361E+00    0.6831919010E-01    0.1100316846E+00    0.5292310462E+00
    0.1300000000E+04    0.1972708761E+00    0.6907475735E-01    0.1207358871E+00    0.5358307089E+00
    0.1500000000E+04    0.1938258903E+00    0.6966545286E-01    0.1307764696E+00    0.5410710999E+00
    0.1700000000E+04    0.1903824748E+00    0.7014213166E-01    0.1402872212E+00    0.5453625272E+00
    0.1900000000E+04    0.1869905103E+00    0.7053625322E-01    0.1493600961E+00    0.5489606364E+00
    0.2100000000E+04    0.1836735249E+00    0.7086843096E-01    0.1580613023E+00    0.5520340732E+00
    0.2300000000E+04    0.1804417766E+00    0.7115279276E-01    0.1664402740E+00    0.5546991691E+00
    0.2500000000E+04    0.1772986355E+00    0.7139937802E-01    0.1745350154E+00    0.5570391014E+00
