     Pressure (Pa)     2mC6-400 (mol/kg)     3mC6-400 (mol/kg)     23mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.1582890252E-02    0.1571722078E-02    0.9327657843E-03    0.8501729484E-02
    0.3000000000E+01    0.4608519976E-02    0.4563302027E-02    0.2782096015E-02    0.2468757793E-01
    0.5000000000E+01    0.7461821367E-02    0.7368423655E-02    0.4610212287E-02    0.3986943791E-01
    0.7000000000E+01    0.1015833859E-01    0.1000424639E-01    0.6417568017E-02    0.5413956278E-01
    0.9000000000E+01    0.1271173772E-01    0.1248587907E-01    0.8204603389E-02    0.6757918984E-01
    0.1100000000E+02    0.1513408328E-01    0.1482667767E-01    0.9971745833E-02    0.8026013903E-01
    0.1300000000E+02    0.1743606744E-01    0.1703849262E-01    0.1171941049E-01    0.9224614104E-01
    0.1500000000E+02    0.1962720105E-01    0.1913187537E-01    0.1344800065E-01    0.1035939466E+00
    0.1700000000E+02    0.2171597360E-01    0.2111625187E-01    0.1515790817E-01    0.1143542583E+00
    0.1900000000E+02    0.2370998798E-01    0.2300006895E-01    0.1684951389E-01    0.1245725165E+00
    0.2100000000E+02    0.2561607443E-01    0.2479091840E-01    0.1852318801E-01    0.1342895662E+00
    0.2300000000E+02    0.2744038738E-01    0.2649564269E-01    0.2017929047E-01    0.1435422246E+00
    0.2500000000E+02    0.2918848808E-01    0.2812042531E-01    0.2181817129E-01    0.1523637665E+00
    0.2700000000E+02    0.3086541539E-01    0.2967086840E-01    0.2344017093E-01    0.1607843416E+00
    0.2900000000E+02    0.3247574666E-01    0.3115205964E-01    0.2504562061E-01    0.1688313336E+00
    0.3100000000E+02    0.3402365028E-01    0.3256863006E-01    0.2663484260E-01    0.1765296707E+00
    0.3300000000E+02    0.3551293119E-01    0.3392480426E-01    0.2820815056E-01    0.1839020961E+00
    0.3500000000E+02    0.3694707043E-01    0.3522444418E-01    0.2976584980E-01    0.1909694022E+00
    0.3700000000E+02    0.3832925964E-01    0.3647108721E-01    0.3130823759E-01    0.1977506366E+00
    0.3900000000E+02    0.3966243120E-01    0.3766797973E-01    0.3283560339E-01    0.2042632811E+00
    0.4100000000E+02    0.4094928468E-01    0.3881810646E-01    0.3434822910E-01    0.2105234106E+00
    0.4300000000E+02    0.4219231007E-01    0.3992421639E-01    0.3584638935E-01    0.2165458316E+00
    0.4500000000E+02    0.4339380834E-01    0.4098884566E-01    0.3733035172E-01    0.2223442056E+00
    0.4700000000E+02    0.4455590951E-01    0.4201433781E-01    0.3880037692E-01    0.2279311580E+00
    0.4900000000E+02    0.4568058877E-01    0.4300286179E-01    0.4025671909E-01    0.2333183748E+00
    0.1000000000E+02    0.1393859417E-01    0.1367310929E-01    0.9090634998E-02    0.7401034037E-01
    0.3000000000E+02    0.3325725609E-01    0.3186814943E-01    0.2584224026E-01    0.1727226142E+00
    0.5000000000E+02    0.4622947362E-01    0.4348389475E-01    0.4097983669E-01    0.2359404987E+00
    0.7000000000E+02    0.5562564393E-01    0.5158136172E-01    0.5478099860E-01    0.2801477371E+00
    0.9000000000E+02    0.6274898563E-01    0.5757113472E-01    0.6746102135E-01    0.3129484384E+00
    0.1100000000E+03    0.6830868227E-01    0.6219507882E-01    0.7918956936E-01    0.3383459833E+00
    0.1300000000E+03    0.7273214063E-01    0.6588139696E-01    0.9010224613E-01    0.3586535051E+00
    0.1500000000E+03    0.7629685140E-01    0.6889497546E-01    0.1003088064E+00    0.3753033800E+00
    0.1700000000E+03    0.7919330699E-01    0.7140871038E-01    0.1098990954E+00    0.3892315034E+00
    0.1900000000E+03    0.8155798896E-01    0.7354039731E-01    0.1189474171E+00    0.4010761593E+00
    0.2100000000E+03    0.8349200754E-01    0.7537315350E-01    0.1275157972E+00    0.4112881818E+00
    0.2300000000E+03    0.8507229314E-01    0.7696736396E-01    0.1356564529E+00    0.4201954353E+00
    0.2500000000E+03    0.8635865953E-01    0.7836799525E-01    0.1434136871E+00    0.4280423140E+00
    0.2700000000E+03    0.8739845032E-01    0.7960924847E-01    0.1508253584E+00    0.4350148882E+00
    0.2900000000E+03    0.8822970375E-01    0.8071761795E-01    0.1579240323E+00    0.4412574430E+00
    0.3100000000E+03    0.8888337259E-01    0.8171395982E-01    0.1647378931E+00    0.4468836713E+00
    0.3300000000E+03    0.8938492084E-01    0.8261492585E-01    0.1712914728E+00    0.4519844364E+00
    0.3500000000E+03    0.8975549704E-01    0.8343397931E-01    0.1776062370E+00    0.4566332748E+00
    0.3700000000E+03    0.9001281287E-01    0.8418212869E-01    0.1837010620E+00    0.4608903738E+00
    0.3900000000E+03    0.9017181166E-01    0.8486846689E-01    0.1895926235E+00    0.4648054957E+00
    0.4100000000E+03    0.9024518455E-01    0.8550057364E-01    0.1952957180E+00    0.4684201616E+00
    0.4300000000E+03    0.9024377391E-01    0.8608482018E-01    0.2008235277E+00    0.4717693061E+00
    0.4500000000E+03    0.9017689243E-01    0.8662660272E-01    0.2061878426E+00    0.4748825460E+00
    0.4700000000E+03    0.9005257782E-01    0.8713052365E-01    0.2113992454E+00    0.4777851648E+00
    0.4900000000E+03    0.8987779821E-01    0.8760053350E-01    0.2164672683E+00    0.4804988859E+00
    0.1000000000E+03    0.6569300451E-01    0.6002203979E-01    0.7343506565E-01    0.3264009007E+00
    0.3000000000E+03    0.8857703154E-01    0.8122866661E-01    0.1613649530E+00    0.4441414573E+00
    0.5000000000E+03    0.8977341081E-01    0.8782390624E-01    0.2189502369E+00    0.4817908779E+00
    0.7000000000E+03    0.8615777178E-01    0.9113688431E-01    0.2627933320E+00    0.5011643133E+00
    0.9000000000E+03    0.8124880664E-01    0.9315560073E-01    0.2985272239E+00    0.5132322595E+00
    0.1100000000E+04    0.7613767283E-01    0.9452392668E-01    0.3287290288E+00    0.5215825032E+00
    0.1300000000E+04    0.7121432474E-01    0.9551656381E-01    0.3548158019E+00    0.5277595416E+00
    0.1500000000E+04    0.6661860909E-01    0.9627144262E-01    0.3776710218E+00    0.5325455139E+00
    0.1700000000E+04    0.6239015100E-01    0.9686579177E-01    0.3978970534E+00    0.5363819454E+00
    0.1900000000E+04    0.5852611611E-01    0.9734638129E-01    0.4159320053E+00    0.5395383512E+00
    0.2100000000E+04    0.5500576238E-01    0.9774326756E-01    0.4321098159E+00    0.5421892716E+00
    0.2300000000E+04    0.5180155567E-01    0.9807668668E-01    0.4466938773E+00    0.5444531038E+00
    0.2500000000E+04    0.4888437239E-01    0.9836078421E-01    0.4598972350E+00    0.5464132191E+00
    0.2700000000E+04    0.4622593513E-01    0.9860575889E-01    0.4718954805E+00    0.5481301578E+00
    0.2900000000E+04    0.4379989719E-01    0.9881915710E-01    0.4828354188E+00    0.5496490300E+00
    0.3100000000E+04    0.4158225105E-01    0.9900668720E-01    0.4928411593E+00    0.5510041930E+00
    0.3300000000E+04    0.3955139705E-01    0.9917275017E-01    0.5020185567E+00    0.5522223126E+00
    0.3500000000E+04    0.3768804506E-01    0.9932079562E-01    0.5104585513E+00    0.5533244277E+00
    0.3700000000E+04    0.3597504028E-01    0.9945356709E-01    0.5182397444E+00    0.5543273785E+00
    0.3900000000E+04    0.3439716085E-01    0.9957327485E-01    0.5254304257E+00    0.5552448175E+00
