     Pressure (Pa)     2mC6-400 (mol/kg)     3mC6-400 (mol/kg)     23mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.4731382402E-02    0.1044649109E-02    0.6511924270E-03    0.8476135270E-02
    0.3000000000E+01    0.1367968016E-01    0.3015873169E-02    0.1932124791E-02    0.2447468188E-01
    0.5000000000E+01    0.2200452671E-01    0.4844514137E-02    0.3185469516E-02    0.3932136984E-01
    0.7000000000E+01    0.2977138965E-01    0.6546103075E-02    0.4412383155E-02    0.5314148609E-01
    0.9000000000E+01    0.3703657930E-01    0.8133973829E-02    0.5613955775E-02    0.6604260596E-01
    0.1100000000E+02    0.4384881845E-01    0.9619639411E-02    0.6791215744E-02    0.7811762571E-01
    0.1300000000E+02    0.5025049843E-01    0.1101309350E-01    0.7945134099E-02    0.8944719203E-01
    0.1500000000E+02    0.5627869208E-01    0.1232305389E-01    0.9076628554E-02    0.1001016639E+00
    0.1700000000E+02    0.6196597711E-01    0.1355716053E-01    0.1018656717E-01    0.1101427083E+00
    0.1900000000E+02    0.6734110995E-01    0.1472213770E-01    0.1127577171E-01    0.1196246082E+00
    0.2100000000E+02    0.7242958097E-01    0.1582392780E-01    0.1234502076E-01    0.1285953398E+00
    0.2300000000E+02    0.7725407483E-01    0.1686780222E-01    0.1339505257E-01    0.1370974671E+00
    0.2500000000E+02    0.8183485433E-01    0.1785845390E-01    0.1442656765E-01    0.1451688876E+00
    0.2700000000E+02    0.8619008231E-01    0.1880007492E-01    0.1544023123E-01    0.1528434583E+00
    0.2900000000E+02    0.9033609301E-01    0.1969642190E-01    0.1643667547E-01    0.1601515225E+00
    0.3100000000E+02    0.9428762192E-01    0.2055087144E-01    0.1741650154E-01    0.1671203572E+00
    0.3300000000E+02    0.9805800139E-01    0.2136646719E-01    0.1838028152E-01    0.1737745527E+00
    0.3500000000E+02    0.1016593278E+00    0.2214596020E-01    0.1932856018E-01    0.1801363375E+00
    0.3700000000E+02    0.1051026054E+00    0.2289184341E-01    0.2026185661E-01    0.1862258573E+00
    0.3900000000E+02    0.1083978694E+00    0.2360638144E-01    0.2118066575E-01    0.1920614143E+00
    0.4100000000E+02    0.1115542936E+00    0.2429163628E-01    0.2208545982E-01    0.1976596756E+00
    0.4300000000E+02    0.1145802833E+00    0.2494948966E-01    0.2297668960E-01    0.2030358524E+00
    0.4500000000E+02    0.1174835559E+00    0.2558166240E-01    0.2385478569E-01    0.2082038569E+00
    0.4700000000E+02    0.1202712118E+00    0.2618973140E-01    0.2472015964E-01    0.2131764395E+00
    0.4900000000E+02    0.1229497968E+00    0.2677514452E-01    0.2557320500E-01    0.2179653080E+00
    0.1000000000E+02    0.4049653275E-01    0.8888925154E-02    0.6205562856E-02    0.7217807583E-01
    0.3000000000E+02    0.9233530362E-01    0.2012868632E-01    0.1692862936E-01    0.1636767478E+00
    0.5000000000E+02    0.1242500951E+00    0.2705977551E-01    0.2599522277E-01    0.2202942493E+00
    0.7000000000E+02    0.1457783586E+00    0.3183568868E-01    0.3387178244E-01    0.2594342501E+00
    0.9000000000E+02    0.1611255533E+00    0.3536769611E-01    0.4085830878E-01    0.2884699026E+00
    0.1100000000E+03    0.1724730170E+00    0.3811054105E-01    0.4715746432E-01    0.3110847224E+00
    0.1300000000E+03    0.1810784589E+00    0.4031788091E-01    0.5291167904E-01    0.3293356468E+00
    0.1500000000E+03    0.1877229209E+00    0.4214308830E-01    0.5822436358E-01    0.3444677293E+00
    0.1700000000E+03    0.1929188317E+00    0.4368475318E-01    0.6317267349E-01    0.3572821509E+00
    0.1900000000E+03    0.1970169385E+00    0.4500937330E-01    0.6781552399E-01    0.3683198583E+00
    0.2100000000E+03    0.2002655570E+00    0.4616357527E-01    0.7219880727E-01    0.3779605364E+00
    0.2300000000E+03    0.2028453938E+00    0.4718111458E-01    0.7635889546E-01    0.3864793347E+00
    0.2500000000E+03    0.2048910070E+00    0.4808709213E-01    0.8032505643E-01    0.3940810580E+00
    0.2700000000E+03    0.2065045585E+00    0.4890060297E-01    0.8412115963E-01    0.4009216592E+00
    0.2900000000E+03    0.2077649204E+00    0.4963646065E-01    0.8776690564E-01    0.4071222384E+00
    0.3100000000E+03    0.2087338749E+00    0.5030635447E-01    0.9127872917E-01    0.4127784451E+00
    0.3300000000E+03    0.2094604379E+00    0.5091964707E-01    0.9467047310E-01    0.4179669612E+00
    0.3500000000E+03    0.2099839380E+00    0.5148393717E-01    0.9795389933E-01    0.4227500780E+00
    0.3700000000E+03    0.2103362504E+00    0.5200546462E-01    0.1011390811E+00    0.4271789939E+00
    0.3900000000E+03    0.2105434431E+00    0.5248940762E-01    0.1042347081E+00    0.4312962332E+00
    0.4100000000E+03    0.2106270095E+00    0.5294010421E-01    0.1072483261E+00    0.4351374517E+00
    0.4300000000E+03    0.2106048023E+00    0.5336121980E-01    0.1101865281E+00    0.4387328028E+00
    0.4500000000E+03    0.2104917501E+00    0.5375587573E-01    0.1130551065E+00    0.4421079856E+00
    0.4700000000E+03    0.2103004133E+00    0.5412674898E-01    0.1158591773E+00    0.4452850588E+00
    0.4900000000E+03    0.2100414194E+00    0.5447615043E-01    0.1186032805E+00    0.4482830800E+00
    0.1000000000E+03    0.1672059389E+00    0.3681877621E-01    0.4408379676E-01    0.3004259933E+00
    0.3000000000E+03    0.2082825019E+00    0.4997902086E-01    0.8953863845E-01    0.4100132123E+00
    0.5000000000E+03    0.2098894297E+00    0.5464343681E-01    0.1199541264E+00    0.4497202081E+00
    0.7000000000E+03    0.2049050328E+00    0.5723421737E-01    0.1446085904E+00    0.4721401723E+00
    0.9000000000E+03    0.1983332686E+00    0.5894138879E-01    0.1660627794E+00    0.4871172616E+00
    0.1100000000E+04    0.1914748584E+00    0.6017473351E-01    0.1853925714E+00    0.4980679205E+00
    0.1300000000E+04    0.1847458413E+00    0.6111889627E-01    0.2031563209E+00    0.5065419514E+00
    0.1500000000E+04    0.1782870247E+00    0.6187114891E-01    0.2196840288E+00    0.5133607099E+00
    0.1700000000E+04    0.1721402470E+00    0.6248831747E-01    0.2351889562E+00    0.5190066642E+00
    0.1900000000E+04    0.1663089924E+00    0.6300614575E-01    0.2498183388E+00    0.5237848313E+00
    0.2100000000E+04    0.1607816818E+00    0.6344840233E-01    0.2636792126E+00    0.5278990048E+00
    0.2300000000E+04    0.1555412678E+00    0.6383159437E-01    0.2768527221E+00    0.5314913547E+00
    0.2500000000E+04    0.1505693348E+00    0.6416759329E-01    0.2894025766E+00    0.5346645627E+00
    0.2700000000E+04    0.1458478468E+00    0.6446518519E-01    0.3013803087E+00    0.5374949353E+00
    0.2900000000E+04    0.1413598510E+00    0.6473103079E-01    0.3128286817E+00    0.5400405481E+00
    0.3100000000E+04    0.1370897051E+00    0.6497028371E-01    0.3237839722E+00    0.5423465066E+00
    0.3300000000E+04    0.1330230924E+00    0.6518700210E-01    0.3342775442E+00    0.5444484592E+00
    0.3500000000E+04    0.1291469442E+00    0.6538443073E-01    0.3443369582E+00    0.5463750110E+00
    0.3700000000E+04    0.1254493294E+00    0.6556519902E-01    0.3539867713E+00    0.5481494231E+00
    0.3900000000E+04    0.1219193377E+00    0.6573146322E-01    0.3632491231E+00    0.5497908352E+00
    0.4100000000E+04    0.1185469678E+00    0.6588501036E-01    0.3721441719E+00    0.5513151624E+00
    0.4300000000E+04    0.1153230267E+00    0.6602733563E-01    0.3806904250E+00    0.5527357636E+00
    0.4500000000E+04    0.1122390403E+00    0.6615970079E-01    0.3889049910E+00    0.5540639482E+00
    0.4700000000E+04    0.1092871760E+00    0.6628317893E-01    0.3968037766E+00    0.5553093643E+00
    0.4900000000E+04    0.1064601752E+00    0.6639868921E-01    0.4044016406E+00    0.5564803011E+00
    0.1000000000E+04    0.1949038651E+00    0.5960281172E-01    0.1759509517E+00    0.4929745872E+00
    0.3000000000E+04    0.1391984720E+00    0.6485370583E-01    0.3183659017E+00    0.5412210670E+00
    0.5000000000E+04    0.1050913726E+00    0.6645370835E-01    0.4080921145E+00    0.5570401179E+00
    0.7000000000E+04    0.8285856426E-01    0.6728099910E-01    0.4690905139E+00    0.5656470526E+00
    0.9000000000E+04    0.6767499714E-01    0.6779830291E-01    0.5118483896E+00    0.5712599858E+00
    0.1100000000E+05    0.5690634246E-01    0.6815632494E-01    0.5426590689E+00    0.5752918681E+00
