# pressure,muc,muc_err,molkg,molkg_err,_
1.000000000000000021e-02,6.305357000000000149e-04,1.597480000000000162e-05,1.093144000000000049e-04,2.769499999999999911e-06,nan
5.000000000000000278e-02,3.500000000000000073e-03,7.667960000000000357e-05,6.067862999999999946e-04,1.329379999999999967e-05,nan
1.000000000000000056e-01,6.949107099999999974e-03,2.012624000000000129e-04,1.204749400000000104e-03,3.489239999999999817e-05,nan
5.000000000000000000e-01,3.575446429999999676e-02,6.879793000000000150e-04,6.198662300000000284e-03,1.192733000000000020e-04,nan
1.000000000000000000e+00,7.122000000000000552e-02,1.961127000000000009e-03,1.234723369999999980e-02,3.399957000000000218e-04,nan
5.000000000000000000e+00,3.398126785999999733e-01,7.060310000000000197e-03,5.891247630000000235e-02,1.224028299999999937e-03,nan
1.000000000000000000e+01,6.562423214000000504e-01,8.770472200000000579e-03,1.137710940000000032e-01,1.520514900000000027e-03,nan
5.000000000000000000e+01,2.175051964300000140e+00,2.628882849999999993e-02,3.770833324000000264e-01,4.557628600000000405e-03,nan
1.000000000000000000e+02,2.860483035700000176e+00,3.040773839999999853e-02,4.959148071000000213e-01,5.271713699999999725e-03,nan
5.000000000000000000e+02,3.740489642900000078e+00,1.809950410000000023e-02,6.484793570000000340e-01,3.137865899999999972e-03,nan
1.000000000000000000e+03,3.862973392899999858e+00,4.492416299999999613e-03,6.697140591000000365e-01,7.788390000000000287e-04,nan
5.000000000000000000e+03,3.970452678600000063e+00,2.462641399999999925e-03,6.883474747000000171e-01,4.269419999999999791e-04,nan
1.000000000000000000e+04,3.985119464299999859e+00,1.493004399999999952e-03,6.908902188000000111e-01,2.588383999999999780e-04,nan
5.000000000000000000e+04,3.997893928599999924e+00,1.646171400000000012e-03,6.931048958000000093e-01,2.853926000000000227e-04,nan
1.000000000000000000e+05,3.998759107100000154e+00,7.413288000000000299e-04,6.932548896000000349e-01,1.285222999999999943e-04,nan
5.000000000000000000e+05,4.001022500000000370e+00,1.774638899999999913e-03,6.936472884000000061e-01,3.076646999999999954e-04,nan
1.000000000000000000e+06,4.001935714300000058e+00,2.834803900000000196e-03,6.938056100999999698e-01,4.914629000000000003e-04,nan
5.000000000000000000e+06,4.002547500000000369e+00,2.911854199999999813e-03,6.939116737999999618e-01,5.048208999999999900e-04,nan
1.000000000000000000e+07,4.005721964300000160e+00,8.591699300000000053e-03,6.944620228000000228e-01,1.489521499999999898e-03,nan
5.000000000000000000e+07,4.016106428599999667e+00,1.099408630000000067e-02,6.962623515000000429e-01,1.906017299999999970e-03,nan
1.000000000000000000e+08,4.231893035699999750e+00,2.182767918999999890e-01,7.336727372000000358e-01,3.784210279999999926e-02,nan
