# pressure,muc,muc_err,molkg,molkg_err,_
1.000000000000000021e-02,6.964300000000000389e-06,4.249899999999999747e-06,1.207400000000000078e-06,7.367999999999999802e-07,nan
5.000000000000000278e-02,2.625000000000000109e-05,6.201399999999999613e-06,4.550899999999999915e-06,1.075100000000000091e-06,nan
1.000000000000000056e-01,5.053569999999999796e-05,6.396400000000000287e-06,8.761300000000000294e-06,1.108900000000000089e-06,nan
5.000000000000000000e-01,2.864286000000000176e-04,2.083179999999999933e-05,4.965740000000000334e-05,3.611599999999999862e-06,nan
1.000000000000000000e+00,5.794643000000000146e-04,3.693819999999999813e-05,1.004603000000000044e-04,6.403899999999999792e-06,nan
5.000000000000000000e+00,3.026428600000000049e-03,9.390350000000000650e-05,5.246844000000000074e-04,1.627979999999999954e-05,nan
1.000000000000000000e+01,6.041607099999999654e-03,2.120571000000000131e-04,1.047418399999999966e-03,3.676380000000000197e-05,nan
5.000000000000000000e+01,3.113696430000000015e-02,8.096593000000000019e-04,5.398137800000000174e-03,1.403685999999999964e-04,nan
1.000000000000000000e+02,6.182517860000000254e-02,5.690620999999999874e-04,1.071847700000000056e-02,9.865689999999999388e-05,nan
5.000000000000000000e+02,2.964657143000000161e-01,5.587218399999999835e-03,5.139752119999999730e-02,9.686420999999999530e-04,nan
1.000000000000000000e+03,5.591023214000000463e-01,7.963299700000000744e-03,9.693017449999999369e-02,1.380577399999999939e-03,nan
5.000000000000000000e+03,1.906243214300000099e+00,3.639031160000000265e-02,3.304806299999999974e-01,6.308897499999999679e-03,nan
1.000000000000000000e+04,2.619071428599999862e+00,2.490728019999999959e-02,4.540618791000000098e-01,4.318113000000000160e-03,nan
5.000000000000000000e+04,3.633927142900000185e+00,4.408088699999999915e-03,6.300048821999999493e-01,7.642193000000000033e-04,nan
1.000000000000000000e+05,3.810604285700000204e+00,6.857225699999999584e-03,6.606349577000000250e-01,1.188820099999999972e-03,nan
5.000000000000000000e+05,3.958160178600000023e+00,2.813822599999999882e-03,6.862163546999999753e-01,4.878254000000000271e-04,nan
1.000000000000000000e+06,3.977398214299999957e+00,1.643651899999999970e-03,6.895516049000000036e-01,2.849557999999999865e-04,nan
5.000000000000000000e+06,3.988695714299999917e+00,1.694178099999999994e-03,6.915102242999999760e-01,2.937153999999999763e-04,nan
1.000000000000000000e+07,3.990521071399999897e+00,2.060959399999999931e-03,6.918266818999999623e-01,3.573033999999999781e-04,nan
5.000000000000000000e+07,4.000982678599999787e+00,2.796477400000000040e-03,6.936403847000000011e-01,4.848183000000000267e-04,nan
1.000000000000000000e+08,4.013333392899999907e+00,5.349746800000000115e-03,6.957815971999999904e-01,9.274723000000000342e-04,nan
