     Pressure (Pa)     22mC5-400 (mol/kg)     2mC6-400 (mol/kg)
    0.1000000000E+01    0.3147865582E-02    0.1103941355E-01
    0.3000000000E+01    0.9167408048E-02    0.3191184273E-01
    0.5000000000E+01    0.1485214846E-01    0.5131624422E-01
    0.7000000000E+01    0.2023712723E-01    0.6940106074E-01
    0.9000000000E+01    0.2535248553E-01    0.8629516255E-01
    0.1100000000E+02    0.3022430190E-01    0.1021110073E+00
    0.1300000000E+02    0.3487526224E-01    0.1169472008E+00
    0.1500000000E+02    0.3932520085E-01    0.1308905875E+00
    0.1700000000E+02    0.4359154057E-01    0.1440179704E+00
    0.1900000000E+02    0.4768965338E-01    0.1563975347E+00
    0.2100000000E+02    0.5163315781E-01    0.1680900339E+00
    0.2300000000E+02    0.5543416569E-01    0.1791497834E+00
    0.2500000000E+02    0.5910348814E-01    0.1896254977E+00
    0.2700000000E+02    0.6265080842E-01    0.1995609995E+00
    0.2900000000E+02    0.6608482772E-01    0.2089958226E+00
    0.3100000000E+02    0.6941338873E-01    0.2179657271E+00
    0.3300000000E+02    0.7264358090E-01    0.2265031423E+00
    0.3500000000E+02    0.7578183039E-01    0.2346375469E+00
    0.3700000000E+02    0.7883397743E-01    0.2423957998E+00
    0.3900000000E+02    0.8180534287E-01    0.2498024254E+00
    0.4100000000E+02    0.8470078587E-01    0.2568798631E+00
    0.4300000000E+02    0.8752475399E-01    0.2636486853E+00
    0.4500000000E+02    0.9028132679E-01    0.2701277884E+00
    0.4700000000E+02    0.9297425398E-01    0.2763345601E+00
    0.4900000000E+02    0.9560698885E-01    0.2822850283E+00
    0.1000000000E+02    0.2781734597E-01    0.9433140609E-01
    0.3000000000E+02    0.6776183089E-01    0.2135367895E+00
    0.5000000000E+02    0.9690178959E-01    0.2851688177E+00
    0.7000000000E+02    0.1202944858E+00    0.3324398832E+00
    0.9000000000E+02    0.1401489203E+00    0.3655922395E+00
    0.1100000000E+03    0.1576040098E+00    0.3898539210E+00
    0.1300000000E+03    0.1733162251E+00    0.4081723065E+00
    0.1500000000E+03    0.1876956885E+00    0.4223342575E+00
    0.1700000000E+03    0.2010147582E+00    0.4334850720E+00
    0.1900000000E+03    0.2134632102E+00    0.4423919193E+00
    0.2100000000E+03    0.2251785259E+00    0.4495874178E+00
    0.2300000000E+03    0.2362635674E+00    0.4554524814E+00
    0.2500000000E+03    0.2467974210E+00    0.4602664201E+00
    0.2700000000E+03    0.2568423331E+00    0.4642384524E+00
    0.2900000000E+03    0.2664483038E+00    0.4675282000E+00
    0.3100000000E+03    0.2756562229E+00    0.4702594080E+00
    0.3300000000E+03    0.2845000662E+00    0.4725293629E+00
    0.3500000000E+03    0.2930084700E+00    0.4744155021E+00
    0.3700000000E+03    0.3012058811E+00    0.4759801444E+00
    0.3900000000E+03    0.3091134129E+00    0.4772739355E+00
    0.4100000000E+03    0.3167494922E+00    0.4783383976E+00
    0.4300000000E+03    0.3241303545E+00    0.4792078418E+00
    0.4500000000E+03    0.3312704293E+00    0.4799108233E+00
    0.4700000000E+03    0.3381826420E+00    0.4804712598E+00
    0.4900000000E+03    0.3448786536E+00    0.4809093018E+00
