     Pressure (Pa)     22mC5-400 (mol/kg)     2mC6-400 (mol/kg)
    0.1000000000E+01    0.0000000000E+00    0.1571140180E-01
    0.3000000000E+01    0.0000000000E+00    0.4509767760E-01
    0.5000000000E+01    0.0000000000E+00    0.7204974249E-01
    0.7000000000E+01    0.0000000000E+00    0.9685802433E-01
    0.9000000000E+01    0.0000000000E+00    0.1197685165E+00
    0.1100000000E+02    0.0000000000E+00    0.1409909629E+00
    0.1300000000E+02    0.0000000000E+00    0.1607052975E+00
    0.1500000000E+02    0.0000000000E+00    0.1790667590E+00
    0.1700000000E+02    0.0000000000E+00    0.1962099867E+00
    0.1900000000E+02    0.0000000000E+00    0.2122523276E+00
    0.2100000000E+02    0.0000000000E+00    0.2272965261E+00
    0.2300000000E+02    0.0000000000E+00    0.2414329273E+00
    0.2500000000E+02    0.0000000000E+00    0.2547412920E+00
    0.2700000000E+02    0.0000000000E+00    0.2672923033E+00
    0.2900000000E+02    0.0000000000E+00    0.2791488217E+00
    0.3100000000E+02    0.0000000000E+00    0.2903669387E+00
    0.3300000000E+02    0.0000000000E+00    0.3009968636E+00
    0.3500000000E+02    0.0000000000E+00    0.3110836750E+00
    0.3700000000E+02    0.0000000000E+00    0.3206679598E+00
    0.3900000000E+02    0.0000000000E+00    0.3297863594E+00
    0.4100000000E+02    0.0000000000E+00    0.3384720371E+00
    0.4300000000E+02    0.0000000000E+00    0.3467550819E+00
    0.4500000000E+02    0.0000000000E+00    0.3546628562E+00
    0.4700000000E+02    0.0000000000E+00    0.3622202980E+00
    0.4900000000E+02    0.0000000000E+00    0.3694501836E+00
    0.1000000000E+02    0.0000000000E+00    0.1305788664E+00
    0.3000000000E+02    0.0000000000E+00    0.2848344139E+00
    0.5000000000E+02    0.0000000000E+00    0.3729488763E+00
    0.7000000000E+02    0.0000000000E+00    0.4299518894E+00
    0.9000000000E+02    0.0000000000E+00    0.4698482839E+00
    0.1100000000E+03    0.0000000000E+00    0.4993338991E+00
    0.1300000000E+03    0.0000000000E+00    0.5220133926E+00
    0.1500000000E+03    0.0000000000E+00    0.5399994958E+00
    0.1700000000E+03    0.0000000000E+00    0.5546125003E+00
    0.1900000000E+03    0.0000000000E+00    0.5667199401E+00
    0.2100000000E+03    0.0000000000E+00    0.5769153427E+00
    0.2300000000E+03    0.0000000000E+00    0.5856184919E+00
    0.2500000000E+03    0.0000000000E+00    0.5931346679E+00
    0.2700000000E+03    0.0000000000E+00    0.5996911956E+00
    0.2900000000E+03    0.0000000000E+00    0.6054608348E+00
    0.3100000000E+03    0.0000000000E+00    0.6105772250E+00
    0.3300000000E+03    0.0000000000E+00    0.6151453651E+00
    0.3500000000E+03    0.0000000000E+00    0.6192488960E+00
    0.3700000000E+03    0.0000000000E+00    0.6229552682E+00
    0.3900000000E+03    0.0000000000E+00    0.6263194785E+00
    0.4100000000E+03    0.0000000000E+00    0.6293868176E+00
    0.4300000000E+03    0.0000000000E+00    0.6321949205E+00
    0.4500000000E+03    0.0000000000E+00    0.6347753189E+00
    0.4700000000E+03    0.0000000000E+00    0.6371546298E+00
    0.4900000000E+03    0.0000000000E+00    0.6393554775E+00
    0.1000000000E+03    0.0000000000E+00    0.4856199792E+00
    0.3000000000E+03    0.0000000000E+00    0.6080935501E+00
    0.5000000000E+03    0.0000000000E+00    0.6403951368E+00
    0.7000000000E+03    0.0000000000E+00    0.6553136621E+00
    0.9000000000E+03    0.0000000000E+00    0.6639060122E+00
    0.1100000000E+04    0.0000000000E+00    0.6694921752E+00
    0.1300000000E+04    0.0000000000E+00    0.6734149095E+00
    0.1500000000E+04    0.0000000000E+00    0.6763209230E+00
    0.1700000000E+04    0.0000000000E+00    0.6785601478E+00
    0.1900000000E+04    0.0000000000E+00    0.6803384580E+00
