     Pressure (Pa)     22mC5-400 (mol/kg)     2mC6-400 (mol/kg)
    0.1000000000E+01    0.4197075483E-02    0.9474310246E-02
    0.3000000000E+01    0.1222217534E-01    0.2745401758E-01
    0.5000000000E+01    0.1979923096E-01    0.4424924988E-01
    0.7000000000E+01    0.2697447583E-01    0.5997398024E-01
    0.9000000000E+01    0.3378778299E-01    0.7472764762E-01
    0.1100000000E+02    0.4027373095E-01    0.8859745441E-01
    0.1300000000E+02    0.4646246168E-01    0.1016602339E+00
    0.1500000000E+02    0.5238037648E-01    0.1139839797E+00
    0.1700000000E+02    0.5805070445E-01    0.1256291080E+00
    0.1900000000E+02    0.6349397000E-01    0.1366495052E+00
    0.2100000000E+02    0.6872837973E-01    0.1470934042E+00
    0.2300000000E+02    0.7377014445E-01    0.1570041203E+00
    0.2500000000E+02    0.7863374874E-01    0.1664206736E+00
    0.2700000000E+02    0.8333217775E-01    0.1753783178E+00
    0.2900000000E+02    0.8787710902E-01    0.1839089910E+00
    0.3100000000E+02    0.9227907535E-01    0.1920417029E+00
    0.3300000000E+02    0.9654760386E-01    0.1998028682E+00
    0.3500000000E+02    0.1006913351E+00    0.2072165941E+00
    0.3700000000E+02    0.1047181254E+00    0.2143049305E+00
    0.3900000000E+02    0.1086351356E+00    0.2210880881E+00
    0.4100000000E+02    0.1124489076E+00    0.2275846280E+00
    0.4300000000E+02    0.1161654309E+00    0.2338116295E+00
    0.4500000000E+02    0.1197902011E+00    0.2397848358E+00
    0.4700000000E+02    0.1233282705E+00    0.2455187843E+00
    0.4900000000E+02    0.1267842931E+00    0.2510269208E+00
    0.1000000000E+02    0.3706969787E-01    0.8176800787E-01
    0.3000000000E+02    0.9009534527E-01    0.1880233839E+00
    0.5000000000E+02    0.1284828920E+00    0.2537002381E+00
    0.7000000000E+02    0.1590328828E+00    0.2978968038E+00
    0.9000000000E+02    0.1847235414E+00    0.3293421370E+00
    0.1100000000E+03    0.2070909937E+00    0.3526160330E+00
    0.1300000000E+03    0.2270210441E+00    0.3703569374E+00
    0.1500000000E+03    0.2450679615E+00    0.3841922098E+00
    0.1700000000E+03    0.2616010728E+00    0.3951793815E+00
    0.1900000000E+03    0.2768791465E+00    0.4040346753E+00
    0.2100000000E+03    0.2910911219E+00    0.4112597009E+00
    0.2300000000E+03    0.3043798040E+00    0.4172156478E+00
    0.2500000000E+03    0.3168563484E+00    0.4221687308E+00
    0.2700000000E+03    0.3286094893E+00    0.4263190967E+00
    0.2900000000E+03    0.3397116268E+00    0.4298198123E+00
    0.3100000000E+03    0.3502229640E+00    0.4327896861E+00
    0.3300000000E+03    0.3601943946E+00    0.4353221389E+00
    0.3500000000E+03    0.3696695640E+00    0.4374914717E+00
    0.3700000000E+03    0.3786863716E+00    0.4393573797E+00
    0.3900000000E+03    0.3872780861E+00    0.4409682569E+00
    0.4100000000E+03    0.3954741881E+00    0.4423636535E+00
    0.4300000000E+03    0.4033010159E+00    0.4435761267E+00
    0.4500000000E+03    0.4107822688E+00    0.4446326530E+00
    0.4700000000E+03    0.4179394029E+00    0.4455557181E+00
    0.4900000000E+03    0.4247919489E+00    0.4463641651E+00
    0.1000000000E+03    0.1962570307E+00    0.3418044619E+00
    0.3000000000E+03    0.3450377738E+00    0.4313647543E+00
    0.5000000000E+03    0.4281096421E+00    0.4467304667E+00
    0.7000000000E+03    0.4821206832E+00    0.4508076752E+00
    0.9000000000E+03    0.5194029275E+00    0.4521467850E+00
    0.1100000000E+04    0.5462430453E+00    0.4527063961E+00
    0.1300000000E+04    0.5662345553E+00    0.4530338831E+00
    0.1500000000E+04    0.5815558381E+00    0.4532953883E+00
    0.1700000000E+04    0.5935856114E+00    0.4535411216E+00
    0.1900000000E+04    0.6032285386E+00    0.4537841663E+00
    0.2100000000E+04    0.6110971668E+00    0.4540258960E+00
    0.2300000000E+04    0.6176178937E+00    0.4542644834E+00
    0.2500000000E+04    0.6230949085E+00    0.4544977064E+00
    0.2700000000E+04    0.6277500037E+00    0.4547237738E+00
    0.2900000000E+04    0.6317480738E+00    0.4549414719E+00
    0.3100000000E+04    0.6352138680E+00    0.4551500963E+00
    0.3300000000E+04    0.6382432558E+00    0.4553493351E+00
    0.3500000000E+04    0.6409109624E+00    0.4555391586E+00
    0.3700000000E+04    0.6432759831E+00    0.4557197305E+00
    0.3900000000E+04    0.6453854407E+00    0.4558913411E+00
    0.4100000000E+04    0.6472773768E+00    0.4560543582E+00
    0.4300000000E+04    0.6489828015E+00    0.4562091932E+00
    0.4500000000E+04    0.6505272204E+00    0.4563562770E+00
    0.4700000000E+04    0.6519317845E+00    0.4564960439E+00
    0.4900000000E+04    0.6532141676E+00    0.4566289212E+00
    0.1000000000E+04    0.5338602207E+00    0.4524752302E+00
    0.3000000000E+04    0.6335409410E+00    0.4550469457E+00
    0.5000000000E+04    0.6538142829E+00    0.4566929059E+00
    0.7000000000E+04    0.6620147182E+00    0.4576999459E+00
    0.9000000000E+04    0.6663774304E+00    0.4583588294E+00
    0.1100000000E+05    0.6690669342E+00    0.4588197349E+00
    0.1300000000E+05    0.6708846714E+00    0.4591592267E+00
    0.1500000000E+05    0.6721928619E+00    0.4594193540E+00
    0.1700000000E+05    0.6731782588E+00    0.4596248998E+00
    0.1900000000E+05    0.6739466239E+00    0.4597913531E+00
    0.2100000000E+05    0.6745622224E+00    0.4599288701E+00
    0.2300000000E+05    0.6750663063E+00    0.4600443790E+00
    0.2500000000E+05    0.6754865450E+00    0.4601427642E+00
    0.2700000000E+05    0.6758421783E+00    0.4602275670E+00
    0.2900000000E+05    0.6761469927E+00    0.4603014161E+00
    0.3100000000E+05    0.6764111216E+00    0.4603663039E+00
    0.3300000000E+05    0.6766421785E+00    0.4604237675E+00
    0.3500000000E+05    0.6768459925E+00    0.4604750119E+00
    0.3700000000E+05    0.6770271017E+00    0.4605209945E+00
    0.3900000000E+05    0.6771890910E+00    0.4605624863E+00
    0.4100000000E+05    0.6773348298E+00    0.4606001143E+00
    0.4300000000E+05    0.6774666416E+00    0.4606343943E+00
    0.4500000000E+05    0.6775864278E+00    0.4606657542E+00
    0.4700000000E+05    0.6776957592E+00    0.4606945517E+00
    0.4900000000E+05    0.6777959449E+00    0.4607210888E+00
    0.1000000000E+05    0.6678656350E+00    0.4586081292E+00
    0.3000000000E+05    0.6762836180E+00    0.4603348751E+00
    0.5000000000E+05    0.6778429588E+00    0.4607335912E+00
    0.7000000000E+05    0.6784961241E+00    0.4609106689E+00
    0.9000000000E+05    0.6788548222E+00    0.4610107286E+00
    0.1100000000E+06    0.6790814784E+00    0.4610750442E+00
    0.1300000000E+06    0.6792376465E+00    0.4611198662E+00
    0.1500000000E+06    0.6793517762E+00    0.4611528900E+00
    0.1700000000E+06    0.6794388259E+00    0.4611782313E+00
    0.1900000000E+06    0.6795074109E+00    0.4611982907E+00
    0.2100000000E+06    0.6795628433E+00    0.4612145631E+00
    0.2300000000E+06    0.6796085759E+00    0.4612280278E+00
    0.2500000000E+06    0.6796469504E+00    0.4612393531E+00
    0.2700000000E+06    0.6796796109E+00    0.4612490111E+00
    0.2900000000E+06    0.6797077458E+00    0.4612573443E+00
    0.3100000000E+06    0.6797322353E+00    0.4612646074E+00
    0.3300000000E+06    0.6797537452E+00    0.4612709939E+00
    0.3500000000E+06    0.6797727884E+00    0.4612766532E+00
    0.3700000000E+06    0.6797897666E+00    0.4612817026E+00
    0.3900000000E+06    0.6798049988E+00    0.4612862354E+00
    0.4100000000E+06    0.6798187414E+00    0.4612903269E+00
    0.4300000000E+06    0.6798312029E+00    0.4612940384E+00
    0.4500000000E+06    0.6798425547E+00    0.4612974204E+00
    0.4700000000E+06    0.6798529390E+00    0.4613005148E+00
    0.4900000000E+06    0.6798624746E+00    0.4613033566E+00
    0.1000000000E+06    0.6789796399E+00    0.4610460399E+00
    0.3000000000E+06    0.6797204005E+00    0.4612610963E+00
    0.5000000000E+06    0.6798669560E+00    0.4613046922E+00
    0.7000000000E+06    0.6799296938E+00    0.4613233801E+00
    0.9000000000E+06    0.6799645788E+00    0.4613337349E+00
    0.1100000000E+07    0.6799868184E+00    0.4613402978E+00
    0.1300000000E+07    0.6800022515E+00    0.4613448189E+00
    0.1500000000E+07    0.6800136004E+00    0.4613481158E+00
    0.1700000000E+07    0.6800223056E+00    0.4613506213E+00
    0.1900000000E+07    0.6800292011E+00    0.4613525860E+00
    0.2100000000E+07    0.6800348030E+00    0.4613541650E+00
    0.2300000000E+07    0.6800394480E+00    0.4613554594E+00
    0.2500000000E+07    0.6800433650E+00    0.4613565380E+00
    0.2700000000E+07    0.6800467154E+00    0.4613574490E+00
    0.2900000000E+07    0.6800496159E+00    0.4613582274E+00
    0.3100000000E+07    0.6800521531E+00    0.4613588991E+00
    0.3300000000E+07    0.6800543927E+00    0.4613594837E+00
    0.3500000000E+07    0.6800563855E+00    0.4613599963E+00
    0.3700000000E+07    0.6800581712E+00    0.4613604488E+00
    0.3900000000E+07    0.6800597814E+00    0.4613608505E+00
    0.4100000000E+07    0.6800612416E+00    0.4613612089E+00
    0.4300000000E+07    0.6800625727E+00    0.4613615303E+00
    0.4500000000E+07    0.6800637915E+00    0.4613618196E+00
    0.4700000000E+07    0.6800649124E+00    0.4613620811E+00
    0.4900000000E+07    0.6800659471E+00    0.4613623181E+00
    0.1000000000E+07    0.6799768048E+00    0.4613373482E+00
    0.3000000000E+07    0.6800509253E+00    0.4613585753E+00
    0.5000000000E+07    0.6800664353E+00    0.4613624284E+00
    0.7000000000E+07    0.6800734502E+00    0.4613638713E+00
    0.9000000000E+07    0.6800775833E+00    0.4613645394E+00
    0.1100000000E+08    0.6800803808E+00    0.4613648698E+00
    0.1300000000E+08    0.6800824439E+00    0.4613650271E+00
    0.1500000000E+08    0.6800840563E+00    0.4613650861E+00
    0.1700000000E+08    0.6800853704E+00    0.4613650854E+00
    0.1900000000E+08    0.6800864753E+00    0.4613650467E+00
    0.2100000000E+08    0.6800874271E+00    0.4613649829E+00
    0.2300000000E+08    0.6800882628E+00    0.4613649022E+00
    0.2500000000E+08    0.6800890081E+00    0.4613648100E+00
    0.2700000000E+08    0.6800896811E+00    0.4613647098E+00
    0.2900000000E+08    0.6800902954E+00    0.4613646042E+00
    0.3100000000E+08    0.6800908609E+00    0.4613644950E+00
    0.3300000000E+08    0.6800913856E+00    0.4613643833E+00
    0.3500000000E+08    0.6800918755E+00    0.4613642702E+00
    0.3700000000E+08    0.6800923354E+00    0.4613641562E+00
    0.3900000000E+08    0.6800927694E+00    0.4613640420E+00
    0.4100000000E+08    0.6800931805E+00    0.4613639279E+00
    0.4300000000E+08    0.6800935715E+00    0.4613638141E+00
    0.4500000000E+08    0.6800939447E+00    0.4613637009E+00
    0.4700000000E+08    0.6800943018E+00    0.4613635884E+00
    0.4900000000E+08    0.6800946444E+00    0.4613634768E+00
    0.1000000000E+08    0.6800791003E+00    0.4613647333E+00
    0.3000000000E+08    0.6800905837E+00    0.4613645500E+00
    0.5000000000E+08    0.6800948108E+00    0.4613634214E+00
    0.7000000000E+08    0.6800976295E+00    0.4613623680E+00
    0.9000000000E+08    0.6800998390E+00    0.4613614188E+00
    0.1100000000E+09    0.6801017007E+00    0.4613605570E+00
    0.1300000000E+09    0.6801033334E+00    0.4613597659E+00
    0.1500000000E+09    0.6801048015E+00    0.4613590326E+00
    0.1700000000E+09    0.6801061445E+00    0.4613583472E+00
    0.1900000000E+09    0.6801073884E+00    0.4613577022E+00
    0.2100000000E+09    0.6801085513E+00    0.4613570918E+00
    0.2300000000E+09    0.6801096465E+00    0.4613565115E+00
    0.2500000000E+09    0.6801106840E+00    0.4613559576E+00
    0.2700000000E+09    0.6801116716E+00    0.4613554270E+00
    0.2900000000E+09    0.6801126156E+00    0.4613549172E+00
    0.3100000000E+09    0.6801135208E+00    0.4613544262E+00
    0.3300000000E+09    0.6801143916E+00    0.4613539522E+00
    0.3500000000E+09    0.6801152313E+00    0.4613534936E+00
    0.3700000000E+09    0.6801160428E+00    0.4613530492E+00
    0.3900000000E+09    0.6801168286E+00    0.4613526178E+00
    0.4100000000E+09    0.6801175909E+00    0.4613521984E+00
    0.4300000000E+09    0.6801183316E+00    0.4613517902E+00
    0.4500000000E+09    0.6801190522E+00    0.4613513923E+00
    0.4700000000E+09    0.6801197543E+00    0.4613510041E+00
    0.4900000000E+09    0.6801204391E+00    0.4613506250E+00
    0.1000000000E+09    0.6801008041E+00    0.4613609781E+00
