     Pressure (Pa)     22mC5-400 (mol/kg)     2mC6-400 (mol/kg)
    0.1500000000E+08    0.6800555829E+00    0.4613696322E+00
    0.1700000000E+08    0.6800591063E+00    0.4613697448E+00
    0.1900000000E+08    0.6800618991E+00    0.4613698269E+00
    0.2100000000E+08    0.6800641700E+00    0.4613698874E+00
    0.2300000000E+08    0.6800660548E+00    0.4613699321E+00
    0.2500000000E+08    0.6800676460E+00    0.4613699650E+00
    0.2700000000E+08    0.6800690085E+00    0.4613699890E+00
    0.2900000000E+08    0.6800701895E+00    0.4613700060E+00
    0.3100000000E+08    0.6800712239E+00    0.4613700174E+00
    0.3300000000E+08    0.6800721382E+00    0.4613700244E+00
    0.3500000000E+08    0.6800729529E+00    0.4613700278E+00
    0.3700000000E+08    0.6800736839E+00    0.4613700283E+00
    0.3900000000E+08    0.6800743441E+00    0.4613700264E+00
    0.4100000000E+08    0.6800749436E+00    0.4613700226E+00
    0.4300000000E+08    0.6800754909E+00    0.4613700171E+00
    0.4500000000E+08    0.6800759928E+00    0.4613700102E+00
    0.4700000000E+08    0.6800764551E+00    0.4613700021E+00
    0.4900000000E+08    0.6800768826E+00    0.4613699931E+00
    0.1000000000E+08    0.6800407004E+00    0.4613690944E+00
    0.3000000000E+08    0.6800707232E+00    0.4613700123E+00
    0.5000000000E+08    0.6800770845E+00    0.4613699882E+00
    0.7000000000E+08    0.6800800080E+00    0.4613698657E+00
    0.9000000000E+08    0.6800817592E+00    0.4613697256E+00
    0.1100000000E+09    0.6800829639E+00    0.4613695853E+00
    0.1300000000E+09    0.6800838661E+00    0.4613694496E+00
    0.1500000000E+09    0.6800845815E+00    0.4613693196E+00
    0.1700000000E+09    0.6800851723E+00    0.4613691954E+00
    0.1900000000E+09    0.6800856752E+00    0.4613690768E+00
    0.2100000000E+09    0.6800861133E+00    0.4613689632E+00
    0.2300000000E+09    0.6800865019E+00    0.4613688543E+00
    0.2500000000E+09    0.6800868517E+00    0.4613687496E+00
    0.2700000000E+09    0.6800871703E+00    0.4613686487E+00
    0.2900000000E+09    0.6800874633E+00    0.4613685513E+00
    0.3100000000E+09    0.6800877351E+00    0.4613684572E+00
    0.3300000000E+09    0.6800879889E+00    0.4613683660E+00
    0.3500000000E+09    0.6800882272E+00    0.4613682775E+00
    0.3700000000E+09    0.6800884523E+00    0.4613681916E+00
    0.3900000000E+09    0.6800886657E+00    0.4613681080E+00
    0.4100000000E+09    0.6800888688E+00    0.4613680266E+00
    0.4300000000E+09    0.6800890628E+00    0.4613679472E+00
    0.4500000000E+09    0.6800892487E+00    0.4613678697E+00
    0.4700000000E+09    0.6800894273E+00    0.4613677940E+00
    0.4900000000E+09    0.6800895992E+00    0.4613677200E+00
    0.1000000000E+09    0.6800824101E+00    0.4613696550E+00
