     Pressure (Pa)     C7-500 (mol/kg)        3mC6-500 (mol/kg)
    0.1000000000E+01    0.5678499274E-04    0.5731488319E-04
    0.3000000000E+01    0.1703117113E-03    0.1718997006E-03
    0.5000000000E+01    0.2837807926E-03    0.2864246547E-03
    0.7000000000E+01    0.3971922985E-03    0.4008898281E-03
    0.9000000000E+01    0.5105462911E-03    0.5152953028E-03
    0.1100000000E+02    0.6238428323E-03    0.6296411612E-03
    0.1300000000E+02    0.7370819838E-03    0.7439274851E-03
    0.1500000000E+02    0.8502638072E-03    0.8581543563E-03
    0.1700000000E+02    0.9633883643E-03    0.9723218567E-03
    0.1900000000E+02    0.1076455716E-02    0.1086430068E-02
    0.2100000000E+02    0.1189465925E-02    0.1200479071E-02
    0.2300000000E+02    0.1302419051E-02    0.1314468947E-02
    0.2500000000E+02    0.1415315156E-02    0.1428399778E-02
    0.2700000000E+02    0.1528154302E-02    0.1542271645E-02
    0.2900000000E+02    0.1640936548E-02    0.1656084628E-02
    0.3100000000E+02    0.1753661956E-02    0.1769838808E-02
    0.3300000000E+02    0.1866330586E-02    0.1883534266E-02
    0.3500000000E+02    0.1978942500E-02    0.1997171082E-02
    0.3700000000E+02    0.2091497758E-02    0.2110749337E-02
    0.3900000000E+02    0.2203996420E-02    0.2224269110E-02
    0.4100000000E+02    0.2316438547E-02    0.2337730482E-02
    0.4300000000E+02    0.2428824199E-02    0.2451133533E-02
    0.4500000000E+02    0.2541153436E-02    0.2564478342E-02
    0.4700000000E+02    0.2653426319E-02    0.2677764989E-02
    0.4900000000E+02    0.2765642907E-02    0.2790993554E-02
    0.5100000000E+02    0.2877803260E-02    0.2904164116E-02
    0.5300000000E+02    0.2989907439E-02    0.3017276754E-02
    0.5500000000E+02    0.3101955502E-02    0.3130331547E-02
    0.5700000000E+02    0.3213947510E-02    0.3243328575E-02
    0.5900000000E+02    0.3325883522E-02    0.3356267915E-02
    0.6100000000E+02    0.3437763597E-02    0.3469149648E-02
    0.6300000000E+02    0.3549587795E-02    0.3581973851E-02
    0.6500000000E+02    0.3661356175E-02    0.3694740602E-02
    0.6700000000E+02    0.3773068796E-02    0.3807449981E-02
    0.6900000000E+02    0.3884725717E-02    0.3920102065E-02
    0.7100000000E+02    0.3996326998E-02    0.4032696932E-02
    0.7300000000E+02    0.4107872696E-02    0.4145234660E-02
