     Pressure (Pa)     C7-500 (mol/kg)        3mC6-500 (mol/kg)
    0.1000000000E+01    0.4164282442E-04    0.6981947533E-04
    0.3000000000E+01    0.1248997234E-03    0.2094008303E-03
    0.5000000000E+01    0.2081183290E-03    0.3489054749E-03
    0.7000000000E+01    0.2912986887E-03    0.4883335096E-03
    0.9000000000E+01    0.3744408499E-03    0.6276850349E-03
    0.1100000000E+02    0.4575448600E-03    0.7669601510E-03
    0.1300000000E+02    0.5406107663E-03    0.9061589579E-03
    0.1500000000E+02    0.6236386161E-03    0.1045281555E-02
    0.1700000000E+02    0.7066284563E-03    0.1184328043E-02
    0.1900000000E+02    0.7895803342E-03    0.1323298521E-02
    0.2100000000E+02    0.8724942965E-03    0.1462193089E-02
    0.2300000000E+02    0.9553703903E-03    0.1601011844E-02
    0.2500000000E+02    0.1038208662E-02    0.1739754888E-02
    0.2700000000E+02    0.1121009159E-02    0.1878422317E-02
    0.2900000000E+02    0.1203771928E-02    0.2017014232E-02
    0.3100000000E+02    0.1286497014E-02    0.2155530731E-02
    0.3300000000E+02    0.1369184466E-02    0.2293971911E-02
    0.3500000000E+02    0.1451834328E-02    0.2432337872E-02
    0.3700000000E+02    0.1534446647E-02    0.2570628712E-02
    0.3900000000E+02    0.1617021471E-02    0.2708844527E-02
    0.4100000000E+02    0.1699558843E-02    0.2846985417E-02
    0.4300000000E+02    0.1782058812E-02    0.2985051478E-02
    0.4500000000E+02    0.1864521423E-02    0.3123042808E-02
    0.4700000000E+02    0.1946946721E-02    0.3260959504E-02
    0.4900000000E+02    0.2029334753E-02    0.3398801663E-02
    0.5100000000E+02    0.2111685564E-02    0.3536569382E-02
    0.5300000000E+02    0.2193999200E-02    0.3674262758E-02
    0.5500000000E+02    0.2276275707E-02    0.3811881888E-02
    0.5700000000E+02    0.2358515130E-02    0.3949426867E-02
    0.5900000000E+02    0.2440717514E-02    0.4086897793E-02
    0.6100000000E+02    0.2522882906E-02    0.4224294761E-02
    0.6300000000E+02    0.2605011349E-02    0.4361617867E-02
    0.6500000000E+02    0.2687102891E-02    0.4498867207E-02
    0.6700000000E+02    0.2769157574E-02    0.4636042876E-02
    0.6900000000E+02    0.2851175446E-02    0.4773144970E-02
    0.7100000000E+02    0.2933156550E-02    0.4910173585E-02
    0.7300000000E+02    0.3015100932E-02    0.5047128815E-02
    0.7500000000E+02    0.3097008636E-02    0.5184010755E-02
    0.7700000000E+02    0.3178879708E-02    0.5320819501E-02
    0.7900000000E+02    0.3260714191E-02    0.5457555146E-02
    0.8100000000E+02    0.3342512130E-02    0.5594217786E-02
    0.8300000000E+02    0.3424273571E-02    0.5730807514E-02
    0.8500000000E+02    0.3505998557E-02    0.5867324425E-02
    0.8700000000E+02    0.3587687133E-02    0.6003768613E-02
    0.8900000000E+02    0.3669339343E-02    0.6140140172E-02
    0.9100000000E+02    0.3750955231E-02    0.6276439195E-02
    0.9300000000E+02    0.3832534841E-02    0.6412665776E-02
    0.9500000000E+02    0.3914078218E-02    0.6548820008E-02
    0.9700000000E+02    0.3995585406E-02    0.6684901985E-02
    0.9900000000E+02    0.4077056448E-02    0.6820911800E-02
    0.1000000000E+02    0.4159976209E-03    0.6973321379E-03
    0.3000000000E+02    0.1245139178E-02    0.2086281902E-02
    0.5000000000E+02    0.2070514808E-02    0.3467694821E-02
    0.7000000000E+02    0.2892170591E-02    0.4841668457E-02
    0.9000000000E+02    0.3710151824E-02    0.6208298745E-02
    0.1100000000E+03    0.4524503031E-02    0.7567680020E-02
    0.1300000000E+03    0.5335267980E-02    0.8919905039E-02
    0.1500000000E+03    0.6142489696E-02    0.1026506500E-01
    0.1700000000E+03    0.6946210474E-02    0.1160324958E-01
    0.1900000000E+03    0.7746471895E-02    0.1293454694E-01
    0.2100000000E+03    0.8543314838E-02    0.1425904374E-01
    0.2300000000E+03    0.9336779492E-02    0.1557682520E-01
    0.2500000000E+03    0.1012690537E-01    0.1688797508E-01
    0.2700000000E+03    0.1091373132E-01    0.1819257574E-01
