     Pressure (Pa)     C7-500 (mol/kg)        3mC6-500 (mol/kg)
    0.1000000000E+01    0.6183230197E-04    0.5314664812E-04
    0.3000000000E+01    0.1854483189E-03    0.1593989846E-03
    0.5000000000E+01    0.3089996094E-03    0.2655967712E-03
    0.7000000000E+01    0.4324862407E-03    0.3717400837E-03
    0.9000000000E+01    0.5559082802E-03    0.4778289976E-03
    0.1100000000E+02    0.6792657950E-03    0.5838635886E-03
    0.1300000000E+02    0.8025588522E-03    0.6898439318E-03
    0.1500000000E+02    0.9257875186E-03    0.7957701026E-03
    0.1700000000E+02    0.1048951861E-02    0.9016421760E-03
    0.1900000000E+02    0.1172051947E-02    0.1007460227E-02
    0.2100000000E+02    0.1295087841E-02    0.1113224330E-02
    0.2300000000E+02    0.1418059612E-02    0.1218934561E-02
    0.2500000000E+02    0.1540967326E-02    0.1324590993E-02
    0.2700000000E+02    0.1663811047E-02    0.1430193701E-02
    0.2900000000E+02    0.1786590844E-02    0.1535742760E-02
    0.3100000000E+02    0.1909306782E-02    0.1641238244E-02
    0.3300000000E+02    0.2031958927E-02    0.1746680226E-02
    0.3500000000E+02    0.2154547345E-02    0.1852068781E-02
    0.3700000000E+02    0.2277072101E-02    0.1957403982E-02
    0.3900000000E+02    0.2399533262E-02    0.2062685904E-02
    0.4100000000E+02    0.2521930893E-02    0.2167914619E-02
    0.4300000000E+02    0.2644265059E-02    0.2273090202E-02
    0.4500000000E+02    0.2766535827E-02    0.2378212725E-02
    0.4700000000E+02    0.2888743260E-02    0.2483282262E-02
    0.4900000000E+02    0.3010887424E-02    0.2588298885E-02
    0.5100000000E+02    0.3132968385E-02    0.2693262669E-02
    0.5300000000E+02    0.3254986208E-02    0.2798173685E-02
    0.5500000000E+02    0.3376940956E-02    0.2903032006E-02
    0.5700000000E+02    0.3498832696E-02    0.3007837705E-02
    0.5900000000E+02    0.3620661491E-02    0.3112590854E-02
    0.6100000000E+02    0.3742427406E-02    0.3217291525E-02
    0.6300000000E+02    0.3864130506E-02    0.3321939792E-02
    0.6500000000E+02    0.3985770855E-02    0.3426535725E-02
    0.6700000000E+02    0.4107348518E-02    0.3531079397E-02
    0.6900000000E+02    0.4228863558E-02    0.3635570880E-02
    0.7100000000E+02    0.4350316039E-02    0.3740010245E-02
    0.7300000000E+02    0.4471706026E-02    0.3844397564E-02
    0.7500000000E+02    0.4593033583E-02    0.3948732908E-02
    0.7700000000E+02    0.4714298772E-02    0.4053016350E-02
    0.7900000000E+02    0.4835501659E-02    0.4157247959E-02
    0.8100000000E+02    0.4956642306E-02    0.4261427807E-02
    0.8300000000E+02    0.5077720777E-02    0.4365555965E-02
    0.8500000000E+02    0.5198737135E-02    0.4469632504E-02
    0.8700000000E+02    0.5319691443E-02    0.4573657494E-02
    0.8900000000E+02    0.5440583766E-02    0.4677631007E-02
    0.9100000000E+02    0.5561414165E-02    0.4781553112E-02
    0.9300000000E+02    0.5682182704E-02    0.4885423881E-02
    0.9500000000E+02    0.5802889446E-02    0.4989243383E-02
    0.9700000000E+02    0.5923534453E-02    0.5093011688E-02
    0.9900000000E+02    0.6044117788E-02    0.5196728867E-02
    0.1000000000E+02    0.6175950990E-03    0.5308530788E-03
    0.3000000000E+02    0.1847956791E-02    0.1588497194E-02
    0.5000000000E+02    0.3071935801E-02    0.2640787378E-02
    0.7000000000E+02    0.4289597614E-02    0.3687797073E-02
    0.9000000000E+02    0.5501006702E-02    0.4729598481E-02
    0.1100000000E+03    0.6706226541E-02    0.5766262583E-02
    0.1300000000E+03    0.7905319634E-02    0.6797859156E-02
    0.1500000000E+03    0.9098347526E-02    0.7824456801E-02
    0.1700000000E+03    0.1028537083E-01    0.8846122958E-02
    0.1900000000E+03    0.1146644923E-01    0.9862923925E-02
    0.2100000000E+03    0.1264164152E-01    0.1087492488E-01
    0.2300000000E+03    0.1381100560E-01    0.1188218991E-01
    0.2500000000E+03    0.1497459851E-01    0.1288478201E-01
    0.2700000000E+03    0.1613247645E-01    0.1388276310E-01
    0.2900000000E+03    0.1728469477E-01    0.1487619407E-01
    0.3100000000E+03    0.1843130800E-01    0.1586513479E-01
    0.3300000000E+03    0.1957236989E-01    0.1684964410E-01
