     Pressure (Pa)     C7-500 (mol/kg)        3mC6-500 (mol/kg)
    0.1000000000E+01    0.9842409468E-04    0.2292638051E-04
    0.3000000000E+01    0.2951779373E-03    0.6876372290E-04
    0.5000000000E+01    0.4918060865E-03    0.1145805292E-03
    0.7000000000E+01    0.6883086651E-03    0.1603768258E-03
    0.9000000000E+01    0.8846857955E-03    0.2061526391E-03
    0.1100000000E+02    0.1080937600E-02    0.2519079956E-03
    0.1300000000E+02    0.1277064201E-02    0.2976429214E-03
    0.1500000000E+02    0.1473065720E-02    0.3433574430E-03
    0.1700000000E+02    0.1668942279E-02    0.3890515864E-03
    0.1900000000E+02    0.1864694000E-02    0.4347253779E-03
    0.2100000000E+02    0.2060321004E-02    0.4803788437E-03
    0.2300000000E+02    0.2255823412E-02    0.5260120099E-03
    0.2500000000E+02    0.2451201347E-02    0.5716249024E-03
    0.2700000000E+02    0.2646454928E-02    0.6172175474E-03
    0.2900000000E+02    0.2841584277E-02    0.6627899708E-03
    0.3100000000E+02    0.3036589514E-02    0.7083421985E-03
    0.3300000000E+02    0.3231470760E-02    0.7538742565E-03
    0.3500000000E+02    0.3426228135E-02    0.7993861706E-03
    0.3700000000E+02    0.3620861759E-02    0.8448779665E-03
    0.3900000000E+02    0.3815371753E-02    0.8903496702E-03
    0.4100000000E+02    0.4009758236E-02    0.9358013073E-03
    0.4300000000E+02    0.4204021328E-02    0.9812329034E-03
    0.4500000000E+02    0.4398161149E-02    0.1026644484E-02
    0.4700000000E+02    0.4592177817E-02    0.1072036076E-02
    0.4900000000E+02    0.4786071453E-02    0.1117407703E-02
    0.5100000000E+02    0.4979842175E-02    0.1162759391E-02
    0.5300000000E+02    0.5173490102E-02    0.1208091167E-02
    0.5500000000E+02    0.5367015354E-02    0.1253403055E-02
    0.5700000000E+02    0.5560418047E-02    0.1298695080E-02
    0.5900000000E+02    0.5753698302E-02    0.1343967269E-02
    0.6100000000E+02    0.5946856236E-02    0.1389219646E-02
    0.6300000000E+02    0.6139891967E-02    0.1434452237E-02
    0.6500000000E+02    0.6332805614E-02    0.1479665067E-02
    0.6700000000E+02    0.6525597294E-02    0.1524858161E-02
    0.6900000000E+02    0.6718267124E-02    0.1570031545E-02
    0.7100000000E+02    0.6910815223E-02    0.1615185242E-02
    0.7300000000E+02    0.7103241708E-02    0.1660319280E-02
    0.7500000000E+02    0.7295546696E-02    0.1705433681E-02
    0.7700000000E+02    0.7487730303E-02    0.1750528473E-02
    0.7900000000E+02    0.7679792647E-02    0.1795603679E-02
    0.8100000000E+02    0.7871733845E-02    0.1840659324E-02
    0.8300000000E+02    0.8063554012E-02    0.1885695434E-02
    0.8500000000E+02    0.8255253267E-02    0.1930712033E-02
    0.8700000000E+02    0.8446831723E-02    0.1975709145E-02
    0.8900000000E+02    0.8638289499E-02    0.2020686797E-02
    0.9100000000E+02    0.8829626709E-02    0.2065645012E-02
    0.9300000000E+02    0.9020843470E-02    0.2110583815E-02
    0.9500000000E+02    0.9211939897E-02    0.2155503230E-02
    0.9700000000E+02    0.9402916106E-02    0.2200403283E-02
    0.9900000000E+02    0.9593772211E-02    0.2245283998E-02
