     Pressure (Pa)     C7-500 (mol/kg)        3mC6-500 (mol/kg)
    0.1000000000E+01    0.5047760518E-05    0.1000382059E-03
    0.3000000000E+01    0.1514067001E-04    0.3000222486E-03
    0.5000000000E+01    0.2523010369E-04    0.4998832345E-03
    0.7000000000E+01    0.3531606909E-04    0.6996212859E-03
    0.9000000000E+01    0.4539857369E-04    0.8992365251E-03
    0.1100000000E+02    0.5547762498E-04    0.1098729074E-02
    0.1300000000E+02    0.6555323042E-04    0.1298099055E-02
    0.1500000000E+02    0.7562539748E-04    0.1497346589E-02
    0.1700000000E+02    0.8569413359E-04    0.1696471798E-02
    0.1900000000E+02    0.9575944620E-04    0.1895474804E-02
    0.2100000000E+02    0.1058213427E-03    0.2094355727E-02
    0.2300000000E+02    0.1158798306E-03    0.2293114689E-02
    0.2500000000E+02    0.1259349171E-03    0.2491751811E-02
    0.2700000000E+02    0.1359866098E-03    0.2690267213E-02
    0.2900000000E+02    0.1460349159E-03    0.2888661016E-02
    0.3100000000E+02    0.1560798428E-03    0.3086933341E-02
    0.3300000000E+02    0.1661213979E-03    0.3285084307E-02
    0.3500000000E+02    0.1761595885E-03    0.3483114035E-02
    0.3700000000E+02    0.1861944220E-03    0.3681022645E-02
    0.3900000000E+02    0.1962259055E-03    0.3878810256E-02
    0.4100000000E+02    0.2062540465E-03    0.4076476988E-02
    0.4300000000E+02    0.2162788522E-03    0.4274022961E-02
    0.4500000000E+02    0.2263003299E-03    0.4471448294E-02
    0.4700000000E+02    0.2363184869E-03    0.4668753106E-02
    0.4900000000E+02    0.2463333303E-03    0.4865937516E-02
    0.5100000000E+02    0.2563448674E-03    0.5063001642E-02
    0.5300000000E+02    0.2663531054E-03    0.5259945604E-02
    0.5500000000E+02    0.2763580517E-03    0.5456769521E-02
    0.5700000000E+02    0.2863597132E-03    0.5653473509E-02
    0.5900000000E+02    0.2963580973E-03    0.5850057688E-02
    0.6100000000E+02    0.3063532111E-03    0.6046522175E-02
    0.6300000000E+02    0.3163450617E-03    0.6242867089E-02
    0.6500000000E+02    0.3263336564E-03    0.6439092547E-02
    0.6700000000E+02    0.3363190022E-03    0.6635198667E-02
    0.6900000000E+02    0.3463011062E-03    0.6831185565E-02
    0.7100000000E+02    0.3562799757E-03    0.7027053360E-02
    0.7300000000E+02    0.3662556176E-03    0.7222802169E-02
    0.7500000000E+02    0.3762280390E-03    0.7418432107E-02
    0.7700000000E+02    0.3861972472E-03    0.7613943293E-02
    0.7900000000E+02    0.3961632490E-03    0.7809335842E-02
    0.8100000000E+02    0.4061260515E-03    0.8004609871E-02
    0.8300000000E+02    0.4160856618E-03    0.8199765497E-02
    0.8500000000E+02    0.4260420870E-03    0.8394802835E-02
    0.8700000000E+02    0.4359953339E-03    0.8589722001E-02
    0.8900000000E+02    0.4459454097E-03    0.8784523112E-02
    0.9100000000E+02    0.4558923213E-03    0.8979206283E-02
    0.9300000000E+02    0.4658360756E-03    0.9173771629E-02
    0.9500000000E+02    0.4757766798E-03    0.9368219267E-02
    0.9700000000E+02    0.4857141406E-03    0.9562549310E-02
    0.9900000000E+02    0.4956484650E-03    0.9756761874E-02
    0.1000000000E+02    0.5043853053E-04    0.9989981282E-03
    0.3000000000E+02    0.1510578013E-03    0.2987812356E-02
    0.5000000000E+02    0.2513395117E-03    0.4964484607E-02
    0.7000000000E+02    0.3512909448E-03    0.6929134343E-02
    0.9000000000E+02    0.4509192606E-03    0.8881879433E-02
    0.1100000000E+03    0.5502314962E-03    0.1082283617E-01
    0.1300000000E+03    0.6492345676E-03    0.1275211930E-01
    0.1500000000E+03    0.7479352705E-03    0.1466984203E-01
    0.1700000000E+03    0.8463402814E-03    0.1657611606E-01
    0.1900000000E+03    0.9444561586E-03    0.1847105162E-01
    0.2100000000E+03    0.1042289344E-02    0.2035475744E-01
    0.2300000000E+03    0.1139846162E-02    0.2222734083E-01
    0.2500000000E+03    0.1237132824E-02    0.2408890766E-01
