     Pressure (Pa)     C7-500 (mol/kg)        3mC6-500 (mol/kg)
    0.1000000000E+01    0.1514316118E-04    0.9170210338E-04
    0.3000000000E+01    0.4542092594E-04    0.2750241291E-03
    0.5000000000E+01    0.7568729774E-04    0.4582366807E-03
    0.7000000000E+01    0.1059422972E-03    0.6413398787E-03
    0.9000000000E+01    0.1361859448E-03    0.8243338436E-03
    0.1100000000E+02    0.1664182611E-03    0.1007218695E-02
    0.1300000000E+02    0.1966392666E-03    0.1189994554E-02
    0.1500000000E+02    0.2268489816E-03    0.1372661540E-02
    0.1700000000E+02    0.2570474268E-03    0.1555219772E-02
    0.1900000000E+02    0.2872346223E-03    0.1737669370E-02
    0.2100000000E+02    0.3174105885E-03    0.1920010453E-02
    0.2300000000E+02    0.3475753458E-03    0.2102243141E-02
    0.2500000000E+02    0.3777289144E-03    0.2284367552E-02
    0.2700000000E+02    0.4078713146E-03    0.2466383806E-02
    0.2900000000E+02    0.4380025664E-03    0.2648292019E-02
    0.3100000000E+02    0.4681226902E-03    0.2830092312E-02
    0.3300000000E+02    0.4982317060E-03    0.3011784803E-02
    0.3500000000E+02    0.5283296339E-03    0.3193369609E-02
    0.3700000000E+02    0.5584164940E-03    0.3374846848E-02
    0.3900000000E+02    0.5884923062E-03    0.3556216638E-02
    0.4100000000E+02    0.6185570906E-03    0.3737479096E-02
    0.4300000000E+02    0.6486108672E-03    0.3918634341E-02
    0.4500000000E+02    0.6786536557E-03    0.4099682488E-02
    0.4700000000E+02    0.7086854762E-03    0.4280623656E-02
    0.4900000000E+02    0.7387063485E-03    0.4461457960E-02
    0.5100000000E+02    0.7687162923E-03    0.4642185518E-02
    0.5300000000E+02    0.7987153274E-03    0.4822806446E-02
    0.5500000000E+02    0.8287034737E-03    0.5003320861E-02
    0.5700000000E+02    0.8586807507E-03    0.5183728878E-02
    0.5900000000E+02    0.8886471782E-03    0.5364030613E-02
    0.6100000000E+02    0.9186027758E-03    0.5544226183E-02
    0.6300000000E+02    0.9485475631E-03    0.5724315703E-02
    0.6500000000E+02    0.9784815597E-03    0.5904299288E-02
    0.6700000000E+02    0.1008404785E-02    0.6084177053E-02
    0.6900000000E+02    0.1038317259E-02    0.6263949115E-02
    0.7100000000E+02    0.1068219000E-02    0.6443615586E-02
    0.7300000000E+02    0.1098110029E-02    0.6623176584E-02
    0.7500000000E+02    0.1127990364E-02    0.6802632221E-02
    0.7700000000E+02    0.1157860025E-02    0.6981982612E-02
    0.7900000000E+02    0.1187719032E-02    0.7161227872E-02
    0.8100000000E+02    0.1217567403E-02    0.7340368115E-02
    0.8300000000E+02    0.1247405158E-02    0.7519403454E-02
    0.8500000000E+02    0.1277232315E-02    0.7698334004E-02
    0.8700000000E+02    0.1307048896E-02    0.7877159877E-02
    0.8900000000E+02    0.1336854917E-02    0.8055881188E-02
    0.9100000000E+02    0.1366650399E-02    0.8234498049E-02
    0.9300000000E+02    0.1396435361E-02    0.8413010574E-02
    0.9500000000E+02    0.1426209821E-02    0.8591418875E-02
    0.9700000000E+02    0.1455973799E-02    0.8769723065E-02
    0.9900000000E+02    0.1485727314E-02    0.8947923256E-02
    0.1000000000E+02    0.1513035181E-03    0.9157899011E-03
    0.3000000000E+02    0.4530640181E-03    0.2739205649E-02
    0.5000000000E+02    0.7537126852E-03    0.4551835075E-02
    0.7000000000E+02    0.1053269470E-02    0.6353795542E-02
    0.9000000000E+02    0.1351753974E-02    0.8145202668E-02
    0.1100000000E+03    0.1649185458E-02    0.9926170351E-02
    0.1300000000E+03    0.1945582841E-02    0.1169681079E-01
    0.1500000000E+03    0.2240964707E-02    0.1345723451E-01
    0.1700000000E+03    0.2535349311E-02    0.1520755038E-01
    0.1900000000E+03    0.2828754580E-02    0.1694786564E-01
    0.2100000000E+03    0.3121198121E-02    0.1867828589E-01
    0.2300000000E+03    0.3412697220E-02    0.2039891517E-01
    0.2500000000E+03    0.3703268850E-02    0.2210985593E-01
    0.2700000000E+03    0.3992929677E-02    0.2381120908E-01
    0.2900000000E+03    0.4281696059E-02    0.2550307401E-01
    0.3100000000E+03    0.4569584054E-02    0.2718554858E-01
    0.3300000000E+03    0.4856609420E-02    0.2885872917E-01
    0.3500000000E+03    0.5142787627E-02    0.3052271070E-01
    0.3700000000E+03    0.5428133852E-02    0.3217758665E-01
    0.3900000000E+03    0.5712662988E-02    0.3382344906E-01
    0.4100000000E+03    0.5996389647E-02    0.3546038856E-01
    0.4300000000E+03    0.6279328166E-02    0.3708849442E-01
    0.4500000000E+03    0.6561492607E-02    0.3870785453E-01
    0.4700000000E+03    0.6842896763E-02    0.4031855543E-01
    0.4900000000E+03    0.7123554163E-02    0.4192068236E-01
    0.5100000000E+03    0.7403478074E-02    0.4351431921E-01
    0.5300000000E+03    0.7682681507E-02    0.4509954864E-01
    0.5500000000E+03    0.7961177219E-02    0.4667645200E-01
    0.5700000000E+03    0.8238977716E-02    0.4824510943E-01
    0.5900000000E+03    0.8516095261E-02    0.4980559980E-01
    0.6100000000E+03    0.8792541872E-02    0.5135800082E-01
    0.6300000000E+03    0.9068329330E-02    0.5290238897E-01
    0.6500000000E+03    0.9343469182E-02    0.5443883960E-01
    0.6700000000E+03    0.9617972744E-02    0.5596742686E-01
