     Pressure (Pa)     C7-500 (mol/kg)        3mC6-500 (mol/kg)
    0.1000000000E+01    0.7571625731E-05    0.9795418737E-04
    0.3000000000E+01    0.2271086949E-04    0.2937727825E-03
    0.5000000000E+01    0.3784477883E-04    0.4894717736E-03
    0.7000000000E+01    0.5297336475E-04    0.6850512828E-03
    0.9000000000E+01    0.6809663823E-04    0.8805114324E-03
    0.1100000000E+02    0.8321461025E-04    0.1075852344E-02
    0.1300000000E+02    0.9832729174E-04    0.1271074140E-02
    0.1500000000E+02    0.1134346936E-03    0.1466176942E-02
    0.1700000000E+02    0.1285368268E-03    0.1661160870E-02
    0.1900000000E+02    0.1436337022E-03    0.1856026047E-02
    0.2100000000E+02    0.1587253307E-03    0.2050772594E-02
    0.2300000000E+02    0.1738117231E-03    0.2245400631E-02
    0.2500000000E+02    0.1888928903E-03    0.2439910279E-02
    0.2700000000E+02    0.2039688431E-03    0.2634301659E-02
    0.2900000000E+02    0.2190395922E-03    0.2828574891E-02
    0.3100000000E+02    0.2341051485E-03    0.3022730096E-02
    0.3300000000E+02    0.2491655227E-03    0.3216767393E-02
    0.3500000000E+02    0.2642207256E-03    0.3410686903E-02
    0.3700000000E+02    0.2792707679E-03    0.3604488745E-02
    0.3900000000E+02    0.2943156603E-03    0.3798173039E-02
    0.4100000000E+02    0.3093554134E-03    0.3991739904E-02
    0.4300000000E+02    0.3243900380E-03    0.4185189461E-02
    0.4500000000E+02    0.3394195447E-03    0.4378521826E-02
    0.4700000000E+02    0.3544439441E-03    0.4571737121E-02
    0.4900000000E+02    0.3694632469E-03    0.4764835463E-02
    0.5100000000E+02    0.3844774636E-03    0.4957816971E-02
    0.5300000000E+02    0.3994866048E-03    0.5150681764E-02
    0.5500000000E+02    0.4144906812E-03    0.5343429959E-02
    0.5700000000E+02    0.4294897031E-03    0.5536061675E-02
    0.5900000000E+02    0.4444836812E-03    0.5728577031E-02
    0.6100000000E+02    0.4594726260E-03    0.5920976143E-02
    0.6300000000E+02    0.4744565479E-03    0.6113259129E-02
    0.6500000000E+02    0.4894354573E-03    0.6305426107E-02
    0.6700000000E+02    0.5044093649E-03    0.6497477194E-02
    0.6900000000E+02    0.5193782809E-03    0.6689412508E-02
    0.7100000000E+02    0.5343422159E-03    0.6881232164E-02
    0.7300000000E+02    0.5493011801E-03    0.7072936281E-02
    0.7500000000E+02    0.5642551841E-03    0.7264524974E-02
    0.7700000000E+02    0.5792042380E-03    0.7455998361E-02
    0.7900000000E+02    0.5941483524E-03    0.7647356557E-02
    0.8100000000E+02    0.6090875374E-03    0.7838599679E-02
