     Pressure (Pa)     C7-500 (mol/kg)        3mC6-500 (mol/kg)
    0.1000000000E+01    0.8202113788E-04    0.3647351946E-04
    0.3000000000E+01    0.2459911418E-03    0.1093944246E-03
    0.5000000000E+01    0.4098648611E-03    0.1822805247E-03
    0.7000000000E+01    0.5736423889E-03    0.2551318678E-03
    0.9000000000E+01    0.7373238182E-03    0.3279485016E-03
    0.1100000000E+02    0.9009092420E-03    0.4007304739E-03
    0.1300000000E+02    0.1064398753E-02    0.4734778324E-03
    0.1500000000E+02    0.1227792444E-02    0.5461906248E-03
    0.1700000000E+02    0.1391090407E-02    0.6188688985E-03
    0.1900000000E+02    0.1554292735E-02    0.6915127010E-03
    0.2100000000E+02    0.1717399520E-02    0.7641220796E-03
    0.2300000000E+02    0.1880410854E-02    0.8366970818E-03
    0.2500000000E+02    0.2043326830E-02    0.9092377546E-03
    0.2700000000E+02    0.2206147538E-02    0.9817441452E-03
    0.2900000000E+02    0.2368873071E-02    0.1054216301E-02
    0.3100000000E+02    0.2531503520E-02    0.1126654268E-02
    0.3300000000E+02    0.2694038978E-02    0.1199058094E-02
    0.3500000000E+02    0.2856479534E-02    0.1271427825E-02
    0.3700000000E+02    0.3018825281E-02    0.1343763509E-02
    0.3900000000E+02    0.3181076309E-02    0.1416065192E-02
    0.4100000000E+02    0.3343232710E-02    0.1488332920E-02
    0.4300000000E+02    0.3505294574E-02    0.1560566740E-02
    0.4500000000E+02    0.3667261992E-02    0.1632766699E-02
    0.4700000000E+02    0.3829135054E-02    0.1704932842E-02
    0.4900000000E+02    0.3990913852E-02    0.1777065217E-02
    0.5100000000E+02    0.4152598475E-02    0.1849163869E-02
    0.5300000000E+02    0.4314189014E-02    0.1921228844E-02
    0.5500000000E+02    0.4475685558E-02    0.1993260188E-02
    0.5700000000E+02    0.4637088198E-02    0.2065257948E-02
    0.5900000000E+02    0.4798397023E-02    0.2137222170E-02
    0.6100000000E+02    0.4959612124E-02    0.2209152898E-02
    0.6300000000E+02    0.5120733589E-02    0.2281050179E-02
    0.6500000000E+02    0.5281761509E-02    0.2352914058E-02
    0.6700000000E+02    0.5442695971E-02    0.2424744582E-02
    0.6900000000E+02    0.5603537067E-02    0.2496541795E-02
    0.7100000000E+02    0.5764284884E-02    0.2568305743E-02
    0.7300000000E+02    0.5924939513E-02    0.2640036471E-02
    0.7500000000E+02    0.6085501040E-02    0.2711734025E-02
    0.7700000000E+02    0.6245969556E-02    0.2783398449E-02
    0.7900000000E+02    0.6406345149E-02    0.2855029790E-02
    0.8100000000E+02    0.6566627907E-02    0.2926628091E-02
    0.8300000000E+02    0.6726817919E-02    0.2998193399E-02
    0.8500000000E+02    0.6886915273E-02    0.3069725757E-02
    0.8700000000E+02    0.7046920057E-02    0.3141225211E-02
    0.8900000000E+02    0.7206832358E-02    0.3212691805E-02
    0.9100000000E+02    0.7366652266E-02    0.3284125585E-02
    0.9300000000E+02    0.7526379866E-02    0.3355526594E-02
    0.9500000000E+02    0.7686015249E-02    0.3426894877E-02
    0.9700000000E+02    0.7845558499E-02    0.3498230479E-02
    0.9900000000E+02    0.8005009706E-02    0.3569533444E-02
    0.1000000000E+02    0.8191285250E-03    0.3643438174E-03
