     Pressure (Pa)     C7-500 (mol/kg)        3mC6-500 (mol/kg)
    0.1000000000E+01    0.5426132309E-04    0.5939899366E-04
    0.3000000000E+01    0.1627432723E-03    0.1781499949E-03
    0.5000000000E+01    0.2711710084E-03    0.2968384197E-03
    0.7000000000E+01    0.3795445911E-03    0.4154643534E-03
    0.9000000000E+01    0.4878640799E-03    0.5340278818E-03
    0.1100000000E+02    0.5961295339E-03    0.6525290901E-03
    0.1300000000E+02    0.7043410126E-03    0.7709680636E-03
    0.1500000000E+02    0.8124985750E-03    0.8893448872E-03
    0.1700000000E+02    0.9206022803E-03    0.1007659646E-02
    0.1900000000E+02    0.1028652187E-02    0.1125912425E-02
    0.2100000000E+02    0.1136648355E-02    0.1244103308E-02
    0.2300000000E+02    0.1244590842E-02    0.1362232380E-02
    0.2500000000E+02    0.1352479707E-02    0.1480299726E-02
    0.2700000000E+02    0.1460315009E-02    0.1598305429E-02
    0.2900000000E+02    0.1568096806E-02    0.1716249574E-02
    0.3100000000E+02    0.1675825156E-02    0.1834132244E-02
    0.3300000000E+02    0.1783500119E-02    0.1951953524E-02
    0.3500000000E+02    0.1891121751E-02    0.2069713496E-02
    0.3700000000E+02    0.1998690111E-02    0.2187412245E-02
    0.3900000000E+02    0.2106205258E-02    0.2305049854E-02
    0.4100000000E+02    0.2213667249E-02    0.2422626406E-02
    0.4300000000E+02    0.2321076141E-02    0.2540141983E-02
    0.4500000000E+02    0.2428431993E-02    0.2657596670E-02
    0.4700000000E+02    0.2535734862E-02    0.2774990549E-02
    0.4900000000E+02    0.2642984806E-02    0.2892323701E-02
    0.5100000000E+02    0.2750181882E-02    0.3009596211E-02
    0.5300000000E+02    0.2857326148E-02    0.3126808160E-02
    0.5500000000E+02    0.2964417660E-02    0.3243959630E-02
    0.5700000000E+02    0.3071456477E-02    0.3361050704E-02
    0.5900000000E+02    0.3178442654E-02    0.3478081463E-02
    0.6100000000E+02    0.3285376249E-02    0.3595051989E-02
    0.6300000000E+02    0.3392257320E-02    0.3711962365E-02
    0.6500000000E+02    0.3499085921E-02    0.3828812670E-02
    0.6700000000E+02    0.3605862112E-02    0.3945602988E-02
    0.6900000000E+02    0.3712585947E-02    0.4062333398E-02
    0.7100000000E+02    0.3819257483E-02    0.4179003983E-02
    0.7300000000E+02    0.3925876778E-02    0.4295614822E-02
    0.7500000000E+02    0.4032443887E-02    0.4412165998E-02
    0.7700000000E+02    0.4138958866E-02    0.4528657590E-02
    0.7900000000E+02    0.4245421772E-02    0.4645089679E-02
    0.8100000000E+02    0.4351832660E-02    0.4761462346E-02
    0.8300000000E+02    0.4458191588E-02    0.4877775671E-02
    0.8500000000E+02    0.4564498609E-02    0.4994029734E-02
    0.8700000000E+02    0.4670753781E-02    0.5110224614E-02
    0.8900000000E+02    0.4776957159E-02    0.5226360393E-02
    0.9100000000E+02    0.4883108799E-02    0.5342437149E-02
    0.9300000000E+02    0.4989208756E-02    0.5458454962E-02
    0.9500000000E+02    0.5095257085E-02    0.5574413912E-02
    0.9700000000E+02    0.5201253843E-02    0.5690314077E-02
    0.9900000000E+02    0.5307199083E-02    0.5806155538E-02
    0.1000000000E+02    0.5420035575E-03    0.5932862706E-03
