     Pressure (Pa)     C7-500 (mol/kg)        3mC6-500 (mol/kg)
    0.1000000000E+01    0.3659535476E-04    0.7398763501E-04
    0.3000000000E+01    0.1097616722E-03    0.2219008673E-03
    0.5000000000E+01    0.1828955026E-03    0.3697314708E-03
    0.7000000000E+01    0.2559968888E-03    0.5174795512E-03
    0.9000000000E+01    0.3290658735E-03    0.6651452140E-03
    0.1100000000E+02    0.4021024993E-03    0.8127285647E-03
    0.1300000000E+02    0.4751068090E-03    0.9602297085E-03
    0.1500000000E+02    0.5480788448E-03    0.1107648750E-02
    0.1700000000E+02    0.6210186494E-03    0.1254985795E-02
    0.1900000000E+02    0.6939262651E-03    0.1402240947E-02
    0.2100000000E+02    0.7668017341E-03    0.1549414312E-02
    0.2300000000E+02    0.8396450987E-03    0.1696505993E-02
    0.2500000000E+02    0.9124564010E-03    0.1843516094E-02
    0.2700000000E+02    0.9852356831E-03    0.1990444720E-02
    0.2900000000E+02    0.1057982987E-02    0.2137291975E-02
    0.3100000000E+02    0.1130698355E-02    0.2284057961E-02
    0.3300000000E+02    0.1203381828E-02    0.2430742783E-02
    0.3500000000E+02    0.1276033448E-02    0.2577346544E-02
    0.3700000000E+02    0.1348653258E-02    0.2723869346E-02
    0.3900000000E+02    0.1421241298E-02    0.2870311294E-02
    0.4100000000E+02    0.1493797610E-02    0.3016672489E-02
    0.4300000000E+02    0.1566322237E-02    0.3162953035E-02
    0.4500000000E+02    0.1638815218E-02    0.3309153033E-02
    0.4700000000E+02    0.1711276596E-02    0.3455272586E-02
    0.4900000000E+02    0.1783706411E-02    0.3601311797E-02
    0.5100000000E+02    0.1856104705E-02    0.3747270766E-02
    0.5300000000E+02    0.1928471520E-02    0.3893149597E-02
    0.5500000000E+02    0.2000806895E-02    0.4038948389E-02
    0.5700000000E+02    0.2073110873E-02    0.4184667246E-02
    0.5900000000E+02    0.2145383494E-02    0.4330306267E-02
    0.6100000000E+02    0.2217624798E-02    0.4475865555E-02
    0.6300000000E+02    0.2289834827E-02    0.4621345210E-02
    0.6500000000E+02    0.2362013622E-02    0.4766745333E-02
    0.6700000000E+02    0.2434161222E-02    0.4912066025E-02
    0.6900000000E+02    0.2506277669E-02    0.5057307385E-02
    0.7100000000E+02    0.2578363002E-02    0.5202469515E-02
    0.7300000000E+02    0.2650417264E-02    0.5347552513E-02
    0.7500000000E+02    0.2722440492E-02    0.5492556481E-02
    0.7700000000E+02    0.2794432729E-02    0.5637481518E-02
    0.7900000000E+02    0.2866394014E-02    0.5782327723E-02
    0.8100000000E+02    0.2938324388E-02    0.5927095197E-02
    0.8300000000E+02    0.3010223889E-02    0.6071784037E-02
    0.8500000000E+02    0.3082092559E-02    0.6216394344E-02
    0.8700000000E+02    0.3153930438E-02    0.6360926216E-02
    0.8900000000E+02    0.3225737564E-02    0.6505379752E-02
    0.9100000000E+02    0.3297513979E-02    0.6649755051E-02
    0.9300000000E+02    0.3369259721E-02    0.6794052211E-02
    0.9500000000E+02    0.3440974831E-02    0.6938271330E-02
    0.9700000000E+02    0.3512659347E-02    0.7082412506E-02
    0.9900000000E+02    0.3584313310E-02    0.7226475838E-02
    0.1000000000E+02    0.3655882286E-03    0.7389471718E-03
    0.3000000000E+02    0.1094344660E-02    0.2210685120E-02
    0.5000000000E+02    0.1819909496E-02    0.3674301305E-02
    0.7000000000E+02    0.2542324222E-02    0.5129898347E-02
    0.9000000000E+02    0.3261629608E-02    0.6577577175E-02
    0.1100000000E+03    0.3977865718E-02    0.8017437050E-02
    0.1300000000E+03    0.4691071922E-02    0.9449575591E-02
    0.1500000000E+03    0.5401286911E-02    0.1087408879E-01
    0.1700000000E+03    0.6108548709E-02    0.1229107106E-01
    0.1900000000E+03    0.6812894682E-02    0.1370061522E-01
    0.2100000000E+03    0.7514361552E-02    0.1510281254E-01
    0.2300000000E+03    0.8212985410E-02    0.1649775277E-01
    0.2500000000E+03    0.8908801724E-02    0.1788552415E-01
    0.2700000000E+03    0.9601845352E-02    0.1926621342E-01
    0.2900000000E+03    0.1029215055E-01    0.2063990588E-01
    0.3100000000E+03    0.1097975100E-01    0.2200668538E-01
    0.3300000000E+03    0.1166467978E-01    0.2336663435E-01
    0.3500000000E+03    0.1234696943E-01    0.2471983380E-01
