     Pressure (Pa)     C7-500 (mol/kg)        3mC6-500 (mol/kg)
    0.1000000000E+01    0.1009475889E-03    0.2084218764E-04
    0.3000000000E+01    0.3027447987E-03    0.6251268693E-04
    0.5000000000E+01    0.5044114912E-03    0.1041647045E-03
    0.7000000000E+01    0.7059477946E-03    0.1457982636E-03
    0.9000000000E+01    0.9073538368E-03    0.1874133878E-03
    0.1100000000E+02    0.1108629745E-02    0.2290101003E-03
    0.1300000000E+02    0.1309775648E-02    0.2705884245E-03
    0.1500000000E+02    0.1510791673E-02    0.3121483835E-03
    0.1700000000E+02    0.1711677946E-02    0.3536900007E-03
    0.1900000000E+02    0.1912434594E-02    0.3952132991E-03
    0.2100000000E+02    0.2113061746E-02    0.4367183020E-03
    0.2300000000E+02    0.2313559527E-02    0.4782050325E-03
    0.2500000000E+02    0.2513928063E-02    0.5196735135E-03
    0.2700000000E+02    0.2714167482E-02    0.5611237683E-03
    0.2900000000E+02    0.2914277910E-02    0.6025558197E-03
    0.3100000000E+02    0.3114259472E-02    0.6439696907E-03
    0.3300000000E+02    0.3314112294E-02    0.6853654043E-03
    0.3500000000E+02    0.3513836503E-02    0.7267429833E-03
    0.3700000000E+02    0.3713432223E-02    0.7681024506E-03
    0.3900000000E+02    0.3912899580E-02    0.8094438290E-03
    0.4100000000E+02    0.4112238700E-02    0.8507671414E-03
    0.4300000000E+02    0.4311449706E-02    0.8920724103E-03
    0.4500000000E+02    0.4510532725E-02    0.9333596586E-03
    0.4700000000E+02    0.4709487880E-02    0.9746289089E-03
    0.4900000000E+02    0.4908315297E-02    0.1015880184E-02
    0.5100000000E+02    0.5107015099E-02    0.1057113506E-02
    0.5300000000E+02    0.5305587412E-02    0.1098328898E-02
    0.5500000000E+02    0.5504032358E-02    0.1139526382E-02
    0.5700000000E+02    0.5702350062E-02    0.1180705982E-02
    0.5900000000E+02    0.5900540647E-02    0.1221867718E-02
    0.6100000000E+02    0.6098604237E-02    0.1263011614E-02
    0.6300000000E+02    0.6296540956E-02    0.1304137693E-02
    0.6500000000E+02    0.6494350926E-02    0.1345245976E-02
    0.6700000000E+02    0.6692034271E-02    0.1386336485E-02
    0.6900000000E+02    0.6889591113E-02    0.1427409244E-02
