     Pressure (Pa)     C7-500 (mol/kg)        3mC6-500 (mol/kg)
    0.1000000000E+01    0.1135649097E-03    0.1042115265E-04
    0.3000000000E+01    0.3405777543E-03    0.3125687224E-04
    0.5000000000E+01    0.5674347654E-03    0.5208381916E-04
    0.7000000000E+01    0.7941361026E-03    0.7290200328E-04
    0.9000000000E+01    0.1020681925E-02    0.9371143449E-04
    0.1100000000E+02    0.1247072393E-02    0.1145121226E-03
    0.1300000000E+02    0.1473307664E-02    0.1353040776E-03
    0.1500000000E+02    0.1699387898E-02    0.1560873091E-03
    0.1700000000E+02    0.1925313252E-02    0.1768618271E-03
    0.1900000000E+02    0.2151083886E-02    0.1976276413E-03
    0.2100000000E+02    0.2376699957E-02    0.2183847615E-03
    0.2300000000E+02    0.2602161623E-02    0.2391331975E-03
    0.2500000000E+02    0.2827469042E-02    0.2598729591E-03
    0.2700000000E+02    0.3052622371E-02    0.2806040559E-03
    0.2900000000E+02    0.3277621768E-02    0.3013264978E-03
    0.3100000000E+02    0.3502467389E-02    0.3220402943E-03
    0.3300000000E+02    0.3727159391E-02    0.3427454553E-03
    0.3500000000E+02    0.3951697931E-02    0.3634419904E-03
    0.3700000000E+02    0.4176083165E-02    0.3841299093E-03
    0.3900000000E+02    0.4400315250E-02    0.4048092216E-03
    0.4100000000E+02    0.4624394341E-02    0.4254799369E-03
    0.4300000000E+02    0.4848320593E-02    0.4461420650E-03
    0.4500000000E+02    0.5072094163E-02    0.4667956153E-03
    0.4700000000E+02    0.5295715206E-02    0.4874405976E-03
    0.4900000000E+02    0.5519183877E-02    0.5080770213E-03
    0.5100000000E+02    0.5742500330E-02    0.5287048962E-03
    0.5300000000E+02    0.5965664721E-02    0.5493242316E-03
    0.5500000000E+02    0.6188677204E-02    0.5699350371E-03
    0.5700000000E+02    0.6411537933E-02    0.5905373224E-03
    0.5900000000E+02    0.6634247061E-02    0.6111310968E-03
    0.6100000000E+02    0.6856804744E-02    0.6317163699E-03
    0.6300000000E+02    0.7079211134E-02    0.6522931512E-03
    0.6500000000E+02    0.7301466385E-02    0.6728614501E-03
    0.6700000000E+02    0.7523570651E-02    0.6934212762E-03
    0.6900000000E+02    0.7745524083E-02    0.7139726387E-03
    0.7100000000E+02    0.7967326835E-02    0.7345155473E-03
    0.7300000000E+02    0.8188979060E-02    0.7550500112E-03
    0.7500000000E+02    0.8410480910E-02    0.7755760399E-03
    0.7700000000E+02    0.8631832536E-02    0.7960936427E-03
    0.7900000000E+02    0.8853034092E-02    0.8166028291E-03
    0.8100000000E+02    0.9074085728E-02    0.8371036084E-03
    0.8300000000E+02    0.9294987597E-02    0.8575959900E-03
    0.8500000000E+02    0.9515739849E-02    0.8780799831E-03
    0.8700000000E+02    0.9736342636E-02    0.8985555971E-03
    0.8900000000E+02    0.9956796108E-02    0.9190228413E-03
    0.9100000000E+02    0.1017710042E-01    0.9394817250E-03
    0.9300000000E+02    0.1039725571E-01    0.9599322574E-03
    0.9500000000E+02    0.1061726215E-01    0.9803744478E-03
    0.9700000000E+02    0.1083711987E-01    0.1000808306E-02
    0.9900000000E+02    0.1105682902E-01    0.1021233840E-02
    0.1000000000E+02    0.1133896569E-02    0.1041128708E-03
    0.3000000000E+02    0.3390063790E-02    0.3116844761E-03
    0.5000000000E+02    0.5630861121E-02    0.5183920268E-03
    0.7000000000E+02    0.7856444285E-02    0.7242451492E-03
    0.9000000000E+02    0.1006696690E-01    0.9292533276E-03
    0.1100000000E+03    0.1226258051E-01    0.1133425907E-02
    0.1300000000E+03    0.1444343463E-01    0.1336772095E-02
    0.1500000000E+03    0.1660967676E-01    0.1539300967E-02
    0.1700000000E+03    0.1876145246E-01    0.1741021463E-02
    0.1900000000E+03    0.2089890532E-01    0.1941942396E-02
    0.2100000000E+03    0.2302217705E-01    0.2142072453E-02
    0.2300000000E+03    0.2513140747E-01    0.2341420193E-02
    0.2500000000E+03    0.2722673460E-01    0.2539994056E-02
    0.2700000000E+03    0.2930829459E-01    0.2737802359E-02
    0.2900000000E+03    0.3137622187E-01    0.2934853302E-02
    0.3100000000E+03    0.3343064907E-01    0.3131154970E-02
    0.3300000000E+03    0.3547170713E-01    0.3326715332E-02
    0.3500000000E+03    0.3749952527E-01    0.3521542246E-02
    0.3700000000E+03    0.3951423108E-01    0.3715643462E-02
    0.3900000000E+03    0.4151595047E-01    0.3909026619E-02
