     Pressure (Pa)     C7-500 (mol/kg)        3mC6-500 (mol/kg)
    0.1000000000E+01    0.4921395370E-04    0.6356720046E-04
    0.3000000000E+01    0.1476061234E-03    0.1906504564E-03
    0.5000000000E+01    0.2459506885E-03    0.3176655957E-03
    0.7000000000E+01    0.3442477035E-03    0.4446127103E-03
    0.9000000000E+01    0.4424972232E-03    0.5714918918E-03
    0.1100000000E+02    0.5406993018E-03    0.6983032320E-03
    0.1300000000E+02    0.6388539938E-03    0.8250468222E-03
    0.1500000000E+02    0.7369613535E-03    0.9517227537E-03
    0.1700000000E+02    0.8350214350E-03    0.1078331118E-02
    0.1900000000E+02    0.9330342925E-03    0.1204872005E-02
    0.2100000000E+02    0.1030999980E-02    0.1331345506E-02
    0.2300000000E+02    0.1128918551E-02    0.1457751713E-02
    0.2500000000E+02    0.1226790060E-02    0.1584090715E-02
    0.2700000000E+02    0.1324614561E-02    0.1710362602E-02
    0.2900000000E+02    0.1422392106E-02    0.1836567465E-02
    0.3100000000E+02    0.1520122750E-02    0.1962705395E-02
    0.3300000000E+02    0.1617806547E-02    0.2088776480E-02
    0.3500000000E+02    0.1715443549E-02    0.2214780811E-02
    0.3700000000E+02    0.1813033809E-02    0.2340718477E-02
    0.3900000000E+02    0.1910577382E-02    0.2466589567E-02
    0.4100000000E+02    0.2008074319E-02    0.2592394172E-02
    0.4300000000E+02    0.2105524675E-02    0.2718132379E-02
    0.4500000000E+02    0.2202928502E-02    0.2843804279E-02
    0.4700000000E+02    0.2300285853E-02    0.2969409959E-02
    0.4900000000E+02    0.2397596780E-02    0.3094949509E-02
    0.5100000000E+02    0.2494861337E-02    0.3220423017E-02
    0.5300000000E+02    0.2592079575E-02    0.3345830571E-02
    0.5500000000E+02    0.2689251548E-02    0.3471172260E-02
    0.5700000000E+02    0.2786377308E-02    0.3596448172E-02
    0.5900000000E+02    0.2883456907E-02    0.3721658394E-02
    0.6100000000E+02    0.2980490397E-02    0.3846803015E-02
    0.6300000000E+02    0.3077477831E-02    0.3971882122E-02
    0.6500000000E+02    0.3174419260E-02    0.4096895803E-02
    0.6700000000E+02    0.3271314737E-02    0.4221844145E-02
    0.6900000000E+02    0.3368164313E-02    0.4346727234E-02
    0.7100000000E+02    0.3464968040E-02    0.4471545159E-02
    0.7300000000E+02    0.3561725970E-02    0.4596298006E-02
    0.7500000000E+02    0.3658438155E-02    0.4720985861E-02
    0.7700000000E+02    0.3755104646E-02    0.4845608812E-02
    0.7900000000E+02    0.3851725495E-02    0.4970166945E-02
    0.8100000000E+02    0.3948300752E-02    0.5094660346E-02
    0.8300000000E+02    0.4044830470E-02    0.5219089101E-02
    0.8500000000E+02    0.4141314699E-02    0.5343453296E-02
    0.8700000000E+02    0.4237753490E-02    0.5467753018E-02
    0.8900000000E+02    0.4334146895E-02    0.5591988351E-02
    0.9100000000E+02    0.4430494965E-02    0.5716159382E-02
    0.9300000000E+02    0.4526797750E-02    0.5840266196E-02
    0.9500000000E+02    0.4623055301E-02    0.5964308878E-02
    0.9700000000E+02    0.4719267668E-02    0.6088287513E-02
    0.9900000000E+02    0.4815434904E-02    0.6212202186E-02
    0.1000000000E+02    0.4916041892E-03    0.6349060364E-03
    0.3000000000E+02    0.1471263288E-02    0.1899644791E-02
    0.5000000000E+02    0.2446234851E-02    0.3157694512E-02
    0.7000000000E+02    0.3416571904E-02    0.4409144337E-02
    0.9000000000E+02    0.4382326594E-02    0.5654081899E-02
    0.1100000000E+03    0.5343550206E-02    0.6892593358E-02
    0.1300000000E+03    0.6300293184E-02    0.8124763415E-02
    0.1500000000E+03    0.7252605143E-02    0.9350675342E-02
    0.1700000000E+03    0.8200534887E-02    0.1057041100E-01
    0.1900000000E+03    0.9144130422E-02    0.1178405087E-01
    0.2100000000E+03    0.1008343898E-01    0.1299167405E-01
    0.2300000000E+03    0.1101850702E-01    0.1419335831E-01
    0.2500000000E+03    0.1194938025E-01    0.1538918010E-01
    0.2700000000E+03    0.1287610364E-01    0.1657921455E-01
    0.2900000000E+03    0.1379872146E-01    0.1776353553E-01
    0.3100000000E+03    0.1471727724E-01    0.1894221564E-01
    0.3300000000E+03    0.1563181383E-01    0.2011532623E-01
    0.3500000000E+03    0.1654237340E-01    0.2128293745E-01
    0.3700000000E+03    0.1744899744E-01    0.2244511824E-01
    0.3900000000E+03    0.1835172680E-01    0.2360193635E-01
    0.4100000000E+03    0.1925060168E-01    0.2475345837E-01
    0.4300000000E+03    0.2014566164E-01    0.2589974975E-01
    0.4500000000E+03    0.2103694563E-01    0.2704087482E-01
    0.4700000000E+03    0.2192449199E-01    0.2817689679E-01
    0.4900000000E+03    0.2280833846E-01    0.2930787779E-01
    0.5100000000E+03    0.2368852220E-01    0.3043387887E-01
    0.5300000000E+03    0.2456507978E-01    0.3155496002E-01
    0.5500000000E+03    0.2543804724E-01    0.3267118021E-01
    0.5700000000E+03    0.2630746003E-01    0.3378259738E-01
    0.5900000000E+03    0.2717335308E-01    0.3488926846E-01
    0.6100000000E+03    0.2803576078E-01    0.3599124940E-01
