# pressure,temperature,f1,f2,molkg1,molkg2
1.000000000000000000e+00,4.000000000000000000e+02,5.000000000000000000e-01,4.000000000000000222e-01,3.598750944000000083e-03,9.107066090000000107e-04
3.000000000000000000e+00,4.000000000000000000e+02,5.000000000000000000e-01,4.000000000000000222e-01,1.065464755000000013e-02,2.696364093000000201e-03
5.000000000000000000e+00,4.000000000000000000e+02,5.000000000000000000e-01,4.000000000000000222e-01,1.752784622000000056e-02,4.435888701999999607e-03
7.000000000000000000e+00,4.000000000000000000e+02,5.000000000000000000e-01,4.000000000000000222e-01,2.422535010000000100e-02,6.131047474999999983e-03
9.000000000000000000e+00,4.000000000000000000e+02,5.000000000000000000e-01,4.000000000000000222e-01,3.075380893000000115e-02,7.783518320000000143e-03
1.100000000000000000e+01,4.000000000000000000e+02,5.000000000000000000e-01,4.000000000000000222e-01,3.711954110000000029e-02,9.394895561000000256e-03
1.300000000000000000e+01,4.000000000000000000e+02,5.000000000000000000e-01,4.000000000000000222e-01,4.332855398999999746e-02,1.096669507999999994e-02
1.500000000000000000e+01,4.000000000000000000e+02,5.000000000000000000e-01,4.000000000000000222e-01,4.938656293000000252e-02,1.250035910000000042e-02
1.700000000000000000e+01,4.000000000000000000e+02,5.000000000000000000e-01,4.000000000000000222e-01,5.529900866999999665e-02,1.399726056000000045e-02
1.900000000000000000e+01,4.000000000000000000e+02,5.000000000000000000e-01,4.000000000000000222e-01,6.107107373000000144e-02,1.545870727999999923e-02
2.100000000000000000e+01,4.000000000000000000e+02,5.000000000000000000e-01,4.000000000000000222e-01,6.670769748999999527e-02,1.688594574000000167e-02
2.300000000000000000e+01,4.000000000000000000e+02,5.000000000000000000e-01,4.000000000000000222e-01,7.221359033999999455e-02,1.828016467000000145e-02
2.500000000000000000e+01,4.000000000000000000e+02,5.000000000000000000e-01,4.000000000000000222e-01,7.759324672999999561e-02,1.964249832000000001e-02
2.700000000000000000e+01,4.000000000000000000e+02,5.000000000000000000e-01,4.000000000000000222e-01,8.285095747000000010e-02,2.097402954999999861e-02
2.900000000000000000e+01,4.000000000000000000e+02,5.000000000000000000e-01,4.000000000000000222e-01,8.799082109000000429e-02,2.227579274999999873e-02
3.100000000000000000e+01,4.000000000000000000e+02,5.000000000000000000e-01,4.000000000000000222e-01,9.301675450000000678e-02,2.354877646000000033e-02
3.300000000000000000e+01,4.000000000000000000e+02,5.000000000000000000e-01,4.000000000000000222e-01,9.793250296000000077e-02,2.479392593999999936e-02
3.500000000000000000e+01,4.000000000000000000e+02,5.000000000000000000e-01,4.000000000000000222e-01,1.027416493000000014e-01,2.601214547000000113e-02
3.700000000000000000e+01,4.000000000000000000e+02,5.000000000000000000e-01,4.000000000000000222e-01,1.074476228999999977e-01,2.720430058000000012e-02
3.900000000000000000e+01,4.000000000000000000e+02,5.000000000000000000e-01,4.000000000000000222e-01,1.120537072999999995e-01,2.837122007999999876e-02
