# pressure,temperature,f1,f2,molkg1,molkg2
1.000000000000000000e+00,4.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,5.772503434000000010e-03,3.337535788999999864e-04
3.000000000000000000e+00,4.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,1.701126597999999893e-02,9.835934300999999401e-04
5.000000000000000000e+00,4.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,2.785943986999999886e-02,1.610899378000000062e-03
7.000000000000000000e+00,4.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,3.833703733999999780e-02,2.216825112999999941e-03
9.000000000000000000e+00,4.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,4.846272648999999655e-02,2.802446864000000121e-03
1.100000000000000000e+01,4.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,5.825394225999999676e-02,3.368769796000000045e-03
1.300000000000000000e+01,4.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,6.772698658999999621e-02,3.916733779999999852e-03
1.500000000000000000e+01,4.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,7.689711897999999823e-02,4.447218606000000359e-03
1.700000000000000000e+01,4.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,8.577863853999999344e-02,4.961048719000000183e-03
1.900000000000000000e+01,4.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,9.438495830000000197e-02,5.458997493000000353e-03
2.100000000000000000e+01,4.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,1.027286728999999982e-01,5.941791134000000418e-03
2.300000000000000000e+01,4.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,1.108216199000000013e-01,6.410112219999999916e-03
2.500000000000000000e+01,4.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,1.186749361999999974e-01,6.864602927000000229e-03
2.700000000000000000e+01,4.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,1.262991083999999986e-01,7.305867980000000164e-03
2.900000000000000000e+01,4.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,1.337040204999999926e-01,7.734477336999999973e-03
3.100000000000000000e+01,4.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,1.408989958999999903e-01,8.150968661999999712e-03
3.300000000000000000e+01,4.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,1.478928368000000104e-01,8.555849572000000236e-03
3.500000000000000000e+01,4.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,1.546938602000000051e-01,8.949599711999999679e-03
3.700000000000000000e+01,4.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,1.613099306000000122e-01,9.332672655000000608e-03
3.900000000000000000e+01,4.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,1.677484908000000108e-01,9.705497651000000864e-03
4.100000000000000000e+01,4.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,1.740165895000000129e-01,1.006848123000000060e-02
4.300000000000000000e+01,4.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,1.801209068000000080e-01,1.042200870000000064e-02
4.500000000000000000e+01,4.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,1.860677786999999916e-01,1.076644549999999922e-02
4.700000000000000000e+01,4.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,1.918632182999999991e-01,1.110213845999999914e-02
4.900000000000000000e+01,4.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,1.975129364000000054e-01,1.142941700000000074e-02
5.100000000000000000e+01,4.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,2.030223603000000099e-01,1.174859418000000037e-02
5.300000000000000000e+01,4.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,2.083966509000000078e-01,1.205996770000000023e-02
5.500000000000000000e+01,4.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,2.136407191999999955e-01,1.236382087000000018e-02
5.700000000000000000e+01,4.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,2.187592409999999932e-01,1.266042342000000057e-02
5.900000000000000000e+01,4.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,2.237566710999999986e-01,1.295003234000000059e-02
6.100000000000000000e+01,4.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,2.286372557999999944e-01,1.323289260000000064e-02
6.300000000000000000e+01,4.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,2.334050451999999942e-01,1.350923788000000028e-02
6.500000000000000000e+01,4.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,2.380639042999999899e-01,1.377929114999999934e-02
6.700000000000000000e+01,4.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,2.426175238000000123e-01,1.404326535000000042e-02
6.900000000000000000e+01,4.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,2.470694291999999959e-01,1.430136390000000084e-02
