# pressure,temperature,f1,f2,molkg1,molkg2
1.000000000000000000e+00,6.000000000000000000e+02,5.000000000000000000e-01,4.000000000000000222e-01,6.240545397000000045e-06,1.593201901999999963e-06
3.000000000000000000e+00,6.000000000000000000e+02,5.000000000000000000e-01,4.000000000000000222e-01,1.872122115000000113e-05,4.779535701999999849e-06
5.000000000000000000e+00,6.000000000000000000e+02,5.000000000000000000e-01,4.000000000000000222e-01,3.120134353999999717e-05,7.965776175000000535e-06
7.000000000000000000e+00,6.000000000000000000e+02,5.000000000000000000e-01,4.000000000000000222e-01,4.368091263000000249e-05,1.115192332999999962e-05
9.000000000000000000e+00,6.000000000000000000e+02,5.000000000000000000e-01,4.000000000000000222e-01,5.615992847000000264e-05,1.433797717999999958e-05
1.100000000000000000e+01,6.000000000000000000e+02,5.000000000000000000e-01,4.000000000000000222e-01,6.863839109000000049e-05,1.752393772999999864e-05
1.300000000000000000e+01,6.000000000000000000e+02,5.000000000000000000e-01,4.000000000000000222e-01,8.111630054999999500e-05,2.070980499999999983e-05
1.500000000000000000e+01,6.000000000000000000e+02,5.000000000000000000e-01,4.000000000000000222e-01,9.359365689000000578e-05,2.389557899000000147e-05
1.700000000000000000e+01,6.000000000000000000e+02,5.000000000000000000e-01,4.000000000000000222e-01,1.060704601999999940e-04,2.708125971999999980e-05
1.900000000000000000e+01,6.000000000000000000e+02,5.000000000000000000e-01,4.000000000000000222e-01,1.185467104000000017e-04,3.026684720000000144e-05
2.100000000000000000e+01,6.000000000000000000e+02,5.000000000000000000e-01,4.000000000000000222e-01,1.310224076999999879e-04,3.345234142999999960e-05
2.300000000000000000e+01,6.000000000000000000e+02,5.000000000000000000e-01,4.000000000000000222e-01,1.434975519999999883e-04,3.663774243999999716e-05
2.500000000000000000e+01,6.000000000000000000e+02,5.000000000000000000e-01,4.000000000000000222e-01,1.559721435000000129e-04,3.982305022000000105e-05
2.700000000000000000e+01,6.000000000000000000e+02,5.000000000000000000e-01,4.000000000000000222e-01,1.684461821000000025e-04,4.300826480000000059e-05
2.900000000000000000e+01,6.000000000000000000e+02,5.000000000000000000e-01,4.000000000000000222e-01,1.809196679999999942e-04,4.619338616999999934e-05
3.100000000000000000e+01,6.000000000000000000e+02,5.000000000000000000e-01,4.000000000000000222e-01,1.933926011000000101e-04,4.937841436000000016e-05
3.300000000000000000e+01,6.000000000000000000e+02,5.000000000000000000e-01,4.000000000000000222e-01,2.058649815000000011e-04,5.256334937000000306e-05
3.500000000000000000e+01,6.000000000000000000e+02,5.000000000000000000e-01,4.000000000000000222e-01,2.183368092999999992e-04,5.574819120999999770e-05
3.700000000000000000e+01,6.000000000000000000e+02,5.000000000000000000e-01,4.000000000000000222e-01,2.308080845000000045e-04,5.893293989999999727e-05
