# pressure,temperature,f1,f2,molkg1,molkg2
1.000000000000000000e+00,6.000000000000000000e+02,2.999999999999999889e-01,5.999999999999999778e-01,3.490486790999999917e-06,2.603527002999999949e-06
3.000000000000000000e+00,6.000000000000000000e+02,2.999999999999999889e-01,5.999999999999999778e-01,1.047130170999999965e-05,7.810478274000000611e-06
5.000000000000000000e+00,6.000000000000000000e+02,2.999999999999999889e-01,5.999999999999999778e-01,1.745190508000000036e-05,1.301729256999999981e-05
7.000000000000000000e+00,6.000000000000000000e+02,2.999999999999999889e-01,5.999999999999999778e-01,2.443229691999999968e-05,1.822396990999999982e-05
9.000000000000000000e+00,6.000000000000000000e+02,2.999999999999999889e-01,5.999999999999999778e-01,3.141247725999999707e-05,2.343051029000000108e-05
1.100000000000000000e+01,6.000000000000000000e+02,2.999999999999999889e-01,5.999999999999999778e-01,3.839244609000000289e-05,2.863691372000000000e-05
1.300000000000000000e+01,6.000000000000000000e+02,2.999999999999999889e-01,5.999999999999999778e-01,4.537220345000000287e-05,3.384318022000000302e-05
1.500000000000000000e+01,6.000000000000000000e+02,2.999999999999999889e-01,5.999999999999999778e-01,5.235174933000000057e-05,3.904930977999999676e-05
1.700000000000000000e+01,6.000000000000000000e+02,2.999999999999999889e-01,5.999999999999999778e-01,5.933108377000000208e-05,4.425530242999999763e-05
1.900000000000000000e+01,6.000000000000000000e+02,2.999999999999999889e-01,5.999999999999999778e-01,6.631020677000000062e-05,4.946115816000000242e-05
2.100000000000000000e+01,6.000000000000000000e+02,2.999999999999999889e-01,5.999999999999999778e-01,7.328911835000000261e-05,5.466687698999999723e-05
2.300000000000000000e+01,6.000000000000000000e+02,2.999999999999999889e-01,5.999999999999999778e-01,8.026781851999999771e-05,5.987245892000000238e-05
2.500000000000000000e+01,6.000000000000000000e+02,2.999999999999999889e-01,5.999999999999999778e-01,8.724630730000000590e-05,6.507790395999999398e-05
2.700000000000000000e+01,6.000000000000000000e+02,2.999999999999999889e-01,5.999999999999999778e-01,9.422458471000000650e-05,7.028321212999999879e-05
2.900000000000000000e+01,6.000000000000000000e+02,2.999999999999999889e-01,5.999999999999999778e-01,1.012026508000000020e-04,7.548838342999999648e-05
3.100000000000000000e+01,6.000000000000000000e+02,2.999999999999999889e-01,5.999999999999999778e-01,1.081805054999999971e-04,8.069341787000000382e-05
3.300000000000000000e+01,6.000000000000000000e+02,2.999999999999999889e-01,5.999999999999999778e-01,1.151581488000000020e-04,8.589831544999999369e-05
3.500000000000000000e+01,6.000000000000000000e+02,2.999999999999999889e-01,5.999999999999999778e-01,1.221355808999999998e-04,9.110307618999999963e-05
3.700000000000000000e+01,6.000000000000000000e+02,2.999999999999999889e-01,5.999999999999999778e-01,1.291128015999999938e-04,9.630770009999999775e-05
3.900000000000000000e+01,6.000000000000000000e+02,2.999999999999999889e-01,5.999999999999999778e-01,1.360898111000000078e-04,1.015121871999999945e-04
4.100000000000000000e+01,6.000000000000000000e+02,2.999999999999999889e-01,5.999999999999999778e-01,1.430666093000000096e-04,1.067165374000000015e-04
4.300000000000000000e+01,6.000000000000000000e+02,2.999999999999999889e-01,5.999999999999999778e-01,1.500431963000000042e-04,1.119207509000000019e-04
4.500000000000000000e+01,6.000000000000000000e+02,2.999999999999999889e-01,5.999999999999999778e-01,1.570195719999999866e-04,1.171248274999999990e-04
4.700000000000000000e+01,6.000000000000000000e+02,2.999999999999999889e-01,5.999999999999999778e-01,1.639957364999999889e-04,1.223287673999999894e-04
4.900000000000000000e+01,6.000000000000000000e+02,2.999999999999999889e-01,5.999999999999999778e-01,1.709716898000000112e-04,1.275325704999999952e-04
5.100000000000000000e+01,6.000000000000000000e+02,2.999999999999999889e-01,5.999999999999999778e-01,1.779474318999999991e-04,1.327362367999999893e-04
