# pressure,temperature,f1,f2,molkg1,molkg2
1.000000000000000000e+00,4.000000000000000000e+02,6.999999999999999556e-01,2.000000000000000111e-01,5.352582241999999726e-03,4.452086922999999846e-04
3.000000000000000000e+00,4.000000000000000000e+02,6.999999999999999556e-01,2.000000000000000111e-01,1.578789690000000079e-02,1.313230470999999936e-03
5.000000000000000000e+00,4.000000000000000000e+02,6.999999999999999556e-01,2.000000000000000111e-01,2.587827637000000153e-02,2.152624189999999792e-03
7.000000000000000000e+00,4.000000000000000000e+02,6.999999999999999556e-01,2.000000000000000111e-01,3.564054327999999910e-02,2.964785010000000123e-03
9.000000000000000000e+00,4.000000000000000000e+02,6.999999999999999556e-01,2.000000000000000111e-01,4.509044384000000100e-02,3.751018858000000102e-03
1.100000000000000000e+01,4.000000000000000000e+02,6.999999999999999556e-01,2.000000000000000111e-01,5.424273259000000208e-02,4.512549444999999770e-03
1.300000000000000000e+01,4.000000000000000000e+02,6.999999999999999556e-01,2.000000000000000111e-01,6.311124927000000273e-02,5.250524640000000381e-03
1.500000000000000000e+01,4.000000000000000000e+02,6.999999999999999556e-01,2.000000000000000111e-01,7.170898866000000038e-02,5.966022256000000357e-03
1.700000000000000000e+01,4.000000000000000000e+02,6.999999999999999556e-01,2.000000000000000111e-01,8.004816401000000581e-02,6.660055314999999837e-03
1.900000000000000000e+01,4.000000000000000000e+02,6.999999999999999556e-01,2.000000000000000111e-01,8.814026502999999790e-02,7.333576843999999734e-03
2.100000000000000000e+01,4.000000000000000000e+02,6.999999999999999556e-01,2.000000000000000111e-01,9.599611060000000362e-02,7.987484254999999839e-03
2.300000000000000000e+01,4.000000000000000000e+02,6.999999999999999556e-01,2.000000000000000111e-01,1.036258971000000029e-01,8.622623339999999775e-03
2.500000000000000000e+01,4.000000000000000000e+02,6.999999999999999556e-01,2.000000000000000111e-01,1.110392424000000017e-01,9.239791933000000845e-03
2.700000000000000000e+01,4.000000000000000000e+02,6.999999999999999556e-01,2.000000000000000111e-01,1.182452264999999947e-01,9.839743265000000863e-03
2.900000000000000000e+01,4.000000000000000000e+02,6.999999999999999556e-01,2.000000000000000111e-01,1.252524285999999931e-01,1.042318903000000012e-02
3.100000000000000000e+01,4.000000000000000000e+02,6.999999999999999556e-01,2.000000000000000111e-01,1.320689610000000125e-01,1.099080222000000003e-02
3.300000000000000000e+01,4.000000000000000000e+02,6.999999999999999556e-01,2.000000000000000111e-01,1.387025004000000117e-01,1.154321971999999925e-02
3.500000000000000000e+01,4.000000000000000000e+02,6.999999999999999556e-01,2.000000000000000111e-01,1.451603170999999914e-01,1.208104467000000078e-02
3.700000000000000000e+01,4.000000000000000000e+02,6.999999999999999556e-01,2.000000000000000111e-01,1.514493011999999972e-01,1.260484872999999978e-02
3.900000000000000000e+01,4.000000000000000000e+02,6.999999999999999556e-01,2.000000000000000111e-01,1.575759872999999978e-01,1.311517404999999921e-02
4.100000000000000000e+01,4.000000000000000000e+02,6.999999999999999556e-01,2.000000000000000111e-01,1.635465768999999903e-01,1.361253517000000045e-02
4.300000000000000000e+01,4.000000000000000000e+02,6.999999999999999556e-01,2.000000000000000111e-01,1.693669597999999943e-01,1.409742077000000066e-02
4.500000000000000000e+01,4.000000000000000000e+02,6.999999999999999556e-01,2.000000000000000111e-01,1.750427330999999864e-01,1.457029527000000026e-02
4.700000000000000000e+01,4.000000000000000000e+02,6.999999999999999556e-01,2.000000000000000111e-01,1.805792190000000130e-01,1.503160027999999974e-02
4.900000000000000000e+01,4.000000000000000000e+02,6.999999999999999556e-01,2.000000000000000111e-01,1.859814820000000035e-01,1.548175606000000079e-02
5.100000000000000000e+01,4.000000000000000000e+02,6.999999999999999556e-01,2.000000000000000111e-01,1.912543439000000123e-01,1.592116270000000153e-02
5.300000000000000000e+01,4.000000000000000000e+02,6.999999999999999556e-01,2.000000000000000111e-01,1.964023984000000111e-01,1.635020138999999928e-02
5.500000000000000000e+01,4.000000000000000000e+02,6.999999999999999556e-01,2.000000000000000111e-01,2.014300240999999936e-01,1.676923551000000095e-02
5.700000000000000000e+01,4.000000000000000000e+02,6.999999999999999556e-01,2.000000000000000111e-01,2.063413973000000068e-01,1.717861162999999997e-02
5.900000000000000000e+01,4.000000000000000000e+02,6.999999999999999556e-01,2.000000000000000111e-01,2.111405034000000125e-01,1.757866048999999833e-02
6.100000000000000000e+01,4.000000000000000000e+02,6.999999999999999556e-01,2.000000000000000111e-01,2.158311477000000034e-01,1.796969787999999971e-02
6.300000000000000000e+01,4.000000000000000000e+02,6.999999999999999556e-01,2.000000000000000111e-01,2.204169653999999978e-01,1.835202551999999890e-02
6.500000000000000000e+01,4.000000000000000000e+02,6.999999999999999556e-01,2.000000000000000111e-01,2.249014310999999933e-01,1.872593176999999900e-02
6.700000000000000000e+01,4.000000000000000000e+02,6.999999999999999556e-01,2.000000000000000111e-01,2.292878674999999922e-01,1.909169240999999961e-02
6.900000000000000000e+01,4.000000000000000000e+02,6.999999999999999556e-01,2.000000000000000111e-01,2.335794536999999949e-01,1.944957129999999937e-02
7.100000000000000000e+01,4.000000000000000000e+02,6.999999999999999556e-01,2.000000000000000111e-01,2.377792327000000094e-01,1.979982100999999953e-02
