# pressure,temperature,f1,f2,molkg1,molkg2
1.000000000000000000e+00,6.000000000000000000e+02,5.000000000000000000e-01,4.000000000000000222e-01,6.029003111999999643e-06,1.670919164000000021e-06
3.000000000000000000e+00,6.000000000000000000e+02,5.000000000000000000e-01,4.000000000000000222e-01,1.808661812000000112e-05,5.012684648999999993e-06
5.000000000000000000e+00,6.000000000000000000e+02,5.000000000000000000e-01,4.000000000000000222e-01,3.014371156000000119e-05,8.354353020000000263e-06
7.000000000000000000e+00,6.000000000000000000e+02,5.000000000000000000e-01,4.000000000000000222e-01,4.220028344999999885e-05,1.169592428999999992e-05
9.000000000000000000e+00,6.000000000000000000e+02,5.000000000000000000e-01,4.000000000000000222e-01,5.425633385999999967e-05,1.503739847000000082e-05
1.100000000000000000e+01,6.000000000000000000e+02,5.000000000000000000e-01,4.000000000000000222e-01,6.631186281999999971e-05,1.837877555999999955e-05
1.300000000000000000e+01,6.000000000000000000e+02,5.000000000000000000e-01,4.000000000000000222e-01,7.836687037999999473e-05,2.172005557999999917e-05
1.500000000000000000e+01,6.000000000000000000e+02,5.000000000000000000e-01,4.000000000000000222e-01,9.042135657000000112e-05,2.506123855000000100e-05
1.700000000000000000e+01,6.000000000000000000e+02,5.000000000000000000e-01,4.000000000000000222e-01,1.024753215000000000e-04,2.840232445999999847e-05
1.900000000000000000e+01,6.000000000000000000e+02,5.000000000000000000e-01,4.000000000000000222e-01,1.145287650999999961e-04,3.174331334000000119e-05
2.100000000000000000e+01,6.000000000000000000e+02,5.000000000000000000e-01,4.000000000000000222e-01,1.265816873999999989e-04,3.508420518999999900e-05
2.300000000000000000e+01,6.000000000000000000e+02,5.000000000000000000e-01,4.000000000000000222e-01,1.386340886000000049e-04,3.842500001999999852e-05
2.500000000000000000e+01,6.000000000000000000e+02,5.000000000000000000e-01,4.000000000000000222e-01,1.506859687000000007e-04,4.176569784000000294e-05
2.700000000000000000e+01,6.000000000000000000e+02,5.000000000000000000e-01,4.000000000000000222e-01,1.627373277000000132e-04,4.510629866999999837e-05
2.900000000000000000e+01,6.000000000000000000e+02,5.000000000000000000e-01,4.000000000000000222e-01,1.747881655999999884e-04,4.844680252000000157e-05
3.100000000000000000e+01,6.000000000000000000e+02,5.000000000000000000e-01,4.000000000000000222e-01,1.868384825000000125e-04,5.178720938999999899e-05
3.300000000000000000e+01,6.000000000000000000e+02,5.000000000000000000e-01,4.000000000000000222e-01,1.988882785000000092e-04,5.512751929999999706e-05
3.500000000000000000e+01,6.000000000000000000e+02,5.000000000000000000e-01,4.000000000000000222e-01,2.109375535000000007e-04,5.846773225000000254e-05
3.700000000000000000e+01,6.000000000000000000e+02,5.000000000000000000e-01,4.000000000000000222e-01,2.229863075999999919e-04,6.180784826000000154e-05
3.900000000000000000e+01,6.000000000000000000e+02,5.000000000000000000e-01,4.000000000000000222e-01,2.350345409999999929e-04,6.514786733999999727e-05
4.100000000000000000e+01,6.000000000000000000e+02,5.000000000000000000e-01,4.000000000000000222e-01,2.470822534999999936e-04,6.848778949999999972e-05
