# pressure,temperature,f1,f2,molkg1,molkg2
1.000000000000000000e+00,4.000000000000000000e+02,2.999999999999999889e-01,5.999999999999999778e-01,2.331822473000000166e-03,1.246969438000000100e-03
3.000000000000000000e+00,4.000000000000000000e+02,2.999999999999999889e-01,5.999999999999999778e-01,6.922475647999999995e-03,3.701961404999999823e-03
5.000000000000000000e+00,4.000000000000000000e+02,2.999999999999999889e-01,5.999999999999999778e-01,1.141831767000000067e-02,6.106363099999999669e-03
7.000000000000000000e+00,4.000000000000000000e+02,2.999999999999999889e-01,5.999999999999999778e-01,1.582225425000000074e-02,8.461723832999999695e-03
9.000000000000000000e+00,4.000000000000000000e+02,2.999999999999999889e-01,5.999999999999999778e-01,2.013707359999999946e-02,1.076953026999999917e-02
1.100000000000000000e+01,4.000000000000000000e+02,2.999999999999999889e-01,5.999999999999999778e-01,2.436545224999999912e-02,1.303120959000000044e-02
1.300000000000000000e+01,4.000000000000000000e+02,2.999999999999999889e-01,5.999999999999999778e-01,2.850996065999999995e-02,1.524813239000000036e-02
1.500000000000000000e+01,4.000000000000000000e+02,2.999999999999999889e-01,5.999999999999999778e-01,3.257306836999999955e-02,1.742161550999999850e-02
1.700000000000000000e+01,4.000000000000000000e+02,2.999999999999999889e-01,5.999999999999999778e-01,3.655714892999999827e-02,1.955292460000000038e-02
1.900000000000000000e+01,4.000000000000000000e+02,2.999999999999999889e-01,5.999999999999999778e-01,4.046448451000000252e-02,2.164327661999999874e-02
2.100000000000000000e+01,4.000000000000000000e+02,2.999999999999999889e-01,5.999999999999999778e-01,4.429727024999999957e-02,2.369384211999999920e-02
2.300000000000000000e+01,4.000000000000000000e+02,2.999999999999999889e-01,5.999999999999999778e-01,4.805761838000000008e-02,2.570574747999999909e-02
2.500000000000000000e+01,4.000000000000000000e+02,2.999999999999999889e-01,5.999999999999999778e-01,5.174756208999999746e-02,2.768007693999999935e-02
2.700000000000000000e+01,4.000000000000000000e+02,2.999999999999999889e-01,5.999999999999999778e-01,5.536905919000000009e-02,2.961787454999999930e-02
2.900000000000000000e+01,4.000000000000000000e+02,2.999999999999999889e-01,5.999999999999999778e-01,5.892399560000000092e-02,3.152014605000000302e-02
3.100000000000000000e+01,4.000000000000000000e+02,2.999999999999999889e-01,5.999999999999999778e-01,6.241418856000000015e-02,3.338786055000000225e-02
3.300000000000000000e+01,4.000000000000000000e+02,2.999999999999999889e-01,5.999999999999999778e-01,6.584138978999999614e-02,3.522195225000000068e-02
3.500000000000000000e+01,4.000000000000000000e+02,2.999999999999999889e-01,5.999999999999999778e-01,6.920728837999999550e-02,3.702332197000000186e-02
3.700000000000000000e+01,4.000000000000000000e+02,2.999999999999999889e-01,5.999999999999999778e-01,7.251351357999999414e-02,3.879283861999999888e-02
3.900000000000000000e+01,4.000000000000000000e+02,2.999999999999999889e-01,5.999999999999999778e-01,7.576163740999999896e-02,4.053134058999999928e-02
4.100000000000000000e+01,4.000000000000000000e+02,2.999999999999999889e-01,5.999999999999999778e-01,7.895317719000000123e-02,4.223963710999999871e-02
4.300000000000000000e+01,4.000000000000000000e+02,2.999999999999999889e-01,5.999999999999999778e-01,8.208959782999999955e-02,4.391850951000000197e-02
4.500000000000000000e+01,4.000000000000000000e+02,2.999999999999999889e-01,5.999999999999999778e-01,8.517231412999999585e-02,4.556871237000000019e-02
4.700000000000000000e+01,4.000000000000000000e+02,2.999999999999999889e-01,5.999999999999999778e-01,8.820269291000000511e-02,4.719097467999999740e-02
4.900000000000000000e+01,4.000000000000000000e+02,2.999999999999999889e-01,5.999999999999999778e-01,9.118205497999999631e-02,4.878600092999999666e-02
5.100000000000000000e+01,4.000000000000000000e+02,2.999999999999999889e-01,5.999999999999999778e-01,9.411167707999999743e-02,5.035447209999999868e-02
5.300000000000000000e+01,4.000000000000000000e+02,2.999999999999999889e-01,5.999999999999999778e-01,9.699279372999999871e-02,5.189704668000000298e-02
5.500000000000000000e+01,4.000000000000000000e+02,2.999999999999999889e-01,5.999999999999999778e-01,9.982659890999999452e-02,5.341436152000000187e-02
5.700000000000000000e+01,4.000000000000000000e+02,2.999999999999999889e-01,5.999999999999999778e-01,1.026142478000000025e-01,5.490703277999999660e-02
5.900000000000000000e+01,4.000000000000000000e+02,2.999999999999999889e-01,5.999999999999999778e-01,1.053568581000000060e-01,5.637565672000000028e-02
6.100000000000000000e+01,4.000000000000000000e+02,2.999999999999999889e-01,5.999999999999999778e-01,1.080555121000000007e-01,5.782081052000000165e-02
6.300000000000000000e+01,4.000000000000000000e+02,2.999999999999999889e-01,5.999999999999999778e-01,1.107112571999999961e-01,5.924305304000000022e-02
6.500000000000000000e+01,4.000000000000000000e+02,2.999999999999999889e-01,5.999999999999999778e-01,1.133251081999999965e-01,6.064292551000000087e-02
6.700000000000000000e+01,4.000000000000000000e+02,2.999999999999999889e-01,5.999999999999999778e-01,1.158980478000000008e-01,6.202095225999999795e-02
6.900000000000000000e+01,4.000000000000000000e+02,2.999999999999999889e-01,5.999999999999999778e-01,1.184310286999999962e-01,6.337764132999999800e-02
7.100000000000000000e+01,4.000000000000000000e+02,2.999999999999999889e-01,5.999999999999999778e-01,1.209249736999999936e-01,6.471348516000000051e-02
7.300000000000000000e+01,4.000000000000000000e+02,2.999999999999999889e-01,5.999999999999999778e-01,1.233807776999999994e-01,6.602896111000000623e-02
7.500000000000000000e+01,4.000000000000000000e+02,2.999999999999999889e-01,5.999999999999999778e-01,1.257993085999999927e-01,6.732453210000000077e-02
7.700000000000000000e+01,4.000000000000000000e+02,2.999999999999999889e-01,5.999999999999999778e-01,1.281814078000000079e-01,6.860064709999999510e-02
