     Pressure (Pa)     C7-500 (mol/kg)        3mC6-500 (mol/kg)
    0.1000000000E+01    0.6475431356E-04    0.7737594088E-04
    0.3000000000E+01    0.1941815603E-03    0.2320287862E-03
    0.5000000000E+01    0.3235004143E-03    0.3865497229E-03
    0.7000000000E+01    0.4527110124E-03    0.5409389189E-03
    0.9000000000E+01    0.5818134916E-03    0.6951965415E-03
    0.1100000000E+02    0.7108079885E-03    0.8493227581E-03
    0.1300000000E+02    0.8396946392E-03    0.1003317735E-02
    0.1500000000E+02    0.9684735800E-03    0.1157181640E-02
    0.1700000000E+02    0.1097144947E-02    0.1310914639E-02
    0.1900000000E+02    0.1225708875E-02    0.1464516898E-02
    0.2100000000E+02    0.1354165500E-02    0.1617988582E-02
    0.2300000000E+02    0.1482514958E-02    0.1771329858E-02
    0.2500000000E+02    0.1610757383E-02    0.1924540890E-02
    0.2700000000E+02    0.1738892909E-02    0.2077621843E-02
    0.2900000000E+02    0.1866921672E-02    0.2230572883E-02
    0.3100000000E+02    0.1994843806E-02    0.2383394174E-02
    0.3300000000E+02    0.2122659444E-02    0.2536085879E-02
    0.3500000000E+02    0.2250368722E-02    0.2688648162E-02
    0.3700000000E+02    0.2377971771E-02    0.2841081188E-02
    0.3900000000E+02    0.2505468726E-02    0.2993385119E-02
    0.4100000000E+02    0.2632859720E-02    0.3145560118E-02
    0.4300000000E+02    0.2760144885E-02    0.3297606349E-02
    0.4500000000E+02    0.2887324355E-02    0.3449523974E-02
    0.4700000000E+02    0.3014398262E-02    0.3601313154E-02
    0.4900000000E+02    0.3141366738E-02    0.3752974052E-02
    0.5100000000E+02    0.3268229915E-02    0.3904506830E-02
    0.5300000000E+02    0.3394987925E-02    0.4055911649E-02
    0.5500000000E+02    0.3521640901E-02    0.4207188670E-02
    0.5700000000E+02    0.3648188972E-02    0.4358338053E-02
    0.5900000000E+02    0.3774632270E-02    0.4509359960E-02
    0.6100000000E+02    0.3900970927E-02    0.4660254551E-02
    0.6300000000E+02    0.4027205073E-02    0.4811021986E-02
    0.6500000000E+02    0.4153334838E-02    0.4961662424E-02
    0.6700000000E+02    0.4279360353E-02    0.5112176026E-02
    0.6900000000E+02    0.4405281748E-02    0.5262562949E-02
    0.7100000000E+02    0.4531099152E-02    0.5412823355E-02
    0.7300000000E+02    0.4656812696E-02    0.5562957400E-02
    0.7500000000E+02    0.4782422509E-02    0.5712965244E-02
    0.7700000000E+02    0.4907928720E-02    0.5862847044E-02
    0.7900000000E+02    0.5033331458E-02    0.6012602959E-02
