# pressure,temperature,f1,f2,molkg1,molkg2
1.000000000000000000e+00,5.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,2.110263219999999960e-04,1.271781145999999924e-05
3.000000000000000000e+00,5.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,6.326653207000000048e-04,3.812804144000000279e-05
5.000000000000000000e+00,5.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,1.053753692999999988e-03,6.350446981000000622e-05
7.000000000000000000e+00,5.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,1.474292517999999975e-03,8.884716319000000428e-05
9.000000000000000000e+00,5.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,1.894282870999999943e-03,1.141561880000000037e-04
1.100000000000000000e+01,5.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,2.313725825000000156e-03,1.394316106000000055e-04
1.300000000000000000e+01,5.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,2.732622451000000022e-03,1.646734970999999981e-04
1.500000000000000000e+01,5.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,3.150973815999999830e-03,1.898819134000000110e-04
1.700000000000000000e+01,5.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,3.568780985000000096e-03,2.150569252000000093e-04
1.900000000000000000e+01,5.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,3.986045021000000042e-03,2.401985982000000124e-04
2.100000000000000000e+01,5.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,4.402766980999999781e-03,2.653069977999999974e-04
2.300000000000000000e+01,5.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,4.818947922000000293e-03,2.903821892000000128e-04
2.500000000000000000e+01,5.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,5.234588899000000399e-03,3.154242374999999938e-04
2.700000000000000000e+01,5.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,5.649690962999999802e-03,3.404332075999999736e-04
2.900000000000000000e+01,5.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,6.064255160000000394e-03,3.654091643000000078e-04
3.100000000000000000e+01,5.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,6.478282537999999723e-03,3.903521721000000012e-04
3.300000000000000000e+01,5.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,6.891774138000000133e-03,4.152622953999999893e-04
3.500000000000000000e+01,5.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,7.304731000999999634e-03,4.401395984999999754e-04
3.700000000000000000e+01,5.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,7.717154165000000149e-03,4.649841455000000069e-04
3.900000000000000000e+01,5.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,8.129044663000000587e-03,4.897960001999999806e-04
4.100000000000000000e+01,5.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,8.540403529000000285e-03,5.145752263999999561e-04
4.300000000000000000e+01,5.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,8.951231791000000340e-03,5.393218877000000369e-04
4.500000000000000000e+01,5.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,9.361530477000000114e-03,5.640360474999999915e-04
4.700000000000000000e+01,5.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,9.771300610000000289e-03,5.887177689999999576e-04
4.900000000000000000e+01,5.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,1.018054321000000026e-02,6.133671152999999867e-04
5.100000000000000000e+01,5.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,1.058925930000000071e-02,6.379841492999999576e-04
5.300000000000000000e+01,5.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,1.099744989000000020e-02,6.625689337999999878e-04
5.500000000000000000e+01,5.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,1.140511599999999987e-02,6.871215314000000225e-04
5.700000000000000000e+01,5.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,1.181225864000000000e-02,7.116420045000000508e-04
5.900000000000000000e+01,5.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,1.221887881999999918e-02,7.361304153999999756e-04
6.100000000000000000e+01,5.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,1.262497754000000035e-02,7.605868261999999607e-04
6.300000000000000000e+01,5.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,1.303055579999999949e-02,7.850112988999999753e-04
6.500000000000000000e+01,5.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,1.343561461000000040e-02,8.094038951999999463e-04
6.700000000000000000e+01,5.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,1.384015497000000081e-02,8.337646768000000173e-04
6.900000000000000000e+01,5.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,1.424417786000000026e-02,8.580937050999999649e-04
7.100000000000000000e+01,5.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,1.464768429000000080e-02,8.823910414999999990e-04
7.300000000000000000e+01,5.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,1.505067524000000025e-02,9.066567472000000485e-04
7.500000000000000000e+01,5.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,1.545315170999999980e-02,9.308908831000000002e-04
7.700000000000000000e+01,5.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,1.585511466999999994e-02,9.550935100999999577e-04
7.900000000000000000e+01,5.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,1.625656510999999929e-02,9.792646887999999824e-04
8.100000000000000000e+01,5.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,1.665750401000000089e-02,1.003404480000000092e-03
8.300000000000000000e+01,5.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,1.705793234999999908e-02,1.027512944000000088e-03
8.500000000000000000e+01,5.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,1.745785110000000126e-02,1.051590139999999908e-03
8.700000000000000000e+01,5.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,1.785726123000000096e-02,1.075636129999999954e-03
8.900000000000000000e+01,5.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,1.825616373000000028e-02,1.099650972999999992e-03
9.100000000000000000e+01,5.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,1.865455955000000152e-02,1.123634728000000001e-03
9.300000000000000000e+01,5.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,1.905244966000000165e-02,1.147587455999999955e-03
9.500000000000000000e+01,5.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,1.944983502000000031e-02,1.171509215000000057e-03
9.700000000000000000e+01,5.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,1.984671659000000060e-02,1.195400066000000061e-03
9.900000000000000000e+01,5.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,2.024309533999999952e-02,1.219260066999999954e-03
1.000000000000000000e+01,5.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,2.104072706000000015e-03,1.267980955000000127e-04
3.000000000000000000e+01,5.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,6.271335886000000207e-03,3.778847827000000165e-04
5.000000000000000000e+01,5.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,1.038496700999999925e-02,6.256796674000000358e-04
7.000000000000000000e+01,5.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,1.444599556999999999e-02,8.702463309999999537e-04
9.000000000000000000e+01,5.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,1.845542491000000049e-02,1.111646733000000095e-03
1.100000000000000000e+02,5.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,2.241423298000000050e-02,1.349941260999999943e-03
1.300000000000000000e+02,5.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,2.632337318000000162e-02,1.585188782000000090e-03
1.500000000000000000e+02,5.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,3.018377511999999901e-02,1.817446689999999967e-03
1.700000000000000000e+02,5.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,3.399634532999999681e-02,2.046770947999999955e-03
1.900000000000000000e+02,5.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,3.776196801000000075e-02,2.273216138000000094e-03
2.100000000000000000e+02,5.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,4.148150569999999732e-02,2.496835498999999941e-03
2.300000000000000000e+02,5.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,4.515579992999999709e-02,2.717680969000000127e-03
2.500000000000000000e+02,5.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,4.878567184000000279e-02,2.935803224999999819e-03
2.700000000000000000e+02,5.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,5.237192285000000225e-02,3.151251721000000033e-03
2.900000000000000000e+02,5.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,5.591533519999999924e-02,3.364074725000000023e-03
3.100000000000000000e+02,5.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,5.941667251999999816e-02,3.574319353000000171e-03
3.300000000000000000e+02,5.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,6.287668039999999570e-02,3.782031603000000127e-03
3.500000000000000000e+02,5.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,6.629608693999999858e-02,3.987256391000000393e-03
3.700000000000000000e+02,5.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,6.967560320000000529e-02,4.190037578999999610e-03
3.900000000000000000e+02,5.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,7.301592375000000301e-02,4.390418006000000074e-03
4.100000000000000000e+02,5.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,7.631772709999999627e-02,4.588439520999999799e-03
4.300000000000000000e+02,5.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,7.958167622999999524e-02,4.784143006999999788e-03
4.500000000000000000e+02,5.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,8.280841894000000314e-02,4.977568412000000012e-03
4.700000000000000000e+02,5.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,8.599858836000000284e-02,5.168754773000000177e-03
4.900000000000000000e+02,5.000000000000000000e+02,8.000000000000000444e-01,1.000000000000000056e-01,8.915280332000000141e-02,5.357740245000000047e-03
