# pressure,temperature,f1,f2,molkg1,molkg2
1.000000000000000000e+00,6.000000000000000000e+02,2.000000000000000111e-01,6.999999999999999556e-01,2.855855140999999848e-06,2.836679163000000207e-06
3.000000000000000000e+00,6.000000000000000000e+02,2.000000000000000111e-01,6.999999999999999556e-01,8.567449479000000781e-06,8.509928488000000467e-06
5.000000000000000000e+00,6.000000000000000000e+02,2.000000000000000111e-01,6.999999999999999556e-01,1.427888923000000073e-05,1.418303248000000049e-05
7.000000000000000000e+00,6.000000000000000000e+02,2.000000000000000111e-01,6.999999999999999556e-01,1.999017440999999892e-05,1.985599115000000043e-05
9.000000000000000000e+00,6.000000000000000000e+02,2.000000000000000111e-01,6.999999999999999556e-01,2.570130503000000056e-05,2.552880451000000075e-05
1.100000000000000000e+01,6.000000000000000000e+02,2.000000000000000111e-01,6.999999999999999556e-01,3.141228109000000058e-05,3.120147256000000314e-05
1.300000000000000000e+01,6.000000000000000000e+02,2.000000000000000111e-01,6.999999999999999556e-01,3.712310261000000201e-05,3.687399530999999726e-05
1.500000000000000000e+01,6.000000000000000000e+02,2.000000000000000111e-01,6.999999999999999556e-01,4.283376960000000129e-05,4.254637277000000327e-05
1.700000000000000000e+01,6.000000000000000000e+02,2.000000000000000111e-01,6.999999999999999556e-01,4.854428207000000163e-05,4.821860494999999727e-05
1.900000000000000000e+01,6.000000000000000000e+02,2.000000000000000111e-01,6.999999999999999556e-01,5.425464002000000304e-05,5.389069184999999959e-05
2.100000000000000000e+01,6.000000000000000000e+02,2.000000000000000111e-01,6.999999999999999556e-01,5.996484348000000159e-05,5.956263347999999990e-05
2.300000000000000000e+01,6.000000000000000000e+02,2.000000000000000111e-01,6.999999999999999556e-01,6.567489244000000086e-05,6.523442986000000461e-05
2.500000000000000000e+01,6.000000000000000000e+02,2.000000000000000111e-01,6.999999999999999556e-01,7.138478692999999692e-05,7.090608097999999697e-05
2.700000000000000000e+01,6.000000000000000000e+02,2.000000000000000111e-01,6.999999999999999556e-01,7.709452693999999334e-05,7.657758685000000051e-05
2.900000000000000000e+01,6.000000000000000000e+02,2.000000000000000111e-01,6.999999999999999556e-01,8.280411249999999976e-05,8.224894748999999456e-05
3.100000000000000000e+01,6.000000000000000000e+02,2.000000000000000111e-01,6.999999999999999556e-01,8.851354361000000263e-05,8.792016290000000621e-05
3.300000000000000000e+01,6.000000000000000000e+02,2.000000000000000111e-01,6.999999999999999556e-01,9.422282028000000516e-05,9.359123308999999803e-05
3.500000000000000000e+01,6.000000000000000000e+02,2.000000000000000111e-01,6.999999999999999556e-01,9.993194251999999700e-05,9.926215807000000034e-05
3.700000000000000000e+01,6.000000000000000000e+02,2.000000000000000111e-01,6.999999999999999556e-01,1.056409104000000007e-04,1.049329378000000003e-04
3.900000000000000000e+01,6.000000000000000000e+02,2.000000000000000111e-01,6.999999999999999556e-01,1.113497238000000047e-04,1.106035723999999957e-04
4.100000000000000000e+01,6.000000000000000000e+02,2.000000000000000111e-01,6.999999999999999556e-01,1.170583827999999941e-04,1.162740618000000049e-04
4.300000000000000000e+01,6.000000000000000000e+02,2.000000000000000111e-01,6.999999999999999556e-01,1.227668874000000096e-04,1.219444060000000006e-04
4.500000000000000000e+01,6.000000000000000000e+02,2.000000000000000111e-01,6.999999999999999556e-01,1.284752377000000019e-04,1.276146050000000101e-04
4.700000000000000000e+01,6.000000000000000000e+02,2.000000000000000111e-01,6.999999999999999556e-01,1.341834335999999932e-04,1.332846588999999976e-04
4.900000000000000000e+01,6.000000000000000000e+02,2.000000000000000111e-01,6.999999999999999556e-01,1.398914751000000106e-04,1.389545676000000123e-04
5.100000000000000000e+01,6.000000000000000000e+02,2.000000000000000111e-01,6.999999999999999556e-01,1.455993623000000048e-04,1.446243311000000001e-04
5.300000000000000000e+01,6.000000000000000000e+02,2.000000000000000111e-01,6.999999999999999556e-01,1.513070952000000031e-04,1.502939494999999930e-04
5.500000000000000000e+01,6.000000000000000000e+02,2.000000000000000111e-01,6.999999999999999556e-01,1.570146737000000002e-04,1.559634227999999912e-04
5.700000000000000000e+01,6.000000000000000000e+02,2.000000000000000111e-01,6.999999999999999556e-01,1.627220980000000064e-04,1.616327508999999894e-04
5.900000000000000000e+01,6.000000000000000000e+02,2.000000000000000111e-01,6.999999999999999556e-01,1.684293679000000116e-04,1.673019339999999979e-04
6.100000000000000000e+01,6.000000000000000000e+02,2.000000000000000111e-01,6.999999999999999556e-01,1.741364834999999936e-04,1.729709719000000064e-04
6.300000000000000000e+01,6.000000000000000000e+02,2.000000000000000111e-01,6.999999999999999556e-01,1.798434449000000117e-04,1.786398646999999931e-04
6.500000000000000000e+01,6.000000000000000000e+02,2.000000000000000111e-01,6.999999999999999556e-01,1.855502520000000067e-04,1.843086124000000120e-04
6.700000000000000000e+01,6.000000000000000000e+02,2.000000000000000111e-01,6.999999999999999556e-01,1.912569048000000056e-04,1.899772150000000089e-04
6.900000000000000000e+01,6.000000000000000000e+02,2.000000000000000111e-01,6.999999999999999556e-01,1.969634033999999865e-04,1.956456725000000111e-04
7.100000000000000000e+01,6.000000000000000000e+02,2.000000000000000111e-01,6.999999999999999556e-01,2.026697476999999984e-04,2.013139849999999963e-04
7.300000000000000000e+01,6.000000000000000000e+02,2.000000000000000111e-01,6.999999999999999556e-01,2.083759377999999923e-04,2.069821523999999867e-04
7.500000000000000000e+01,6.000000000000000000e+02,2.000000000000000111e-01,6.999999999999999556e-01,2.140819736999999951e-04,2.126501747000000093e-04
7.700000000000000000e+01,6.000000000000000000e+02,2.000000000000000111e-01,6.999999999999999556e-01,2.197878554000000069e-04,2.183180519999999879e-04
7.900000000000000000e+01,6.000000000000000000e+02,2.000000000000000111e-01,6.999999999999999556e-01,2.254935827999999956e-04,2.239857843000000038e-04
8.100000000000000000e+01,6.000000000000000000e+02,2.000000000000000111e-01,6.999999999999999556e-01,2.311991560999999984e-04,2.296533714999999978e-04
8.300000000000000000e+01,6.000000000000000000e+02,2.000000000000000111e-01,6.999999999999999556e-01,2.369045752999999880e-04,2.353208137000000020e-04
8.500000000000000000e+01,6.000000000000000000e+02,2.000000000000000111e-01,6.999999999999999556e-01,2.426098402000000087e-04,2.409881108000000113e-04
8.700000000000000000e+01,6.000000000000000000e+02,2.000000000000000111e-01,6.999999999999999556e-01,2.483149510000000164e-04,2.466552630000000087e-04
8.900000000000000000e+01,6.000000000000000000e+02,2.000000000000000111e-01,6.999999999999999556e-01,2.540199076000000059e-04,2.523222701000000113e-04
9.100000000000000000e+01,6.000000000000000000e+02,2.000000000000000111e-01,6.999999999999999556e-01,2.597247102000000145e-04,2.579891322999999749e-04
9.300000000000000000e+01,6.000000000000000000e+02,2.000000000000000111e-01,6.999999999999999556e-01,2.654293585000000000e-04,2.636558494999999757e-04
9.500000000000000000e+01,6.000000000000000000e+02,2.000000000000000111e-01,6.999999999999999556e-01,2.711338528000000045e-04,2.693224215999999818e-04
9.700000000000000000e+01,6.000000000000000000e+02,2.000000000000000111e-01,6.999999999999999556e-01,2.768381929999999959e-04,2.749888488999999809e-04
9.900000000000000000e+01,6.000000000000000000e+02,2.000000000000000111e-01,6.999999999999999556e-01,2.825423790999999742e-04,2.806551310999999852e-04
1.000000000000000000e+01,6.000000000000000000e+02,2.000000000000000111e-01,6.999999999999999556e-01,2.855681238000000035e-05,2.836515670000000166e-05
3.000000000000000000e+01,6.000000000000000000e+02,2.000000000000000111e-01,6.999999999999999556e-01,8.565884735999999616e-05,8.508457335000000536e-05
5.000000000000000000e+01,6.000000000000000000e+02,2.000000000000000111e-01,6.999999999999999556e-01,1.427454379999999875e-04,1.417894674999999960e-04
7.000000000000000000e+01,6.000000000000000000e+02,2.000000000000000111e-01,6.999999999999999556e-01,1.998165948000000104e-04,1.984798468999999935e-04
9.000000000000000000e+01,6.000000000000000000e+02,2.000000000000000111e-01,6.999999999999999556e-01,2.568723282000000036e-04,2.551557193000000075e-04
1.100000000000000000e+02,6.000000000000000000e+02,2.000000000000000111e-01,6.999999999999999556e-01,3.139126485000000234e-04,3.118170925999999739e-04
1.300000000000000000e+02,6.000000000000000000e+02,2.000000000000000111e-01,6.999999999999999556e-01,3.709375661999999739e-04,3.684639744000000033e-04
1.500000000000000000e+02,6.000000000000000000e+02,2.000000000000000111e-01,6.999999999999999556e-01,4.279470917999999755e-04,4.250963724999999994e-04
1.700000000000000000e+02,6.000000000000000000e+02,2.000000000000000111e-01,6.999999999999999556e-01,4.849412355999999764e-04,4.817142946999999746e-04
1.900000000000000000e+02,6.000000000000000000e+02,2.000000000000000111e-01,6.999999999999999556e-01,5.419200078999999786e-04,5.383177486999999629e-04
2.100000000000000000e+02,6.000000000000000000e+02,2.000000000000000111e-01,6.999999999999999556e-01,5.988834193000000267e-04,5.949067421999999989e-04
2.300000000000000000e+02,6.000000000000000000e+02,2.000000000000000111e-01,6.999999999999999556e-01,6.558314799999999823e-04,6.514812830000000403e-04
