     Pressure (Pa)     2mC6-400 (mol/kg)     3mC6-400 (mol/kg)     33mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.7866958357E-03    0.4673684444E-02    0.1922046392E-03    0.1179823189E-01
    0.3000000000E+01    0.2265764356E-02    0.1334592624E-01    0.5538528207E-03    0.3369853469E-01
    0.5000000000E+01    0.3634341262E-02    0.2122189046E-01    0.8888631847E-03    0.5359790890E-01
    0.7000000000E+01    0.4907820160E-02    0.2840696753E-01    0.1200972898E-02    0.7176076944E-01
    0.9000000000E+01    0.6098893565E-02    0.3498871067E-01    0.1493260870E-02    0.8840681446E-01
    0.1100000000E+02    0.7218113059E-02    0.4104045768E-01    0.1768284537E-02    0.1037201005E+00
    0.1300000000E+02    0.8274316545E-02    0.4662410460E-01    0.2028184150E-02    0.1178559933E+00
    0.1500000000E+02    0.9274957842E-02    0.5179225429E-01    0.2274763205E-02    0.1309465527E+00
    0.1700000000E+02    0.1022636361E-01    0.5658989836E-01    0.2509551108E-02    0.1431047485E+00
    0.1900000000E+02    0.1113393553E-01    0.6105574649E-01    0.2733852480E-02    0.1544277924E+00
    0.2100000000E+02    0.1200231087E-01    0.6522328655E-01    0.2948786281E-02    0.1649997959E+00
    0.2300000000E+02    0.1283549101E-01    0.6912163695E-01    0.3155317130E-02    0.1748939073E+00
    0.2500000000E+02    0.1363694509E-01    0.7277623733E-01    0.3354280544E-02    0.1841740437E+00
    0.2700000000E+02    0.1440969425E-01    0.7620941220E-01    0.3546403446E-02    0.1928963041E+00
    0.2900000000E+02    0.1515638053E-01    0.7944083399E-01    0.3732320920E-02    0.2011101312E+00
    0.3100000000E+02    0.1587932353E-01    0.8248790587E-01    0.3912589998E-02    0.2088592709E+00
    0.3300000000E+02    0.1658056734E-01    0.8536608012E-01    0.4087701066E-02    0.2161825716E+00
    0.3500000000E+02    0.1726191957E-01    0.8808912430E-01    0.4258087347E-02    0.2231146517E+00
    0.3700000000E+02    0.1792498407E-01    0.9066934503E-01    0.4424132834E-02    0.2296864606E+00
    0.3900000000E+02    0.1857118831E-01    0.9311777696E-01    0.4586178959E-02    0.2359257535E+00
    0.4100000000E+02    0.1920180665E-01    0.9544434318E-01    0.4744530213E-02    0.2418574937E+00
    0.4300000000E+02    0.1981797996E-01    0.9765799191E-01    0.4899458919E-02    0.2475041955E+00
    0.4500000000E+02    0.2042073239E-01    0.9976681348E-01    0.5051209290E-02    0.2528862178E+00
    0.4700000000E+02    0.2101098571E-01    0.1017781409E+00    0.5200000896E-02    0.2580220168E+00
    0.4900000000E+02    0.2158957156E-01    0.1036986366E+00    0.5346031644E-02    0.2629283635E+00
    0.1000000000E+02    0.6666896787E-02    0.3807672481E-01    0.1632788240E-02    0.9621973920E-01
    0.3000000000E+02    0.1552068622E-01    0.8098640552E-01    0.3823129417E-02    0.2050402525E+00
    0.5000000000E+02    0.2187472708E-01    0.1046267398E+00    0.5418068256E-02    0.2653003192E+00
    0.7000000000E+02    0.2711438179E-01    0.1196388910E+00    0.6749223295E-02    0.3037625739E+00
    0.9000000000E+02    0.3172579018E-01    0.1300372022E+00    0.7931727453E-02    0.3305399730E+00
    0.1100000000E+03    0.3592128904E-01    0.1376756595E+00    0.9015373595E-02    0.3503107166E+00
    0.1300000000E+03    0.3980896651E-01    0.1435300382E+00    0.1002530547E-01    0.3655409793E+00
    0.1500000000E+03    0.4345079769E-01    0.1481634143E+00    0.1097586520E-01    0.3776561686E+00
    0.1700000000E+03    0.4688596237E-01    0.1519237790E+00    0.1187610373E-01    0.3875386258E+00
    0.1900000000E+03    0.5014132849E-01    0.1550379427E+00    0.1273223792E-01    0.3957643576E+00
    0.2100000000E+03    0.5323660003E-01    0.1576601500E+00    0.1354884720E-01    0.4027257109E+00
    0.2300000000E+03    0.5618703199E-01    0.1598990052E+00    0.1432949928E-01    0.4086993819E+00
    0.2500000000E+03    0.5900495112E-01    0.1618332240E+00    0.1507709793E-01    0.4138862408E+00
    0.2700000000E+03    0.6170065357E-01    0.1635212749E+00    0.1579408664E-01    0.4184357304E+00
    0.2900000000E+03    0.6428296023E-01    0.1650075101E+00    0.1648257384E-01    0.4224613949E+00
    0.3100000000E+03    0.6675957541E-01    0.1663261927E+00    0.1714441332E-01    0.4260510916E+00
    0.3300000000E+03    0.6913732801E-01    0.1675042174E+00    0.1778125814E-01    0.4292738953E+00
    0.3500000000E+03    0.7142233965E-01    0.1685629950E+00    0.1839459812E-01    0.4321848854E+00
    0.3700000000E+03    0.7362014620E-01    0.1695197856E+00    0.1898578691E-01    0.4348285353E+00
    0.3900000000E+03    0.7573578831E-01    0.1703886602E+00    0.1955606229E-01    0.4372411602E+00
    0.4100000000E+03    0.7777388092E-01    0.1711812066E+00    0.2010656172E-01    0.4394527149E+00
    0.4300000000E+03    0.7973866798E-01    0.1719070552E+00    0.2063833468E-01    0.4414881350E+00
    0.4500000000E+03    0.8163406655E-01    0.1725742767E+00    0.2115235268E-01    0.4433683514E+00
    0.4700000000E+03    0.8346370308E-01    0.1731896860E+00    0.2164951754E-01    0.4451110675E+00
    0.4900000000E+03    0.8523094372E-01    0.1737590782E+00    0.2213066833E-01    0.4467313617E+00
    0.1000000000E+03    0.3386727062E-01    0.1341272685E+00    0.8483983202E-02    0.3411138731E+00
    0.3000000000E+03    0.6553403418E-01    0.1656859672E+00    0.1681671702E-01    0.4243060462E+00
    0.5000000000E+03    0.8609215273E-01    0.1740280962E+00    0.2236548500E-01    0.4474997131E+00
    0.7000000000E+03    0.1006975801E+00    0.1778890493E+00    0.2638583791E-01    0.4587831620E+00
    0.9000000000E+03    0.1115971618E+00    0.1801073881E+00    0.2944262785E-01    0.4655869712E+00
    0.1100000000E+04    0.1200291795E+00    0.1815409885E+00    0.3185110176E-01    0.4701970725E+00
    0.1300000000E+04    0.1267365672E+00    0.1825389326E+00    0.3380202666E-01    0.4735596423E+00
    0.1500000000E+04    0.1321921775E+00    0.1832701710E+00    0.3541770686E-01    0.4761402809E+00
    0.1700000000E+04    0.1367111324E+00    0.1838264633E+00    0.3678020074E-01    0.4781960043E+00
    0.1900000000E+04    0.1405114140E+00    0.1842619404E+00    0.3794663989E-01    0.4798808698E+00
    0.2100000000E+04    0.1437485433E+00    0.1846105908E+00    0.3895804372E-01    0.4812931395E+00
    0.2300000000E+04    0.1465364093E+00    0.1848948240E+00    0.3984463875E-01    0.4824986100E+00
    0.2500000000E+04    0.1489602950E+00    0.1851300073E+00    0.4062919935E-01    0.4835430971E+00
    0.2700000000E+04    0.1510853068E+00    0.1853270255E+00    0.4132921863E-01    0.4844595461E+00
    0.2900000000E+04    0.1529619930E+00    0.1854937999E+00    0.4195836119E-01    0.4852722950E+00
    0.3100000000E+04    0.1546301871E+00    0.1856362300E+00    0.4252746057E-01    0.4859997397E+00
    0.3300000000E+04    0.1561216955E+00    0.1857587968E+00    0.4304521973E-01    0.4866560612E+00
    0.3500000000E+04    0.1574622172E+00    0.1858649637E+00    0.4351871291E-01    0.4872523810E+00
    0.3700000000E+04    0.1586727371E+00    0.1859574482E+00    0.4395375172E-01    0.4877975527E+00
    0.3900000000E+04    0.1597705569E+00    0.1860384110E+00    0.4435515644E-01    0.4882987194E+00
    0.4100000000E+04    0.1607700659E+00    0.1861095913E+00    0.4472696009E-01    0.4887617131E+00
    0.4300000000E+04    0.1616833268E+00    0.1861724036E+00    0.4507256392E-01    0.4891913458E+00
    0.4500000000E+04    0.1625205261E+00    0.1862280097E+00    0.4539485734E-01    0.4895916267E+00
    0.4700000000E+04    0.1632903237E+00    0.1862773722E+00    0.4569631140E-01    0.4899659251E+00
    0.4900000000E+04    0.1640001274E+00    0.1863212951E+00    0.4597905251E-01    0.4903170952E+00
    0.1000000000E+04    0.1160669948E+00    0.1808942294E+00    0.3071391185E-01    0.4680905420E+00
    0.3000000000E+04    0.1538200010E+00    0.1855677501E+00    0.4224982907E-01    0.4856457110E+00
    0.5000000000E+04    0.1643345586E+00    0.1863414323E+00    0.4611399063E-01    0.4904847822E+00
    0.7000000000E+04    0.1690340789E+00    0.1865773978E+00    0.4816923547E-01    0.4930633016E+00
    0.9000000000E+04    0.1715873403E+00    0.1866503099E+00    0.4949289569E-01    0.4947780222E+00
    0.1100000000E+05    0.1731290564E+00    0.1866578527E+00    0.5044003323E-01    0.4960539650E+00
    0.1300000000E+05    0.1741211498E+00    0.1866353238E+00    0.5116424353E-01    0.4970695630E+00
    0.1500000000E+05    0.1747852875E+00    0.1865979959E+00    0.5174372373E-01    0.4979146603E+00
    0.1700000000E+05    0.1752403101E+00    0.1865532709E+00    0.5222289921E-01    0.4986401913E+00
    0.1900000000E+05    0.1755552449E+00    0.1865050178E+00    0.5262908962E-01    0.4992775606E+00
    0.2100000000E+05    0.1757726955E+00    0.1864553638E+00    0.5298013451E-01    0.4998473838E+00
    0.2300000000E+05    0.1759202403E+00    0.1864055166E+00    0.5328824444E-01    0.5003638686E+00
