     Pressure (Pa)     2mC6-400 (mol/kg)     3mC6-400 (mol/kg)     33mC5-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.7826854174E-02    0.5181152807E-03    0.1274740919E-03    0.1177137812E-01
    0.3000000000E+01    0.2231880922E-01    0.1473561121E-02    0.3636324927E-03    0.3348689195E-01
    0.5000000000E+01    0.3545545318E-01    0.2335205118E-02    0.5778757483E-03    0.5308030454E-01
    0.7000000000E+01    0.4742918169E-01    0.3116840835E-02    0.7733195262E-03    0.7086322812E-01
    0.9000000000E+01    0.5839642139E-01    0.3829655262E-02    0.9524959165E-03    0.8708843198E-01
    0.1100000000E+02    0.6848577784E-01    0.4482818835E-02    0.1117485815E-02    0.1019631561E+00
    0.1300000000E+02    0.7780405305E-01    0.5083921923E-02    0.1270016661E-02    0.1156589612E+00
    0.1500000000E+02    0.8644075639E-01    0.5639302482E-02    0.1411535672E-02    0.1283191241E+00
    0.1700000000E+02    0.9447153224E-01    0.6154295282E-02    0.1543265480E-02    0.1400642630E+00
    0.1900000000E+02    0.1019607969E+00    0.6633423802E-02    0.1666246912E-02    0.1509966694E+00
    0.2100000000E+02    0.1089637905E+00    0.7080549599E-02    0.1781372269E-02    0.1612036807E+00
    0.2300000000E+02    0.1155281903E+00    0.7498989787E-02    0.1889411481E-02    0.1707603322E+00
    0.2500000000E+02    0.1216953915E+00    0.7891610293E-02    0.1991032873E-02    0.1797314637E+00
    0.2700000000E+02    0.1275015335E+00    0.8260900524E-02    0.2086819781E-02    0.1881734051E+00
    0.2900000000E+02    0.1329783288E+00    0.8609033652E-02    0.2177283987E-02    0.1961353384E+00
    0.3100000000E+02    0.1381537376E+00    0.8937915635E-02    0.2262876634E-02    0.2036604049E+00
    0.3300000000E+02    0.1430525208E+00    0.9249225367E-02    0.2343997188E-02    0.2107866123E+00
    0.3500000000E+02    0.1476966973E+00    0.9544447776E-02    0.2421000826E-02    0.2175475823E+00
    0.3700000000E+02    0.1521059231E+00    0.9824901280E-02    0.2494204573E-02    0.2239731711E+00
    0.3900000000E+02    0.1562978086E+00    0.1009176069E-01    0.2563892434E-02    0.2300899870E+00
    0.4100000000E+02    0.1602881851E+00    0.1034607640E-01    0.2630319702E-02    0.2359218241E+00
    0.4300000000E+02    0.1640913300E+00    0.1058879062E-01    0.2693716598E-02    0.2414900288E+00
    0.4500000000E+02    0.1677201581E+00    0.1082075106E-01    0.2754291361E-02    0.2468138096E+00
    0.4700000000E+02    0.1711863849E+00    0.1104272260E-01    0.2812232887E-02    0.2519105011E+00
    0.4900000000E+02    0.1745006662E+00    0.1125539730E-01    0.2867712982E-02    0.2567957895E+00
    0.1000000000E+02    0.6354370789E-01    0.4163186259E-02    0.1036648887E-02    0.9468314192E-01
    0.3000000000E+02    0.1356020898E+00    0.8775771203E-02    0.2220663171E-02    0.1999499937E+00
    0.5000000000E+02    0.1761038976E+00    0.1135844681E-01    0.2894579496E-02    0.2591636569E+00
    0.7000000000E+02    0.2021509595E+00    0.1305665273E-01    0.3334281504E-02    0.2982637087E+00
    0.9000000000E+02    0.2202323859E+00    0.1428191952E-01    0.3644422835E-02    0.3265847100E+00
    0.1100000000E+03    0.2334242656E+00    0.1522079305E-01    0.3874665581E-02    0.3483644469E+00
    0.1300000000E+03    0.2433931462E+00    0.1597106077E-01    0.4051964955E-02    0.3658276193E+00
    0.1500000000E+03    0.2511265030E+00    0.1658938814E-01    0.4192330302E-02    0.3802652092E+00
    0.1700000000E+03    0.2572484660E+00    0.1711111763E-01    0.4305907861E-02    0.3924835116E+00
    0.1900000000E+03    0.2621733228E+00    0.1755956975E-01    0.4399452860E-02    0.4030152639E+00
    0.2100000000E+03    0.2661868936E+00    0.1795083309E-01    0.4477640991E-02    0.4122284723E+00
    0.2300000000E+03    0.2694926367E+00    0.1829641479E-01    0.4543812187E-02    0.4203866796E+00
    0.2500000000E+03    0.2722391886E+00    0.1860479423E-01    0.4600415425E-02    0.4276843238E+00
    0.2700000000E+03    0.2745375397E+00    0.1888237813E-01    0.4649286507E-02    0.4342684917E+00
    0.2900000000E+03    0.2764721376E+00    0.1913411154E-01    0.4691827893E-02    0.4402528440E+00
    0.3100000000E+03    0.2781082884E+00    0.1936388199E-01    0.4729128758E-02    0.4457268375E+00
    0.3300000000E+03    0.2794972188E+00    0.1957479491E-01    0.4762047254E-02    0.4507620103E+00
    0.3500000000E+03    0.2806796208E+00    0.1976936595E-01    0.4791268198E-02    0.4554163774E+00
    0.3700000000E+03    0.2816881814E+00    0.1994965844E-01    0.4817344337E-02    0.4597375731E+00
    0.3900000000E+03    0.2825494228E+00    0.2011738349E-01    0.4840726397E-02    0.4637651407E+00
    0.4100000000E+03    0.2832850601E+00    0.2027397422E-01    0.4861785326E-02    0.4675322332E+00
    0.4300000000E+03    0.2839130190E+00    0.2042064167E-01    0.4880828980E-02    0.4710668934E+00
    0.4500000000E+03    0.2844482080E+00    0.2055841746E-01    0.4898114814E-02    0.4743930334E+00
    0.4700000000E+03    0.2849031104E+00    0.2068818688E-01    0.4913859650E-02    0.4775311924E+00
    0.4900000000E+03    0.2852882452E+00    0.2081071475E-01    0.4928247270E-02    0.4804991313E+00
    0.1000000000E+03    0.2273139276E+00    0.1477972834E-01    0.3767501485E-02    0.3381233381E+00
    0.3000000000E+03    0.2773240347E+00    0.1925153229E-01    0.4711075114E-02    0.4430488034E+00
    0.5000000000E+03    0.2854574899E+00    0.2086947429E-01    0.4934982015E-02    0.4819241762E+00
    0.7000000000E+03    0.2867580067E+00    0.2178808879E-01    0.5026510254E-02    0.5043663684E+00
    0.9000000000E+03    0.2861568680E+00    0.2240324539E-01    0.5073983597E-02    0.5195997328E+00
    0.1100000000E+04    0.2849370567E+00    0.2285315626E-01    0.5102473185E-02    0.5308723795E+00
    0.1300000000E+04    0.2835298146E+00    0.2320095073E-01    0.5121444372E-02    0.5396784138E+00
